,Sno.,State Name,District Name,Total households applied for job card,Total job cards issued,Total job cards (SC),Total job cards (ST),Total job cards (non-SC/ST),Total households demanded work,Total persons demanded work,Total households allotted work,Total persons allotted work,Total muster rolls filled,Total households worked,Total persons worked,Total households reached 100 day limit,Total persons with disability,Total households worked (non-SC/ST),Total person-days worked (non-SC/ST),Total SC households worked,Total person-days worked by SCs,Total ST households worked,Total person-days worked by STs,Total land reform/IAY households worked,Total person-days worked by women,Total person-days,Total SC households over 100 day limit,Total ST households over 100 day limit,"Labour exp. (disbursed, Rs. In Lakhs)","Material exp. (disbursed, Rs. In Lakhs)","Labour exp. (disbursed + pending, Rs. In Lakhs)","Material exp. (disbursed + pending, Rs. In Lakhs)",Amount sanctioned (Rs. In Lakhs),Total works,Total bank accounts,Total individual bank accounts,Total joint bank accounts,Amount disbursed to bank accounts,Total post office accounts,Total individual post office accounts,Total joint post office accounts,Amount disbursed to post office accounts,Total households completed<br>person-days in range:1-10,Total households completed<br>person-days in range:11-20,Total households completed<br>person-days in range:21-30,Total households completed<br>person-days in range:31-40,Total households completed<br>person-days in range:41-50,Total households completed<br>person-days in range:51-60,Total households completed<br>person-days in range:61-70,Total households completed<br>person-days in range:71-80,Total households completed<br>person-days in range:81-99,Total households completed<br>person-days in range:100,Total households completed<br>person-days in range:>100,Total households completed<br>person-days in range:>14,Total workers employed<br>in age group:18-30yrs,Total workers employed<br>in age group:30-40yrs,Total workers employed<br>in age group:40-50yrs,Total workers employed<br>in age group:50-60yrs,Total workers employed<br>in age group:>60yrs,Total households demanded<br>work(Apr),Total households demanded<br>work(May),Total households demanded<br>work(Jun),Total households demanded<br>work(Jul),Total households demanded<br>work(Aug),Total households demanded<br>work(Sep),Total households demanded<br>work(Oct),Total households demanded<br>work(Nov),Total households demanded<br>work(Dec),Total households demanded<br>work(Jan),Total households demanded<br>work(Feb),Total households demanded<br>work(Mar),Total persons demanded work(Apr),Total persons demanded work(May),Total persons demanded work(Jun),Total persons demanded work(Jul),Total persons demanded work(Aug),Total persons demanded work(Sep),Total persons demanded work(Oct),Total persons demanded work(Nov),Total persons demanded work(Dec),Total persons demanded work(Jan),Total persons demanded work(Feb),Total persons demanded work(Mar),Total households worked(Apr),Total households worked(May),Total households worked(Jun),Total households worked(Jul),Total households worked(Aug),Total households worked(Sep),Total households worked(Oct),Total households worked(Nov),Total households worked(Dec),Total households worked(Jan),Total households worked(Feb),Total households worked(Mar),Total persons worked(Apr),Total persons worked(May),Total persons worked(Jun),Total persons worked(Jul),Total persons worked(Aug),Total persons worked(Sep),Total persons worked(Oct),Total persons worked(Nov),Total persons worked(Dec),Total persons worked(Jan),Total persons worked(Feb),Total persons worked(Mar)
176,177.0,HARYANA,JIND,35364,35351,20080,0,15271,16344,26283,16344,26283,2887,13538,20498,645,19,5614,214599,7924,299609,0,0,13,190534,514208,359,0,1120,434,1121,454,3543344,1120,32376,16835,15541,106050363,0,0,0,0,15695,37303,50258,51293,57719,52070,48710,44241,91745,47500,17674,484843,4643,8371,8083,3603,1626,1819,5349,6783,4992,2841,4377,5333,4318,5227,5428,6878,3496,2897,8066,10501,7364,3903,5942,7044,5374,6457,6728,9111,4838,1189,4200,4999,3483,2004,3128,3674,3109,3684,4597,5308,2324,14874,58400,80701,45353,22253,38706,41444,32046,42026,52118,62201,24086
177,178.0,HARYANA,KAITHAL,28009,28008,12751,0,15257,10680,14317,10680,14317,5137,9033,11999,245,4,4318,138483,4715,164972,0,0,17,120087,303455,154,0,584,330,584,330,3198,1801,21514,20024,1490,45556863,4396,4269,127,9715129,8942,32429,44951,36917,35717,34033,24225,19882,41061,12000,13298,276858,2444,4387,4273,2029,1186,33,1083,1634,1424,1255,1249,1965,1815,4430,4826,4356,2645,44,1326,2089,1840,1610,1521,2288,2184,5545,6111,5357,3216,33,975,1480,1261,893,993,1281,1459,3520,4119,3529,1907,353,12454,19139,16835,13887,15240,18272,20521,52243,62583,49874,22054
178,179.0,HARYANA,KARNAL,44008,43971,23385,0,20586,21391,31143,21391,31143,8683,20489,29218,829,10,9047,327775,11442,389035,0,0,23,370460,716810,410,0,1464,682,1469,684,6159,4663,51667,43611,8056,142625329,0,0,0,0,28552,61627,83524,76045,75259,77019,64637,52949,113659,70800,12739,660749,5855,9424,9179,4457,2229,452,2714,8187,7240,4483,4728,5218,3735,5949,6872,6174,4633,493,3472,10916,9557,5727,5964,6790,4798,7363,8589,7762,5685,435,2336,7781,7152,4477,4398,4813,3351,5365,6350,5666,3757,6048,29748,111207,96246,49945,55248,61539,41931,67725,82582,73677,40914
179,180.0,HARYANA,KURUKSHETRA,34801,33853,12452,1,21400,18005,29514,18005,29514,5265,16399,25947,634,52,10799,305315,5599,179121,1,10,99,219246,484446,265,0,966,544,967,554,149313,1175,29908,20340,9568,92359883,3380,1793,1587,5369030,63389,33729,43398,47808,39245,36793,37513,34478,82937,26000,39156,406686,5720,9208,8891,3594,2176,2010,2318,4120,3121,1265,1803,2643,2822,4418,4941,4053,3564,3195,3885,7600,5451,2028,2886,4150,4114,6333,6788,5201,5023,1758,1968,3808,2908,1121,1450,2066,2338,3822,4202,3457,2638,33234,34832,73689,52259,19121,22729,28802,32031,54800,57323,41719,33907
180,181.0,HARYANA,MAHENDRAGARH,54572,54569,11664,0,42905,16206,20911,16206,20911,1568,14426,18521,422,19,11829,401202,2597,91407,0,0,14,160271,492609,96,0,897,363,898,377,883882,3425,34824,31833,2991,100926452,35,35,0,87740,28930,45895,70082,30824,55518,57016,50937,26700,82043,10200,34464,431365,2106,9110,6631,2674,872,242,1136,2137,4552,3742,3117,2751,2569,3252,4227,5038,3998,313,1431,2752,5654,4673,3823,3386,3179,3941,5036,5943,4901,237,1047,1849,3884,3230,2541,2482,2304,2681,3707,4042,2762,4021,17918,31087,66092,52322,42192,40716,38628,42766,58060,59908,38899
181,182.0,HARYANA,MEWAT,43796,43678,4889,0,38789,13153,28687,13153,28686,1820,12302,27207,1187,6,11378,573658,924,50199,0,0,7,279179,623857,80,0,1364,745,1375,756,149612,1167,20323,6141,14182,91515631,9459,4056,5403,39015695,27144,9529,25093,42557,46676,57737,48344,72767,174581,101500,17929,594315,8185,9557,7420,2915,612,390,559,410,817,1874,2599,2771,3182,2313,1900,1932,1809,855,1325,887,1723,3799,5278,5831,6400,4551,4066,4483,4143,389,834,693,834,2073,3233,3039,3358,2362,2029,2261,2014,8330,22272,23178,22190,54961,79822,87252,77469,62010,54317,69148,62908
182,183.0,HARYANA,PALWAL,25153,25094,6749,0,18345,9962,16778,9957,16767,5161,8901,14881,628,52,7276,340375,1625,74421,0,0,11,153767,414796,101,0,900,714,929,723,1629423,987,21013,14173,6840,94064049,0,0,0,0,7566,30533,25380,24124,25847,32931,40463,33183,131681,55100,7988,392852,3401,5239,4826,2499,809,0,190,931,1434,1376,1817,1518,2144,2582,2658,2193,2827,0,310,1479,2422,2222,3005,2541,3847,4586,4204,3231,3503,0,190,882,1242,1334,1840,1697,2208,2781,2339,1897,2858,0,3991,23955,31722,30829,43170,39105,49489,66555,49662,30066,46252
183,184.0,HARYANA,PANCHKULA,12133,12133,2998,0,9135,8366,9717,8366,9717,3909,8221,9506,232,3,6364,185967,1857,58141,0,0,45,41013,244108,68,0,549,206,549,207,2034,1429,12876,12244,632,45601686,1249,1217,32,7474574,28793,16171,21185,20163,24426,29498,22069,21970,36414,15300,8119,209351,1649,3426,2605,1232,815,855,671,450,808,1136,1696,1914,2176,3191,3576,3263,2087,962,732,476,883,1285,1915,2251,2545,3618,3932,3476,2262,800,559,415,763,1081,1547,1861,2067,3078,3535,3145,2019,9321,5363,3582,8825,11242,19000,22445,24394,41369,44081,34012,20474
184,185.0,HARYANA,PANIPAT,18981,18981,9228,0,9753,7688,14169,7688,14169,1407,7341,13554,593,5,4033,156043,3308,128970,0,0,43,116676,285013,262,0,595,183,596,184,4185,1111,17799,8249,9550,54796470,62,37,25,149500,14577,15624,22124,20233,23569,27657,25304,22905,53680,58700,640,264865,3236,4535,4014,1856,682,1399,1715,2501,2025,1665,1496,967,727,838,1545,2104,1595,2398,2817,4409,3462,2721,2470,1523,1089,1292,2337,3304,2516,1362,1689,2485,1912,1608,1421,1011,706,820,1476,1997,1420,25312,27178,44647,29392,28262,24189,15846,9229,14430,20754,27148,18626
185,186.0,HARYANA,REWARI,31133,31124,15762,0,15362,4795,6745,4795,6744,533,4242,5888,133,0,2372,79097,1870,52822,0,0,11,54278,131919,51,0,274,185,274,185,501015,492,14473,9026,5447,26915179,8,6,2,6213,8543,12603,22631,9966,12847,12598,6454,9748,23195,12800,534,114706,1054,2228,1933,937,593,38,279,922,1295,830,1171,1084,1130,1078,925,1105,467,52,390,1331,1771,1102,1482,1441,1338,1437,1276,1419,606,23,240,788,1125,739,1017,935,905,875,820,809,191,350,4522,13320,17540,12282,14665,15566,11493,13537,13136,11876,3632
186,187.0,HARYANA,ROHTAK,15690,15643,8280,0,7363,6280,11422,6280,11422,3203,6064,10927,336,6,3098,118648,2966,128238,0,0,12,98990,246886,178,0,501,205,501,205,1263660,813,17761,11539,6222,48100994,31,13,18,14124,6689,14657,23891,23873,24305,25566,20624,21254,52263,29700,4064,235423,2540,3540,3049,1624,673,622,1026,1618,2018,1023,1013,1473,1528,2088,1507,962,1642,1214,1622,2851,3135,1543,1803,2494,2350,3277,2225,1569,2434,621,977,1552,1978,978,928,1394,1500,1985,1456,782,1569,12847,15099,22527,33398,16443,16745,21774,21788,30280,21382,13520,21083
187,188.0,HARYANA,SIRSA,93151,93148,51746,0,41402,45265,63191,45265,63191,18552,36828,49309,640,12,14465,396960,22363,633791,0,0,29,396707,1030751,396,0,2562,1274,2585,1349,262797,6107,96013,86450,9563,215612476,2335,1949,386,2609099,68681,124639,141613,127557,110294,100830,88764,77616,125918,44900,19939,899361,8025,21659,18677,9091,6312,5093,6310,13673,13178,12857,14632,9108,6272,12020,15237,12928,10968,6089,8098,17202,16783,16509,18757,11472,7942,15137,18916,16440,14165,3915,4670,9951,10516,9596,10658,6279,3932,8011,10008,7908,6327,47032,54803,100390,112225,111337,128353,68972,41682,86003,113642,92283,74029
188,189.0,HARYANA,SONIPAT,26976,26951,12630,1,14320,6352,8069,6352,8069,1676,5762,7257,424,2,3411,144180,2351,92830,0,0,6,75552,237010,145,0,500,175,500,192,4702243,881,12806,11522,1284,33825431,2168,2081,87,6638494,4211,18658,21362,21199,21698,24581,22177,22809,37326,27900,15089,219436,1316,2740,2412,1226,400,147,364,925,1142,1442,1825,2494,1501,2128,3034,1795,1125,186,452,1124,1350,1632,2110,2971,1822,2629,3812,2122,1337,71,334,848,944,1243,1541,1876,1264,1900,2381,1480,799,470,5499,13198,16205,21405,24827,30293,19435,31544,41785,21520,10829
189,190.0,HARYANA,YAMUNANAGAR,27925,27918,12615,1,15302,12553,21081,12553,21081,7635,11771,19806,747,3,6790,296305,4980,195262,1,52,135,166628,491619,273,0,1038,495,1038,495,548839,2775,24050,14734,9316,89667515,0,0,0,0,15183,29101,42683,31422,44533,45395,36023,41562,130826,71200,3691,460870,3800,5957,6985,3196,1471,517,1319,2253,1826,1812,2854,3358,2971,3955,3852,3390,3235,697,1894,3545,2784,2719,4251,5274,4562,6295,5955,5188,4928,441,1294,2133,1824,1646,2714,3058,2636,3541,3397,2811,2409,6020,19364,39567,30847,28896,48077,59660,43894,68098,58047,47825,41324
190,191.0,HIMACHAL PRADESH,BILASPUR,66977,65360,16189,1898,47273,28119,35759,28119,35759,21644,26490,33279,3147,52,18560,981904,6905,370839,1025,56310,376,780236,1409053,836,107,1860,779,1860,782,17725852,16761,48144,44150,3994,182942990,344,339,5,243298,10559,47861,85168,90431,127008,140537,126781,132365,332703,293500,22140,1377732,1838,7572,9619,6844,7406,3206,4162,6160,5716,4640,4898,5549,6593,9137,11938,13164,12820,3774,4928,6909,6388,5154,5481,6367,7577,10482,13874,15427,15108,2871,3669,5193,4789,3925,4274,4629,5645,8215,10682,11644,10664,47794,84880,90571,86758,70576,77316,88217,107878,161834,216256,208285,168688
191,192.0,HIMACHAL PRADESH,CHAMBA,105976,105220,20632,27159,57429,68722,91372,68722,91372,46673,64181,82971,6118,70,34336,1780283,12735,654017,17110,1013357,1023,1620595,3447657,1085,1799,4988,2045,4992,2054,11895671,28551,91245,81951,9294,402374044,18446,18043,403,63900683,26206,115918,204207,216082,287081,341318,325061,346462,972369,585000,27953,3382729,6488,26792,21854,14410,13427,14210,13956,16799,18586,21403,22062,22431,29579,28266,23023,26673,26887,17055,16381,19145,21171,24221,25173,25096,34063,33406,26781,31157,32218,11460,13391,13707,15375,17283,17011,18019,24651,24017,19781,21643,22164,170359,220230,225476,243861,276108,302580,318445,412437,379072,321808,288744,288537
192,193.0,HIMACHAL PRADESH,HAMIRPUR,82895,82350,20176,906,61268,28303,32655,28298,32650,21809,26644,30469,2933,165,18515,931848,7854,415356,275,13109,297,1022298,1360313,1006,20,1752,917,1753,917,53314892,14711,50376,43403,6973,172445557,261,250,11,131741,13024,46975,92843,106010,122327,130415,133666,133486,287686,277400,16481,1326251,790,6317,10263,6381,6718,1682,5774,8218,8797,7113,7933,6277,8083,11823,13652,13452,10009,1796,6217,8783,9380,7567,8400,6633,8536,12574,14635,14497,10749,1355,4865,7193,7786,6213,6857,5207,7030,10666,12405,12194,8686,18508,72007,111528,116691,93308,103883,73304,101971,179595,205375,180123,104020
193,194.0,HIMACHAL PRADESH,KANGRA,236960,234446,55610,14667,164169,111389,128137,111386,128130,93607,103377,116398,13426,841,69431,3820414,27122,1487699,6824,359694,1074,4081934,5667807,3505,787,7355,3699,7357,3700,26191808,74960,138630,120655,17975,710344406,1571,1507,64,1553803,47702,168310,294587,367154,443871,508024,540041,568217,1385555,1293800,50546,5554944,2763,24859,38179,26154,24443,28453,30928,45121,45151,36134,44979,44472,47729,58985,57660,54582,45039,29762,32377,47460,47734,38081,47401,46815,50137,61940,60594,57668,47882,22856,24643,36827,37752,29259,36970,33533,37217,50439,49345,43358,34173,276271,318975,496206,509695,375089,493353,427981,469032,702955,680283,521874,396093
194,195.0,HIMACHAL PRADESH,KINNAUR,15123,15123,5648,9389,86,9045,12505,9044,12501,3617,8815,11994,1017,24,59,3508,3409,202602,5347,308282,19,355498,514392,389,617,864,144,866,144,59439579,2120,3124,3075,49,18398385,820,778,42,3424343,1883,13981,28243,23165,34852,54253,50870,43754,161313,95100,6978,505055,1103,3522,3182,2174,2013,2175,4682,4963,5302,5226,4653,3464,2785,600,0,0,0,2466,5489,5838,6193,6093,5542,4032,3466,791,0,0,0,1807,4301,4389,4976,4915,3999,2905,2424,500,0,0,0,26176,74829,60248,85206,96193,66956,49980,47653,7151,0,0,0
195,196.0,HIMACHAL PRADESH,KULLU,89073,88564,27105,2165,59294,45427,64954,45427,64954,26964,43855,62185,2895,41,29665,1443694,13575,656956,615,29519,360,1220234,2130169,933,37,2768,837,2769,837,90971947,30416,89176,87005,2171,267209975,1617,1549,68,1607560,16382,96356,167565,165770,196022,239932,234143,188408,535764,282300,7527,2049050,5443,19890,17890,11098,7864,11964,14111,10475,10877,9113,8217,7480,13226,14410,14986,20149,22327,14518,17056,12357,12661,10647,9526,8554,15371,16856,18091,24531,27488,11301,13037,9546,9648,8386,7288,6467,11870,13426,13904,18653,20299,174110,203720,145133,137100,127390,108573,95843,174707,206362,223215,264813,269203
196,197.0,HIMACHAL PRADESH,LAHUL AND SPITI,6198,6198,546,5593,59,3502,5360,3500,5357,1119,3386,5080,158,6,37,1833,250,9168,3099,145262,22,106607,156263,3,153,226,33,226,33,69312643,4204,965,932,33,2476813,697,564,133,2720748,575,11171,16777,7664,10668,18765,23307,10044,41411,14300,1581,146659,581,1442,1228,932,898,177,1080,1864,1220,335,1013,1552,1269,243,0,0,0,194,1452,2549,1653,402,1243,1990,1561,327,0,0,0,171,1038,1753,1101,298,849,1412,1096,232,0,0,0,2770,22162,37470,25823,4692,16254,25333,17737,4022,0,0,0
197,198.0,HIMACHAL PRADESH,MANDI,220651,219537,64827,3010,151700,141966,180291,141966,180291,99594,135038,168706,14054,220,94009,5182011,39444,2152494,1585,84785,1805,5649805,7419290,3729,165,10179,3062,10180,3071,838481347,42126,224866,213154,11712,996693941,1722,1587,135,4156802,46162,210273,392634,497533,596724,752601,822125,802329,1891424,1348100,59385,7248575,10646,46833,46322,31575,33330,15049,36203,41501,34495,33113,44935,38271,58672,80877,76336,78187,57693,16451,39789,45404,37929,36416,49412,43229,64954,89908,84249,87705,64372,12889,30063,34893,29161,28646,38329,31016,51232,73564,68169,68394,49230,162971,426649,462036,383506,407645,538386,441580,760882,1195459,1054070,985330,600776
198,199.0,HIMACHAL PRADESH,SHIMLA,119109,118198,33931,405,83862,52922,74869,52911,74856,22246,50778,71193,1363,99,35983,1465222,14637,613218,158,7377,799,1068010,2085817,480,7,2581,970,2589,972,171445553,16597,94175,89385,4790,227895365,4038,3930,108,12315558,17229,159236,295089,146872,215395,297178,233671,144797,438813,118600,18937,1937035,4791,20862,20951,13695,10875,3845,7902,14398,14936,9533,7656,6113,10567,16355,11969,15638,15955,4934,9621,17469,18357,11674,9103,7630,12862,20380,15037,20073,21269,3588,7073,13148,13194,8466,6794,5283,9261,14765,10990,14044,14259,61285,122714,223681,227721,148111,112197,91805,158811,263621,193544,249808,232519
199,200.0,HIMACHAL PRADESH,SIRMAUR,79009,78243,26070,1499,50674,38048,53344,38039,53325,22983,35820,49417,4161,41,23139,1204299,12236,617658,445,23396,2011,580536,1845353,1339,51,2322,1123,2329,1133,3330371,20676,65381,61011,4370,214484201,1921,1783,138,3689800,11391,79172,156696,96248,175489,199398,133533,170320,404374,367400,51332,1803210,3307,16502,14371,8917,6170,8848,10278,10369,9187,8159,9435,10873,8023,8957,11993,12420,9268,11053,13030,13012,11236,9978,11449,13257,9712,10876,14687,15414,11617,7792,8921,8877,7974,7013,8213,9236,6732,7670,10248,10305,7146,139141,178299,175476,143698,131230,151409,171310,122283,146142,191712,185625,109028
200,201.0,HIMACHAL PRADESH,SOLAN,80144,79569,27422,2364,49783,25297,32872,25292,32867,14552,23326,30021,2210,35,14485,722467,8459,429514,382,15839,736,513520,1167820,843,15,1441,526,1441,527,17876177,11479,47506,44608,2898,135022406,688,684,4,1471677,6907,43902,103565,91689,121783,140153,102088,114797,220820,201600,20516,1140362,1811,8464,9317,5447,4982,515,3501,2257,1888,2143,3010,3504,5030,9122,13866,15145,11963,589,4107,2649,2265,2533,3477,4102,5904,10943,17039,18567,14639,451,2860,1624,1478,1755,2456,2918,4178,8035,12260,12656,8455,4790,53333,26348,25398,31363,44696,55829,80158,171932,275791,260288,137894
201,202.0,HIMACHAL PRADESH,UNA,67127,66969,17809,1525,47635,19396,22283,19396,22283,15486,17513,19817,3957,62,10348,594803,6745,425759,420,25112,737,661050,1045674,1725,97,1352,777,1353,777,18519445,6212,30861,27892,2969,133328746,453,440,13,120213,6602,23985,46894,57969,66601,77387,81185,82952,206156,388600,7343,1030274,548,3506,6346,4517,4676,0,904,2619,4154,5937,8081,8771,9218,10147,9845,9265,8139,0,943,2751,4308,6227,8554,9378,9889,10923,10604,9891,8762,0,679,2004,3407,4932,6614,6991,7380,8591,8498,7791,6737,0,6683,27963,48165,87783,112920,120867,119991,148896,155178,116240,100988
202,203.0,JAMMU AND KASHMIR,ANANTNAG,72022,60807,34,3917,56856,38214,66308,38188,66220,13631,34576,57954,1726,26,32889,1407181,21,652,1666,61958,315,365371,1469791,2,36,1902,1228,1960,1292,84899,9835,84805,79041,5764,185087705,2585,1531,1054,991848,11776,117593,200457,87987,164977,193496,116559,93991,301321,33100,148534,1383768,14949,23140,16986,8417,2634,566,306,607,2058,5543,9453,7198,13405,12043,4864,7819,10165,658,394,775,2924,8228,14083,10429,20206,18447,7550,11763,16213,563,319,548,2088,5101,9513,7587,12830,12248,3831,6482,6995,12360,7099,11168,44257,110573,234169,160419,295882,254961,81237,133898,123768
203,204.0,JAMMU AND KASHMIR,BADGAM,60526,55846,68,1271,54507,37725,44821,37692,44777,15781,31442,36686,1304,17,30985,1283655,24,885,433,15864,157,63283,1300404,3,11,1642,1659,1687,1680,2574327,8328,54133,51991,2142,155058635,9,9,0,9249,17192,91478,160214,127234,148492,163067,122064,126089,209069,38300,97205,1250583,7998,12341,14407,7006,3005,9925,4439,4203,3758,5326,5850,6969,9570,11704,6032,8403,10018,11233,4899,4532,4076,5766,6388,7762,10562,12929,6697,9266,11705,8548,5883,4548,4214,5307,6190,5999,8892,9961,5656,5469,6017,183807,110071,76508,68054,81212,107045,102945,146119,161093,90050,87162,86338
204,205.0,JAMMU AND KASHMIR,BANDIPORA,32470,27757,53,3423,24281,19100,24850,19038,24773,11750,16689,21275,1415,4,14307,719088,40,1888,2342,136014,88,146430,856990,4,207,1097,889,1098,905,5767,4535,31900,31525,375,107640413,5,5,0,2175,4927,27745,69957,83064,71723,96522,80067,89356,186881,44900,101848,842831,4316,8111,7966,3277,986,1816,2594,2211,1780,2429,3066,3943,3163,5209,4426,3702,2719,2120,3027,2617,2030,2691,3515,4581,3745,6262,5386,4468,3199,1707,2614,2990,2844,2547,3455,4829,4352,4901,4909,4149,2708,43176,62659,67041,55038,53552,77430,104395,84941,93759,99574,73812,41613
205,206.0,JAMMU AND KASHMIR,BARAMULLA,92539,86162,112,2204,83846,54888,79561,54824,79415,22870,48057,67600,1647,38,46766,1841472,54,1532,1237,42391,305,227529,1885395,0,13,2705,2275,2733,2316,2020168,16098,104319,98169,6150,261381117,432,398,34,179521,19303,165530,287047,172079,230846,251561,177833,135695,272383,26200,146918,1771192,17884,23874,21797,12156,3596,4853,2262,3931,5767,4811,9436,9863,18553,19452,15820,14169,18322,6023,2654,4736,7285,6024,11895,12514,23544,24829,20180,17998,23964,4489,1862,3361,5131,4820,8409,9456,16202,17725,13585,11077,10692,104261,32603,59551,85926,77417,142983,163098,302663,328089,245954,184538,158312
206,207.0,JAMMU AND KASHMIR,DODA,85792,81126,7763,6574,66789,61958,100011,61932,99938,58307,59669,94193,13946,228,49571,3688154,5587,404967,4511,345273,101,1400369,4438394,1257,1015,4422,2654,4911,3127,138774273,26934,66724,54294,12430,354718105,1619,702,917,9030637,1763,22648,148204,59038,193115,514949,193038,379515,1471548,499400,955176,4433829,17774,36695,25973,13605,5270,772,716,1302,1425,8116,18359,18004,20528,16354,15111,15941,9996,1053,1057,1619,2232,12629,27088,27022,29816,22395,21375,21432,13041,206,795,1435,1272,7323,20677,25347,26489,25366,21207,20659,15263,3842,32184,31729,32502,254500,613275,753344,755208,640808,536090,478508,306404
207,208.0,JAMMU AND KASHMIR,GANDERBAL,35560,33683,351,6280,27052,26298,35524,26295,35513,18926,24724,32799,2296,46,19834,1053182,256,17760,4634,284265,3301,319397,1355207,45,469,1506,1053,1517,1058,161718,6197,41220,40866,354,142704753,5,5,0,0,5826,42364,86366,90075,134971,146403,123689,137044,352264,104600,131605,1340903,8803,12139,9830,3660,1073,4330,2438,3191,6706,6586,7268,6711,8985,9385,5233,5290,4205,5011,2820,3676,7930,7865,8710,8095,10781,11221,5997,6374,5142,4122,2585,3072,6624,7138,7834,7135,9499,10531,4608,4346,4306,97654,44918,47990,122976,135471,158854,134577,191964,207953,80491,66188,66171
208,209.0,JAMMU AND KASHMIR,JAMMU,97043,82057,25268,6678,50111,50515,57624,50475,57575,15156,48174,54751,3333,32,30035,1266498,13383,611893,4756,251844,56,279579,2130235,1097,576,2929,2576,3006,2822,2907599,9654,70521,68953,1568,252670470,1472,1465,7,7970444,25005,141253,241187,173493,224461,286762,167097,186087,337316,84600,262974,2078466,9661,16787,17579,8740,4673,967,760,1500,1613,1300,4065,4841,9044,12889,17674,18868,26384,1030,808,1569,1729,1388,4338,5168,9956,14060,19310,20529,28607,905,1284,1538,1561,1513,3420,5360,8991,14082,18955,21409,28399,18380,26689,33879,37345,30538,73645,110750,183420,301065,402271,433058,479195
209,210.0,JAMMU AND KASHMIR,KARGIL,16776,16394,4,16035,355,15249,15479,15248,15478,3941,15220,15441,51,18,341,16958,3,150,14876,792613,44,467119,809721,0,51,927,182,936,191,398173,1647,17031,16877,154,89452274,1383,1223,160,93380,68,6649,26975,20041,191439,378352,80550,67305,33171,3800,1371,809039,2063,4594,4633,3248,958,1,24,1,2169,7539,10493,7415,3263,947,503,109,1479,1,24,1,2178,7549,10529,7430,3266,947,513,110,1479,1,21,11,2159,7756,11504,9273,4201,1118,398,304,1519,12,630,163,38738,164204,266030,206148,77209,19584,5303,3136,28564
210,211.0,JAMMU AND KASHMIR,KATHUA,59549,53448,12592,5118,35738,26988,34399,26964,34363,7633,24376,30297,325,24,16681,481198,5176,132037,2519,84208,383,145452,697443,63,42,1018,616,1042,635,13696850,7390,43265,41316,1949,96927285,290,282,8,725585,35770,103204,124135,90920,85266,75910,51342,39977,57168,8400,25351,626842,4582,9333,10450,5840,4056,2212,909,789,998,1284,1386,2452,3832,7016,8925,10788,15003,2425,976,859,1089,1378,1546,2724,4634,8500,10498,13044,18782,2027,873,617,893,1034,936,2101,3015,5718,7602,9659,12751,30323,11766,8192,12449,14707,12523,30628,44714,84527,118604,142306,186704
211,212.0,JAMMU AND KASHMIR,KISHTWAR,75056,71583,2995,9100,59488,46373,51362,46368,51349,48070,45473,49621,17865,19,36909,3117988,1981,158514,6583,600340,73,1097377,3876842,632,3004,3990,3355,4178,3550,14527007,10667,49043,48659,384,354971676,1430,1336,94,3265552,1231,13912,38340,30320,102980,125895,102096,310534,1346924,1449100,355510,3874997,3991,19710,17185,7718,2577,0,0,14,10922,11143,7334,12525,8919,6180,9826,10867,3144,0,0,14,10974,11231,7516,13300,9620,6734,10710,12398,3431,0,0,10,10382,20370,24378,28522,24009,18704,18197,17122,7934,0,0,290,220925,574307,623193,641267,539441,436377,349828,332080,159134
212,213.0,JAMMU AND KASHMIR,KULGAM,53717,51648,36,1234,50378,26855,67334,26855,67324,11804,24710,60966,2353,36,24280,1358897,13,791,417,21989,126,452301,1381677,3,23,1731,1435,1784,1508,209772,10454,68576,46693,21883,151248516,930,646,284,1057090,3587,40429,104202,68896,108832,167958,116864,144317,383316,87200,156076,1354332,22833,17214,14684,9484,2830,2019,692,1766,2933,2479,3103,4824,6039,8502,924,5149,6738,4464,976,3595,6353,4970,6112,12019,12653,16212,2647,9183,15265,1826,806,1674,3096,2774,3309,5209,6357,8191,782,4433,6474,81651,19961,49620,104342,82241,99073,191828,214853,236454,30107,111892,159655
213,214.0,JAMMU AND KASHMIR,KUPWARA,88070,83441,90,2723,80628,53363,89104,53336,89015,25422,48991,80391,4605,73,47481,2609657,50,2862,1460,81888,228,653840,2694407,8,161,2880,1985,2993,2101,4206352,17151,104526,102495,2031,262300035,617,608,9,1061235,4609,67309,223876,205656,243729,335551,244353,269220,621148,105900,373056,2678315,16814,28740,29953,11248,2194,2825,285,1914,3172,4132,4292,8403,13420,19041,16852,17298,9869,3798,395,2688,4289,5752,5999,11649,19411,28463,25121,26045,15022,2721,553,1803,3466,4711,4929,9129,15481,22611,19063,17242,11881,84519,11977,43969,70285,108528,110982,225308,386206,608319,435108,394895,214311
214,215.0,JAMMU AND KASHMIR,LEH (LADAKH),16356,13696,5,12604,1087,9359,11867,9348,11847,2710,9332,11814,244,6,672,32275,2,62,8658,362377,13,216930,394714,0,224,581,356,581,356,1734707,1752,19119,18332,787,56138875,4,4,0,5660,3701,21398,47348,49690,61509,51848,38180,34122,61739,9500,15679,383524,1085,2906,3535,2427,1904,353,151,694,1056,2037,1716,1764,1131,1474,2307,2977,936,400,172,748,1184,2339,1952,1962,1386,1694,2579,3454,1036,352,332,778,1287,2192,2471,2124,1704,1720,2991,3460,1894,6188,6572,15391,25340,45421,44335,39431,28845,33928,58304,67970,22989
