,Sno.,State Name,District Name,Total households applied for job card,Total job cards issued,Total job cards (SC),Total job cards (ST),Total job cards (non-SC/ST),Total households demanded work,Total persons demanded work,Total households allotted work,Total persons allotted work,Total muster rolls filled,Total households worked,Total persons worked,Total households reached 100 day limit,Total persons with disability,Total households worked (non-SC/ST),Total person-days worked (non-SC/ST),Total SC households worked,Total person-days worked by SCs,Total ST households worked,Total person-days worked by STs,Total land reform/IAY households worked,Total person-days worked by women,Total person-days,Total SC households over 100 day limit,Total ST households over 100 day limit,"Labour exp. (disbursed, Rs. In Lakhs)","Material exp. (disbursed, Rs. In Lakhs)","Labour exp. (disbursed + pending, Rs. In Lakhs)","Material exp. (disbursed + pending, Rs. In Lakhs)",Amount sanctioned (Rs. In Lakhs),Total works,Total bank accounts,Total individual bank accounts,Total joint bank accounts,Amount disbursed to bank accounts,Total post office accounts,Total individual post office accounts,Total joint post office accounts,Amount disbursed to post office accounts,Total households completed<br>person-days in range:1-10,Total households completed<br>person-days in range:11-20,Total households completed<br>person-days in range:21-30,Total households completed<br>person-days in range:31-40,Total households completed<br>person-days in range:41-50,Total households completed<br>person-days in range:51-60,Total households completed<br>person-days in range:61-70,Total households completed<br>person-days in range:71-80,Total households completed<br>person-days in range:81-99,Total households completed<br>person-days in range:100,Total households completed<br>person-days in range:>100,Total households completed<br>person-days in range:>14,Total workers employed<br>in age group:18-30yrs,Total workers employed<br>in age group:30-40yrs,Total workers employed<br>in age group:40-50yrs,Total workers employed<br>in age group:50-60yrs,Total workers employed<br>in age group:>60yrs,Total households demanded<br>work(Apr),Total households demanded<br>work(May),Total households demanded<br>work(Jun),Total households demanded<br>work(Jul),Total households demanded<br>work(Aug),Total households demanded<br>work(Sep),Total households demanded<br>work(Oct),Total households demanded<br>work(Nov),Total households demanded<br>work(Dec),Total households demanded<br>work(Jan),Total households demanded<br>work(Feb),Total households demanded<br>work(Mar),Total persons demanded work(Apr),Total persons demanded work(May),Total persons demanded work(Jun),Total persons demanded work(Jul),Total persons demanded work(Aug),Total persons demanded work(Sep),Total persons demanded work(Oct),Total persons demanded work(Nov),Total persons demanded work(Dec),Total persons demanded work(Jan),Total persons demanded work(Feb),Total persons demanded work(Mar),Total households worked(Apr),Total households worked(May),Total households worked(Jun),Total households worked(Jul),Total households worked(Aug),Total households worked(Sep),Total households worked(Oct),Total households worked(Nov),Total households worked(Dec),Total households worked(Jan),Total households worked(Feb),Total households worked(Mar),Total persons worked(Apr),Total persons worked(May),Total persons worked(Jun),Total persons worked(Jul),Total persons worked(Aug),Total persons worked(Sep),Total persons worked(Oct),Total persons worked(Nov),Total persons worked(Dec),Total persons worked(Jan),Total persons worked(Feb),Total persons worked(Mar)
328,329.0,MADHYA PRADESH,REWA,397388,397296,53938,56817,286541,81539,144965,81528,145010,21032,81466,144780,9601,63,43634,1923843,19868,1056037,17964,887489,124,1575601,3867369,2981,2310,4560,3482,4602,3588,140565,15303,23445,21028,2417,74691236,7970,7292,678,26423773,63258,228177,309788,226100,336277,337488,214394,308201,597319,80500,1165867,3694436,26336,42255,37290,21380,16237,31690,37918,33814,6842,4274,5475,7057,10452,19708,25495,29170,21748,48802,59159,53161,9151,5573,7215,9828,15586,29066,37087,41759,30674,31637,37893,33778,6836,4278,5464,6993,10505,19694,25462,29106,21717,573866,692013,546429,99104,90835,96471,124064,184941,317007,428126,417083,297430
329,330.0,MADHYA PRADESH,SAGAR,448837,448753,57071,88540,303142,92160,167429,92124,167344,33156,91553,166102,4780,118,58362,2638606,14704,644308,18487,818399,34,1431091,4101313,699,1012,4692,3522,4730,3524,228817590,15486,35671,12823,22848,89243978,77344,35653,41691,272341742,44674,242852,374003,311385,466049,455931,205208,479140,1020949,69200,431922,3923374,22466,54171,43851,26490,18901,30848,43711,35570,4956,3067,5361,7779,12555,19220,23343,26120,21396,50964,74535,60079,7359,4307,8508,12358,19629,29955,37311,41738,34356,30348,43470,36280,5080,3098,5313,7838,12549,19317,23098,26363,21154,579290,862910,641060,76976,43153,85752,128845,203386,315019,384636,436522,343624
330,331.0,MADHYA PRADESH,SATNA,381294,381255,62083,61046,258126,79143,141842,79138,141836,29044,78868,141147,4787,79,42545,1669430,19370,731287,16953,629789,27,1256759,3030506,1213,900,3245,2507,3252,2510,6276924,11377,65016,49353,15663,84151743,297,286,11,969276,71865,240684,321483,267363,343282,317771,222990,260002,492114,51000,441952,2833166,28087,46051,36525,18156,12327,24421,26741,27901,13489,9012,11077,10160,9970,17836,19867,16993,11475,37595,42048,44763,20585,13526,17104,15493,14556,27630,30107,25579,16983,24170,26825,27972,13398,8949,11090,10209,9899,17713,19856,17029,11345,400082,445461,455468,190024,120851,169441,138927,137876,269509,295586,248851,158430
331,332.0,MADHYA PRADESH,SEHORE,214177,214107,29319,41058,143730,53721,126171,53719,126168,26137,53462,125344,3968,15,29823,1396411,11069,519450,12570,548402,2,1064582,2464263,907,834,2919,1992,2956,2058,3575204,7484,36237,15433,20804,119705707,198,185,13,543510,25900,135865,197624,197302,238680,249372,142364,275232,596024,73100,332800,2362761,33988,38114,28086,14294,10863,15936,22134,19452,4269,1717,2107,2969,7710,12590,13185,14801,11263,34689,48514,41876,8612,3467,4362,6134,15801,25577,26580,29984,22784,15707,21855,19174,4209,1699,2090,2949,7678,12453,12975,14619,11142,342619,523292,391825,70205,24831,35208,49489,132703,224417,234247,257696,177731
332,333.0,MADHYA PRADESH,SEONI,296843,296843,72133,71400,153310,149166,307970,149056,307578,46645,148790,306584,11084,320,64203,2585043,47030,2149303,37557,1497797,156,3071777,6232143,4235,2417,7035,3113,7138,3160,46932009,24896,16341,14712,1629,43160304,158199,140788,17411,262352938,143094,378537,512666,538984,624305,627037,589441,575965,1068513,169000,1004601,5939274,77905,100400,75459,34282,17977,21571,64356,87061,18554,5496,5890,7917,23487,50889,51993,66437,56882,32882,110209,156138,28519,7701,8164,10975,33739,77367,79399,105122,90003,21489,64133,86770,18403,5484,5874,7802,23425,50707,51725,65869,56466,259297,1011200,1435239,196662,49923,53555,77491,268463,662925,621020,918708,677654
333,334.0,MADHYA PRADESH,SHAHDOL,212333,212332,34728,93968,83636,99445,180323,99429,180282,35797,98410,177291,5885,144,26086,871196,18380,670840,53944,1973217,452,1690244,3515253,1131,3395,4046,2713,4054,2713,64700639,15073,139590,125312,14278,258184544,1128,1087,41,1707163,115910,314254,373914,345557,367490,351569,286648,281010,455503,61000,562398,3265854,40579,58892,45235,21961,10537,33139,33855,36630,13099,9017,11767,11751,13752,29124,34250,32779,23212,49938,50530,55350,17950,11825,15402,16014,18859,41588,50629,49458,34706,32236,33018,35748,12888,8640,11277,11327,13318,28574,33595,32023,22716,474200,467041,498131,144119,90556,124605,130421,151660,357403,408853,402063,266201
334,335.0,MADHYA PRADESH,SHAJAPUR,305176,305176,22089,84938,198149,55872,123248,55900,123338,23354,55363,121957,4109,16,34253,1641782,5960,264159,15150,692090,67,1097750,2598031,405,859,3078,1897,3108,1901,11746587,10531,46058,32393,13665,96811669,12279,5309,6970,29291471,30287,138534,199350,173305,251354,262933,112209,294603,711355,94700,329401,2485068,25243,37708,28330,17313,13359,13311,19661,18959,4798,3019,2971,3426,8143,13411,15060,16049,14236,27683,40777,38609,9586,5656,5674,6241,15742,26190,28932,30092,26664,13243,19603,18938,4804,2959,2887,3296,7796,13228,15010,15911,13687,297275,460341,407763,83127,43758,39946,52963,140371,247997,295252,295889,233349
335,336.0,MADHYA PRADESH,SHEOPUR,123184,123184,9410,23903,89871,36380,78674,36341,78593,11095,36190,78050,2343,182,25032,1082761,3417,155212,7741,303831,303,588404,1541804,257,453,1960,1413,1961,1530,163868409,10337,33510,14101,19409,79693018,13625,6503,7122,24831094,18244,105726,147551,138403,167409,162699,75644,179027,306588,16100,224413,1461017,22192,26588,17117,8373,3683,6549,9136,12275,6488,4607,3910,4750,5985,8555,10058,9257,7649,12435,16996,23793,12024,7964,6788,8875,11490,16216,20012,18207,15386,6419,9051,12091,6341,4604,3900,4747,5951,8521,10027,9142,7584,130277,161795,214862,100412,70255,58085,75257,97910,143171,185059,165978,138743
336,337.0,MADHYA PRADESH,SHIVPURI,323667,323666,32024,41811,249831,56960,122108,56960,122153,12975,56814,121588,4426,446,45372,2179312,4611,192474,6831,302670,12,953191,2674456,299,491,3288,2109,3298,2172,2611190,11357,75762,49137,26625,124485953,12827,10397,2430,36460492,25557,143784,235026,182371,266277,267413,121253,296545,659634,51800,424796,2561447,41407,46904,19899,9079,4175,10540,15319,18057,9799,8701,9669,9088,10016,13296,15653,14586,11657,19700,28798,32820,16213,15303,16994,15704,18316,23864,28921,27128,21721,10510,15220,18022,9781,8696,9650,9040,9988,13234,15585,14581,11550,206391,303305,358878,155636,144416,159972,147625,180215,244823,286548,271450,215197
337,338.0,MADHYA PRADESH,SIDHI,230407,230406,45970,46087,138349,76609,135922,76608,135917,21532,76031,134432,9979,49,35021,1606910,20580,1023192,20430,948669,18,1513883,3578771,3148,2585,4224,2526,4241,2527,149310748,18206,72986,54428,18558,200216801,8310,7227,1083,22777739,43529,202050,290600,242294,352593,332053,198382,316578,565251,47100,988341,3436133,26909,42739,36220,18415,10151,23527,23710,23464,10920,6980,8459,11505,14661,16165,20112,19544,12904,37018,36763,36174,16377,11059,12794,17172,21871,24709,30591,30017,19594,23361,25837,25919,12286,7646,8935,11951,15680,17011,21039,21214,15085,476615,493949,447870,194796,136350,158808,196181,247996,279397,352650,354973,237966
338,339.0,MADHYA PRADESH,SINGRAULI,211455,211455,56532,39947,114976,70841,124182,70841,124178,16098,70460,123333,5004,204,34286,1358275,22997,979417,13177,547874,25,1114675,2885566,1819,1030,3531,1918,3587,1931,262787991,17135,73453,47526,25927,163015050,4901,3120,1781,15244067,45670,212266,307858,248388,338051,314153,171616,275971,454600,27700,489293,2732823,27836,41786,32960,14582,6168,21422,19975,21692,6389,4044,7480,9066,12636,15060,13704,14450,9843,34083,31604,33935,9300,5910,11166,13856,19657,23169,20781,21517,14837,21213,22190,23433,7512,4592,7871,9606,13107,15992,15324,15404,11126,457098,429108,406093,115133,67795,123112,163874,234566,249102,238884,243752,156989
339,340.0,MADHYA PRADESH,TIKAMGARH,246566,246566,16950,56077,173539,71907,138928,71902,138899,24869,71348,137554,6037,45,48483,2330666,5819,292227,17046,846910,7,1285124,3469803,543,1548,4779,3176,4903,3212,376482,10013,35735,21572,14163,104631206,60204,46038,14166,171591589,26256,176160,271895,251668,345375,385453,144049,404919,837938,28900,597190,3353215,29607,49144,34332,16808,7654,17285,19219,16672,9566,9260,9440,10111,15037,19848,21170,20532,13180,29443,33795,29511,15948,15018,16028,16546,24775,33461,35143,34437,21440,17158,19944,17997,9651,9282,9540,10319,15165,20993,22144,22012,14247,365689,386459,313721,153063,145772,162563,183305,282466,403987,425131,412502,235145
340,341.0,MADHYA PRADESH,UJJAIN,244193,243842,37158,51114,155570,46298,119790,46291,119752,15092,46185,119304,2725,4,28175,1450754,11504,566670,6506,309567,1,1015504,2326991,712,308,2515,1906,2533,1912,2404179,7131,24045,15140,8905,50463002,21375,9536,11839,62349465,22417,101277,152275,142611,205874,222924,130948,261078,807118,119500,160969,2246173,24413,33999,28257,17386,15261,9306,17055,22852,10951,3403,3144,3065,4918,9287,8557,8100,6560,21232,40507,54776,23094,6798,6433,6124,10563,20431,18019,17057,13937,9281,17019,22810,10884,3391,3105,3052,4894,9255,8508,8074,6461,212638,419934,587307,207667,56279,52470,53985,97921,193806,170507,152441,121377
341,342.0,MADHYA PRADESH,UMARIA,177133,177118,16943,33103,127072,92675,158338,92671,158326,90534,92624,158160,9363,104,63878,2776989,8381,348095,20365,872341,480,1779333,3997425,844,1911,4694,4197,4698,4198,38356486,17988,93388,85670,7718,211078768,92468,80582,11886,197880730,85984,238544,322237,318158,374089,376458,339016,339151,610736,133900,859152,3816052,39736,54723,36913,18227,8535,31505,32889,31111,15328,8879,11743,13006,19542,34860,41663,37375,21918,44768,46985,44005,20907,12044,15518,17366,25858,47320,57677,51346,29153,31477,32933,31118,15320,8873,11742,12999,19518,34796,41599,37283,21803,489160,479163,419839,194182,103900,147327,162803,237116,457198,562481,500193,244063
342,343.0,MADHYA PRADESH,VIDISHA,192363,190917,20667,33270,136980,36875,64467,36866,64443,16147,36115,62923,1768,132,27087,1072820,4456,172140,4572,174011,26,449020,1418971,165,203,1723,1325,1727,1326,3973646,6140,19528,14836,4692,29724195,22435,16481,5954,56665669,26980,109477,161398,114385,165724,140889,76404,151755,286616,16800,168543,1332268,15963,19882,14874,7651,4548,7268,10716,11534,1761,1247,1311,3184,7246,11346,12188,12578,9388,11227,17093,18782,2519,1753,1924,4896,10986,17074,18418,19283,14386,6893,10706,11871,1906,1228,1320,3176,7227,11335,12173,12649,9396,110328,182324,199066,24609,15800,17481,44815,108496,178075,190262,204125,143590
343,344.0,MAHARASHTRA,AHMEDNAGAR,534767,534229,9181,15072,509976,51000,87995,50862,87753,40263,50351,86593,6867,91,44685,2356154,1033,56706,4633,240764,178,1220486,2653624,170,585,3669,2266,3845,2276,6406746,21271,47679,44438,3241,48094544,170763,168250,2513,362573522,49065,130942,189800,176644,194382,185398,131488,146830,231973,12100,1205002,2546940,15866,25834,22279,14705,7909,10182,19851,18039,12995,7814,4288,2523,3908,6586,13932,14695,18044,16995,33945,29386,20408,12428,6228,4017,6278,10738,22710,23575,29534,9885,19482,17767,12872,7643,4205,2457,3860,6577,13776,14722,17878,150262,419727,357152,256992,169324,71413,44902,83737,132164,287525,320028,360272
344,345.0,MAHARASHTRA,AKOLA,134327,134106,20960,6200,106946,25829,40981,25654,40548,11507,25322,39885,1273,9563,20402,602348,3747,110432,1173,35273,49,207864,748053,194,68,1348,563,1348,566,37092,10150,7856,6478,1378,14633524,43996,35395,8601,111061126,45883,92419,85515,68478,63790,55378,40286,39726,60987,1600,193991,656460,5975,11745,12043,7491,2631,1034,4787,3407,2319,1958,1140,1094,2810,5934,9757,10604,8815,1631,7210,4923,3098,2483,1418,1415,4092,8716,14431,16244,13278,996,4769,3376,2295,1932,1113,1072,2779,5830,9588,10266,8612,13479,66505,48599,27569,21189,12431,13764,42372,79023,147699,153150,122052
345,346.0,MAHARASHTRA,AMRAVATI,277712,272793,13665,7862,251266,60480,122403,60302,122073,34218,59870,121329,4238,140,54185,1946245,2588,106907,3097,89177,288,804918,2142329,241,133,4966,955,4968,955,5063174,35805,4162,4105,57,9836820,162194,142842,19352,481472868,74535,241320,237368,168343,178930,164713,114860,126996,183982,7700,643582,1938493,20974,40529,36137,17039,6650,15306,18509,12688,4426,3486,1856,2497,7752,17200,19634,22165,13046,26960,34638,23688,7361,5390,2840,3987,13500,31989,36538,41297,21563,15196,18385,12640,4373,3447,1847,2495,7690,17007,19398,21816,12932,230379,304789,186989,56747,42903,26062,36303,103976,281050,335632,348970,188444
346,347.0,MAHARASHTRA,AURANGABAD,381301,327085,1498,1081,324506,49399,111742,49275,111423,21705,48285,108739,11644,120,47896,3590861,214,23269,175,10920,16,1674451,3625050,73,24,5150,2633,5150,2633,760870,12805,5342,5275,67,4904898,172389,168391,3998,684050195,35720,108053,145351,137318,161822,173651,115075,153208,294290,15000,2285562,3537994,15073,34826,33358,18526,6956,12508,16534,15816,8414,1340,746,1524,4561,10753,17998,20182,18742,26521,35306,33128,17374,2830,1401,3043,9357,22672,39740,44871,42788,12186,16101,15402,8152,1308,725,1457,4392,10530,17450,19596,18118,363799,511933,489937,197463,22362,12968,31438,91885,295737,505322,572952,528588
347,348.0,MAHARASHTRA,BEED,228161,226232,1093,166,224973,43701,103971,43623,103747,24891,43144,102406,10009,93,42867,3151997,234,23258,43,3135,11,1451222,3178390,66,7,2471,322,3130,426,111227255,13845,4135,4083,52,16357711,156665,145237,11428,507984618,15036,83225,143603,157425,168590,197983,112533,196742,311977,16900,1774376,3121830,22249,29574,26032,16843,7708,5077,15738,23926,10191,2032,891,2249,3007,4573,10365,13083,15700,11041,35865,55493,22603,4256,1838,4964,6855,10587,23539,29968,36533,4930,15571,23728,10126,2004,874,2227,2975,4616,10117,13193,16072,134065,504322,827664,225268,39073,15739,58866,81155,146928,296689,390695,457926
348,349.0,MAHARASHTRA,BHANDARA,202781,202277,22656,10676,168945,98075,178281,98075,178280,43551,98008,178063,9386,16619,76528,3414002,14087,638569,7393,355266,57,2682097,4407837,1311,800,4459,3175,4459,3175,39786356,6192,145527,134035,11492,229780870,96991,94364,2627,170907713,86457,274661,388134,407477,403284,377520,334515,297690,453174,20800,1364125,4227871,39441,58815,45679,26365,7763,46062,62338,37918,4355,1360,1040,2133,2679,12549,30833,30306,31533,77923,104488,60318,5635,1690,1243,2514,3098,17194,46386,45205,48063,45975,62644,37904,4304,1340,1074,2114,2648,12488,30701,30175,31550,874976,1217515,486696,46614,14555,13018,19751,35617,133980,486294,540921,537613
349,350.0,MAHARASHTRA,BULDHANA,235824,235820,15898,2431,217491,29807,57731,29787,57691,15334,29264,56505,2068,20,26749,980664,1874,66275,641,27534,52,388329,1074473,115,68,1613,234,1662,234,896935,12824,1101,1086,15,3682139,78629,76162,2467,192630531,43924,109023,108498,94221,86331,77382,50909,52492,77727,4400,369566,976748,10313,22846,15692,5492,2162,6712,11144,6902,4058,2250,1612,872,1536,3085,5477,8193,7925,12434,22331,12462,7029,3485,2421,1229,2358,5537,9765,15354,14775,6559,10836,6796,3919,2203,1548,816,1472,2988,5283,7941,7792,100349,223370,118438,61264,32626,22568,12211,23791,54084,101889,168391,155492
350,351.0,MAHARASHTRA,CHANDRAPUR,244767,243839,19906,31612,192321,93222,193565,93208,193471,30962,92936,192351,10628,347,73118,3402327,6782,305395,13036,602618,2111,2228712,4310340,762,1489,6438,2159,6756,2159,44330,12124,23667,21591,2076,43920752,57749,52899,4850,150327777,100655,243024,307445,333172,347928,342423,303325,293128,478799,25900,1534541,4116244,38961,65036,50876,28600,8877,43126,38065,19272,2423,1299,2036,1404,2969,28549,47106,38306,39065,78251,68617,33128,3609,1549,2530,1689,3949,46931,84154,68206,71728,42634,37902,19099,2435,1290,2024,1402,2915,28448,46890,37932,38797,804592,734457,257400,23150,8892,16504,16123,32524,386137,797640,607563,625316
351,352.0,MAHARASHTRA,DHULE,179662,179314,17752,57875,103687,29864,61235,29841,61152,13118,29683,60694,4534,17,16978,959642,2611,144824,10094,583437,56,650336,1687903,369,1579,2801,454,2805,454,33122,5534,6897,6170,727,13242641,75867,61823,14044,303852191,18786,80440,119429,107282,125122,114244,58007,114132,142604,2900,804957,1627839,12904,19135,16008,8848,3799,4185,12195,11121,6118,1863,1816,2764,5127,7622,8315,7426,6431,7394,22310,20827,11513,3310,3209,5254,9480,14534,16408,15329,13283,4103,12094,11087,6097,1854,1827,2749,5084,7572,8240,7350,6302,69520,280816,256878,122374,26104,28531,61093,107254,166685,203665,194260,170723
352,353.0,MAHARASHTRA,GADCHIROLI,166994,165918,21484,61072,83362,79281,175897,79281,175889,23816,79230,175607,5628,488,38219,1519923,8900,324963,32111,1191557,5465,1481437,3036443,547,2140,4944,2432,4944,2432,49912302,8043,124852,119593,5259,234671860,55917,54323,1594,99452776,101315,235986,294761,293348,288342,268582,230125,207810,320137,14900,781137,2840677,34711,65681,46279,23193,5742,28914,31946,18310,3003,936,1147,1002,2170,15160,30810,33404,31782,53689,60254,30681,4152,1184,1546,1231,3143,26206,55467,60504,56584,28873,32001,18323,3024,936,1147,999,2170,15125,30771,33371,31741,525223,568220,229169,28408,9472,11918,9649,22722,196708,459018,521492,454444
353,354.0,MAHARASHTRA,GONDIA,212856,211957,15760,21273,174924,94260,177662,94244,177551,29102,94118,176721,13505,623,69721,3785208,9638,530556,14759,830643,86,3193798,5146407,1392,2259,5019,2141,5019,2141,59240,12128,171004,142744,28260,372398800,20408,17870,2538,50065135,59779,208634,325207,372316,408601,409758,391018,366357,600340,27900,1976497,5015389,36003,56680,49044,28246,6747,54911,52113,28024,2479,1571,1605,1015,977,19466,33649,45169,41716,90274,84348,43971,3513,1992,1992,1257,1243,28786,52092,72352,66930,54923,52078,27874,2455,1552,1592,1009,903,19270,33415,44877,41266,1123053,1084600,396326,30105,19788,18912,12865,11368,256028,581044,866413,745355
354,355.0,MAHARASHTRA,HINGOLI,126671,126416,40327,37882,48207,13794,31148,13766,31068,4194,13485,30275,2808,136,5577,385664,4090,247183,3818,287927,11,406878,920774,692,899,1603,379,1603,379,17590,8940,48708,44892,3816,80167978,20937,18815,2122,75887900,4456,30472,68755,46045,30894,69397,40300,56668,55210,4600,513977,895959,6216,10032,7441,4355,2231,1426,3052,2124,1022,484,452,312,614,3219,4738,4932,6741,2988,6075,3959,1992,926,833,643,1155,6045,9775,10971,15265,1390,3045,2095,1018,453,432,307,602,3158,4642,4748,6600,36642,92367,62681,29514,13132,11841,8078,19728,82934,160375,163065,240417
355,356.0,MAHARASHTRA,JALGAON,230028,229002,34829,42177,151996,27349,40381,27343,40373,22473,27211,40162,1902,49,21339,847516,2182,76369,3690,140450,218,237881,1064335,128,277,1554,658,1554,658,10555559,9215,1296,1287,9,1860220,70594,68121,2473,200318592,29708,88221,110551,103489,109802,94715,68569,66494,83814,4000,304972,998595,9120,14362,10610,4746,1324,3737,9533,8173,5187,2438,1021,880,1991,5110,9367,9926,8207,5381,13353,11747,7696,3321,1396,1220,2931,7095,12958,13947,11876,3721,9530,8167,5183,2442,1017,878,1992,5073,9339,9881,8163,46137,158817,134733,84290,29437,13278,11835,29688,84191,162769,169109,140051
356,357.0,MAHARASHTRA,JALNA,182964,176107,2717,664,172726,36460,87226,36281,86731,24294,34349,81525,3957,39,33375,1628831,733,33477,241,13503,49,716928,1675811,73,38,3316,957,3316,957,16515133,10112,112448,95400,17048,142969088,8693,5715,2978,33157611,23942,123139,147434,118381,133307,109880,55587,117816,145688,4700,695937,1583812,21628,25266,19036,10053,5542,3324,8604,6088,2754,1781,972,1810,5376,9926,13653,11022,6375,7845,20811,14811,6351,4010,2274,3998,11883,22627,31234,25436,14808,3156,8157,5661,2495,1634,899,1721,5047,8999,12656,10204,5942,68990,187421,134966,61595,37459,27681,46845,122983,226682,341130,269920,149824
357,358.0,MAHARASHTRA,KOLHAPUR,171646,171247,16908,518,153821,39099,57477,39062,57408,21942,38847,57035,2235,52,35914,1185565,2750,74831,183,6176,167,599315,1266572,121,11,1883,875,1884,876,1963778,5078,30687,29788,899,60389247,42500,41917,583,115265243,60915,126974,147340,112467,110395,91841,71220,78684,93220,3800,369716,1146390,8170,17507,17206,10554,3598,12370,16342,5803,1719,1320,1058,2542,4006,8378,12817,11006,10038,15457,23892,8496,2332,1753,1361,3568,5916,12445,19061,16452,15121,12276,16228,5770,1713,1315,1047,2524,3984,8334,12752,11136,10103,94890,257538,66635,19130,14594,9987,28980,62965,123852,231231,191559,165037
358,359.0,MAHARASHTRA,LATUR,176590,176341,45319,3326,127696,50689,112838,50684,112819,37145,50562,112493,11147,190,41738,3161212,8091,510823,733,51266,267,1559693,3723301,1527,152,5420,1120,5427,1120,29697,11143,14914,12814,2100,61457605,79938,64088,15850,420079405,24694,115737,167147,152809,203521,212044,128250,204178,335067,11600,2168254,3641123,23779,37730,30581,15228,5175,11933,26144,24489,9265,1469,850,769,2963,11597,13451,11702,9199,24964,55165,51486,18910,2913,1691,1531,6596,24160,28993,25016,18933,11869,26510,25602,11097,1559,969,868,3016,11762,15187,13694,11236,244659,786048,793019,219414,36304,23463,22296,86666,336369,467572,413591,293313
359,360.0,MAHARASHTRA,NAGPUR,130808,129588,16623,8697,104268,31725,46168,31725,46164,18740,31001,44876,1837,641,23511,761984,3772,130505,3718,109913,345,385644,1002402,252,159,1505,920,1505,920,1689036,4443,39936,37096,2840,49522778,948,902,46,2657579,52087,110240,112253,90352,88126,76632,59252,52605,76582,3500,280773,901481,9230,15270,12555,5762,2059,2692,4441,3566,1175,1090,835,824,2684,10688,13815,13762,13597,3741,5983,4730,1481,1228,951,1014,3498,14693,19637,19852,19564,2655,4404,3500,1161,1068,818,795,2595,10540,13487,13298,13110,38177,65003,46774,13449,10635,8770,9953,33217,146513,224478,209261,194861
360,361.0,MAHARASHTRA,NANDED,359150,359089,65476,33109,260504,91930,210347,91883,210117,48039,91628,209415,25360,262,66568,5877488,15969,1348886,9091,723334,1510,3664402,7949708,4224,2378,10176,3950,10178,4690,85000,28628,2722,2687,35,3841076,287218,269278,17940,1398311538,44486,188741,289507,254319,344614,338273,168048,351324,598735,13400,5358261,7808461,48402,72116,50101,27412,11382,18233,32960,28493,16079,8198,6415,6296,12410,24605,35356,41758,40069,37577,68032,60486,32589,16580,13526,13049,26654,50998,75455,91643,88164,18182,33154,28486,16017,8238,6391,6303,12455,24497,35276,41775,40493,456902,879413,758550,366160,207317,178672,163526,393450,712894,1142003,1373003,1317472
361,362.0,MAHARASHTRA,NANDURBAR,231995,231977,10277,190889,30811,54567,114487,54550,114455,25460,54209,113570,10744,20,2421,88995,2967,286252,48821,3580649,117,1910478,3955896,1177,9398,5557,3070,6006,3070,4124188,8135,8504,8349,155,29695222,149858,146190,3668,715620674,48149,148867,171902,172591,183184,173283,134193,161220,257923,20900,2483684,3841251,30817,35733,26735,14233,6052,26888,25715,15304,7652,3370,2418,2689,5511,12788,17682,17708,17057,55595,52812,32019,14770,6485,4765,5743,12014,26765,35981,34802,34828,26500,26313,16405,7719,3349,2392,2779,5361,12971,18009,20031,17679,664496,687459,379366,130636,48535,50984,64129,140084,359586,479828,527907,422862
362,363.0,MAHARASHTRA,NASHIK,265796,262021,2679,53881,205461,43677,87502,43594,87232,20126,43158,85903,4248,648,22307,942714,1130,47611,19721,860592,360,801401,1850917,101,2009,2836,1236,2841,1236,2903527,11598,11207,10442,765,13098276,153824,150948,2876,272065035,62193,144180,155053,125312,123284,112668,80867,94070,130323,5300,817667,1721478,27275,28089,19537,8792,2210,7500,10799,9440,5541,3924,3773,2275,3254,8457,16160,16460,14691,13933,18087,15847,9048,6403,6365,3842,5715,16170,31885,33146,29161,7180,10576,9338,5326,3882,3749,2220,3186,8363,15897,16173,14379,117961,155886,132003,69690,51325,60334,32854,55551,171041,338982,361395,303219
363,364.0,MAHARASHTRA,OSMANABAD,208755,207722,34840,2260,170622,38378,75749,38296,75570,33229,37972,74767,8444,567,33966,2441878,3792,219242,214,12062,371,1143618,2673182,655,36,3529,1383,3569,1386,513459,11046,4897,4822,75,8133800,123444,120350,3094,436322833,20158,79356,122285,123580,160551,163259,91397,146526,247119,7900,1511051,2617917,11946,20547,21228,13513,7533,1889,13339,15523,11220,6048,3643,3134,5343,10645,13345,12618,12904,3349,24712,28368,20654,11054,6405,5620,10215,20508,25817,24369,25887,1858,13223,15363,11037,6018,3588,3067,5292,10512,13177,12493,12745,31314,294891,393805,256922,130514,77749,63760,133092,293368,366109,329320,301431
364,365.0,MAHARASHTRA,PARBHANI,132131,126575,20953,2333,103289,12760,24807,12737,24753,8489,12663,24565,1944,61,11190,688107,1115,59246,358,23115,61,314338,770468,140,60,679,162,679,165,6099987,4350,19190,18531,659,41815724,25783,25099,684,73809217,5610,28938,52143,40529,66495,64039,25641,63201,80833,1400,341639,750794,6174,8121,6191,3048,1031,1805,3433,3442,1850,853,756,717,1078,2930,4655,3733,3371,3307,6413,6467,3294,1480,1347,1411,1917,5339,8748,6811,6127,1765,3408,3429,1824,824,747,710,1042,2935,4776,3923,3560,43256,85601,91479,40830,18934,17211,17813,22152,80839,154267,102112,95694
