,Sno.,State Name,District Name,Total households applied for job card,Total job cards issued,Total job cards (SC),Total job cards (ST),Total job cards (non-SC/ST),Total households demanded work,Total persons demanded work,Total households allotted work,Total persons allotted work,Total muster rolls filled,Total households worked,Total persons worked,Total households reached 100 day limit,Total persons with disability,Total households worked (non-SC/ST),Total person-days worked (non-SC/ST),Total SC households worked,Total person-days worked by SCs,Total ST households worked,Total person-days worked by STs,Total land reform/IAY households worked,Total person-days worked by women,Total person-days,Total SC households over 100 day limit,Total ST households over 100 day limit,"Labour exp. (disbursed, Rs. In Lakhs)","Material exp. (disbursed, Rs. In Lakhs)","Labour exp. (disbursed + pending, Rs. In Lakhs)","Material exp. (disbursed + pending, Rs. In Lakhs)",Amount sanctioned (Rs. In Lakhs),Total works,Total bank accounts,Total individual bank accounts,Total joint bank accounts,Amount disbursed to bank accounts,Total post office accounts,Total individual post office accounts,Total joint post office accounts,Amount disbursed to post office accounts,Total households completed<br>person-days in range:1-10,Total households completed<br>person-days in range:11-20,Total households completed<br>person-days in range:21-30,Total households completed<br>person-days in range:31-40,Total households completed<br>person-days in range:41-50,Total households completed<br>person-days in range:51-60,Total households completed<br>person-days in range:61-70,Total households completed<br>person-days in range:71-80,Total households completed<br>person-days in range:81-99,Total households completed<br>person-days in range:100,Total households completed<br>person-days in range:>100,Total households completed<br>person-days in range:>14,Total workers employed<br>in age group:18-30yrs,Total workers employed<br>in age group:30-40yrs,Total workers employed<br>in age group:40-50yrs,Total workers employed<br>in age group:50-60yrs,Total workers employed<br>in age group:>60yrs,Total households demanded<br>work(Apr),Total households demanded<br>work(May),Total households demanded<br>work(Jun),Total households demanded<br>work(Jul),Total households demanded<br>work(Aug),Total households demanded<br>work(Sep),Total households demanded<br>work(Oct),Total households demanded<br>work(Nov),Total households demanded<br>work(Dec),Total households demanded<br>work(Jan),Total households demanded<br>work(Feb),Total households demanded<br>work(Mar),Total persons demanded work(Apr),Total persons demanded work(May),Total persons demanded work(Jun),Total persons demanded work(Jul),Total persons demanded work(Aug),Total persons demanded work(Sep),Total persons demanded work(Oct),Total persons demanded work(Nov),Total persons demanded work(Dec),Total persons demanded work(Jan),Total persons demanded work(Feb),Total persons demanded work(Mar),Total households worked(Apr),Total households worked(May),Total households worked(Jun),Total households worked(Jul),Total households worked(Aug),Total households worked(Sep),Total households worked(Oct),Total households worked(Nov),Total households worked(Dec),Total households worked(Jan),Total households worked(Feb),Total households worked(Mar),Total persons worked(Apr),Total persons worked(May),Total persons worked(Jun),Total persons worked(Jul),Total persons worked(Aug),Total persons worked(Sep),Total persons worked(Oct),Total persons worked(Nov),Total persons worked(Dec),Total persons worked(Jan),Total persons worked(Feb),Total persons worked(Mar)
147,148.0,GUJARAT,Botad,40843,39780,2199,57,37524,11253,26188,11255,26191,7083,9900,22138,41,48,9475,351247,412,14762,13,516,293,173155,366525,2,0,550,15,551,17,146525,4644,43928,25076,18852,53042669,10,3,7,11468,8115,33263,39131,71504,41288,43931,36716,22878,65545,2800,1354,351959,4947,6851,4859,3522,1959,1127,7628,2709,328,540,528,428,635,554,804,535,2590,2656,17825,6317,798,1061,1008,849,1256,1052,1547,1039,5323,855,6652,2156,284,484,484,373,626,538,763,517,2448,14920,177400,37049,7713,11275,10971,9031,15126,12226,19215,11584,40015
148,149.0,GUJARAT,DANG,45616,44899,40,43636,1223,28994,56829,28914,56661,15918,25150,48018,894,267,541,24896,19,465,24590,1190164,6451,558506,1215525,0,887,2423,1100,2435,1112,6119055,29755,72313,64935,7378,233833030,500,500,0,183050,15491,72055,90787,92056,105441,108246,110298,130471,400292,47700,42688,1179521,2353,14909,13661,10843,6252,10672,15852,11064,2367,3469,4478,5277,2515,2758,7122,6753,8188,19608,29523,19444,4007,5654,7528,8820,3918,3998,11448,10773,12751,7531,11568,7813,1432,2751,3714,4114,1738,2020,5892,5780,6471,174388,302627,164477,21454,46080,69502,71364,28752,30443,110058,99492,96888
149,150.0,GUJARAT,DOHAD,298218,293248,3198,199276,90774,73421,149558,73283,149242,53803,61988,119697,283,2163,19807,848054,730,32935,41451,1605448,1918,1120057,2486437,3,134,4215,1153,4237,1172,1242195,56062,309409,291531,17878,425419847,93433,83783,9650,69656,43346,184447,255960,254837,271216,274400,219876,271570,682378,21000,7407,2354399,12452,40211,38096,22467,6471,13558,44719,39787,5422,2498,3495,3454,4427,4945,12091,18896,20717,24583,88493,74199,9559,4090,5376,5148,6689,7832,19932,31274,34815,11077,36404,31578,2693,1566,1924,1897,2747,3237,9877,15410,16866,210427,918060,550313,32367,21091,22757,22067,34964,36748,159361,222503,255779
150,151.0,GUJARAT,GANDHINAGAR,55671,53050,2466,267,50317,13544,17673,13522,17647,14768,12227,15564,90,36,11853,430232,360,15365,14,789,59,156140,446386,4,0,797,483,799,487,2557,3771,39241,32833,6408,78350487,617,419,198,22560,6574,89636,34378,33213,42132,36722,41146,38083,115499,8800,203,431280,1220,3909,5462,3597,1376,1008,5038,5597,2820,1990,1590,2156,2684,986,3339,4289,3787,1075,6317,7503,3301,2205,1794,2304,3224,1073,4045,5864,4547,846,4318,4838,2552,1614,1428,1977,2475,959,3014,3663,3326,10146,67692,75834,35071,19863,20630,25926,36990,15593,44198,50368,44075
151,152.0,GUJARAT,JAMNAGAR,37052,35906,5043,392,30471,12424,27375,12411,27347,11219,11056,23680,301,57,9693,500696,1286,73781,77,4535,51,224943,579012,51,6,1035,119,1035,119,2899,4379,63744,59730,4014,100977139,2386,1473,913,0,3657,18796,40173,34718,49765,65286,71276,61944,202981,12000,18416,568244,5473,6118,5599,4948,1542,2373,5426,4907,1507,1920,1903,1510,1096,693,1207,1756,3283,4550,10962,9336,2643,4078,3699,2634,1909,1091,2125,3528,6572,2000,5019,4487,1311,1743,1612,1336,929,612,1084,1562,1834,34455,167675,104293,27748,48389,36322,27617,18399,10845,24430,40757,38082
152,153.0,GUJARAT,JUNAGADH,93968,93478,18762,5385,69331,17013,37496,16995,37466,12953,15247,32946,204,441,9899,433693,4330,200873,1018,46464,418,304146,681030,45,15,1055,42,1055,42,3800,4406,82569,59510,23059,104330720,28839,9198,19641,0,7231,35796,57600,65193,88288,84570,75849,69563,176532,20000,408,660123,4642,10102,9416,6208,2578,3668,12516,9787,1387,1002,1029,953,827,627,1082,1220,1687,7194,27356,20501,2324,1622,1905,1730,1500,1092,2003,2140,3225,2894,11012,9022,1012,820,868,811,713,526,988,1111,1189,46489,337108,172206,12109,11101,17627,12852,11848,7902,17201,18268,16319
153,154.0,GUJARAT,KACHCHH,38901,36682,3146,144,33392,13114,18884,13107,18869,7870,11356,16038,446,24,10736,432049,575,27513,45,2241,111,226652,461803,28,1,694,390,696,420,15161405,4913,69809,63929,5880,65709657,8601,3564,5037,920,12035,40174,44364,29054,31925,38056,37281,49797,134421,38000,6696,432503,2697,5299,4538,2515,989,3038,5270,6310,3112,1498,1326,1227,1248,1349,2401,2193,1303,4013,7852,9444,4131,1798,1633,1479,1503,1585,2995,2661,1575,2164,4130,5449,2545,1221,1144,1042,1053,1142,2028,1742,930,28800,100320,110605,35926,17960,21174,18405,16730,22708,42969,32359,13847
154,155.0,GUJARAT,KHEDA,113017,101261,2801,862,97598,35187,58679,35023,58376,47614,31143,48937,480,195,30535,1286980,460,21890,148,5878,602,367659,1314748,12,1,2402,806,2408,818,115741,17136,83881,64881,19000,227140896,40379,28161,12218,5110988,18488,125713,137478,91801,137277,143367,92273,121823,398152,30900,17476,1276772,6407,11963,17211,10744,2612,3326,7370,9577,7590,5888,7253,6061,8519,8653,9346,12079,5546,4949,10877,14830,12243,9328,11719,8326,11841,12076,12286,15808,6869,2865,6049,7584,6043,4988,6011,5175,7531,7766,8211,11013,4849,37094,91765,126044,98501,91241,102780,76007,132273,154745,140477,198564,65257
155,156.0,GUJARAT,MAHESANA,71494,68229,9220,54,58955,20166,28980,20135,28933,12557,18604,26166,769,73,17001,905486,1593,86894,10,410,554,321159,992790,60,0,1889,289,1890,290,4326,5547,64754,62878,1876,175850421,3860,3012,848,0,6032,45369,81217,30950,88639,122719,43435,96530,400755,64100,13044,980823,3582,8566,9158,3861,999,3356,6043,6795,5890,5361,5594,2991,3572,3724,5764,5935,3972,4609,7896,9156,7694,6707,6759,3738,4436,4630,7210,7452,4790,2754,4703,5972,4809,4715,4923,2658,3020,3375,4397,5093,3304,48348,110479,143976,94888,95451,93670,41125,62850,63570,89814,102791,45828
156,157.0,GUJARAT,Morbi,31871,31428,1778,147,29503,3038,6869,3037,6864,3702,2730,6043,113,17,2475,141385,244,15404,11,664,87,66823,157453,19,0,267,21,267,21,486738,1856,11321,5201,6120,26069857,7514,3739,3775,374381,759,3803,7397,8302,13820,13186,10371,17001,71507,10700,607,154804,1147,1869,1526,1020,481,622,1215,1510,454,454,415,425,356,311,694,627,507,1351,2836,3497,830,873,785,801,644,598,1268,1128,844,550,1013,1352,376,316,365,370,319,275,582,504,433,13860,30004,41669,5977,6765,9573,7371,6133,5903,12103,10177,7918
157,158.0,GUJARAT,NARMADA,116348,112545,2810,99572,10163,59942,101446,59880,101282,23973,54912,89265,1014,804,3454,127633,1129,47365,50329,1832655,180,1005669,2007653,36,926,3837,2053,3839,2071,38305287,24133,145443,139728,5715,375412916,31898,25275,6623,29482,76256,172195,231007,252412,247764,217488,183509,154993,370448,98500,3081,1909599,9609,28731,25889,17078,7958,20396,42797,24117,6128,5210,6114,18229,5884,6239,17154,24113,20887,32016,69096,37588,8275,7108,8407,26662,8133,8587,25038,35353,30021,17298,37507,20181,5124,4320,5328,15572,5187,5326,15185,20785,17465,157683,694390,220442,42684,39499,43765,154645,58185,44714,184951,224075,142620
158,159.0,GUJARAT,NAVSARI,123213,120175,1542,92776,25857,37864,43321,37808,43234,32701,32596,36363,53,118,13241,303955,412,15196,18943,726995,57,621728,1046146,1,49,1940,317,1941,318,3633377,8914,96586,96038,548,186423201,12617,12136,481,9792,45042,104994,117351,130050,117581,98469,93066,91861,242243,2600,2889,964970,1471,8456,14352,9294,2790,10781,16378,15789,7140,7388,6387,6927,7885,7165,8309,5768,7827,11536,17913,17356,7851,8405,7205,7452,8326,7675,9183,6397,8298,8243,13389,13288,6209,6818,5635,6483,6820,6093,7458,5170,6267,83399,177767,168062,73559,86626,69717,47671,60080,55454,104526,64683,54602
159,160.0,GUJARAT,PANCH MAHALS,163138,162375,7409,35953,119013,67772,105791,67584,105404,76555,58687,87450,400,238,44259,2247635,2395,124687,12033,565557,1370,1130175,2937879,9,46,5464,605,5473,611,24881,47978,165356,154429,10927,540591143,19388,13004,6384,1128,23512,114022,208339,193652,274125,252595,243089,330733,1257690,38000,2122,2849147,13304,26940,27473,15384,4349,9938,20814,20460,10099,9114,12456,13664,16022,17928,29318,28217,19307,13921,31536,30746,13270,12424,17126,18983,21229,22877,40340,38821,25494,7510,16147,16976,7444,6858,10108,11046,13275,15071,25521,23627,15456,97077,313462,288099,97099,104539,184032,188452,232491,246507,521827,455237,209057
160,161.0,GUJARAT,PATAN,205208,201567,22177,5276,174114,39454,64013,39396,63932,31087,30159,45868,424,372,26394,929366,3252,114761,513,18141,393,367814,1062268,88,4,1717,396,1718,398,2102531,16933,82070,80024,2046,159641934,38790,30510,8280,0,38571,99142,127049,105826,121717,155387,78617,90634,202788,34300,8237,985338,4093,13874,14131,9005,4765,7085,11112,13630,2095,17967,4328,1508,5375,2982,8087,7862,5746,10709,18716,23626,2683,26460,5926,2058,6054,3472,9603,9987,7655,5775,9572,11876,1231,7941,3264,1129,4281,2518,6548,6292,4583,80842,211804,220523,16950,99636,44349,15096,60054,39070,104988,101928,67028
161,162.0,GUJARAT,PORBANDAR,31323,30755,4085,956,25714,7678,13751,7678,13751,6581,6516,11055,126,7,4950,219737,1394,73753,172,7219,150,162591,300709,53,3,445,101,445,101,1494,1567,31148,27026,4122,43960962,9963,5263,4700,0,4243,12874,22268,24542,31437,32421,30164,30904,99256,12600,0,291899,1259,3167,3339,2355,935,3647,5218,6232,475,265,315,189,160,114,152,589,980,6188,8902,10748,605,369,453,254,205,142,206,727,1422,2736,4367,5449,285,179,208,167,124,99,133,325,725,46287,96950,126314,2460,2497,4434,2249,1780,1261,2480,3712,10285
162,163.0,GUJARAT,RAJKOT,114075,112319,7175,756,104388,7810,16704,7802,16688,10264,6396,13280,136,91,5792,258819,561,20860,43,2161,24,125415,281840,6,0,441,27,441,29,1009207,4539,44821,25478,19343,45099612,32479,10395,22084,5220,2497,21454,23856,25434,28468,28124,21095,32927,84377,13200,408,272287,2407,3799,3476,2546,1286,2078,4873,2681,636,710,1315,775,652,616,952,1226,1263,4267,10263,5280,1225,1304,2409,1347,1051,950,1439,2023,2137,1696,3808,1938,468,404,882,556,480,503,694,867,755,35594,101957,32269,9295,8994,20711,9300,10059,9585,14399,17700,11977
163,164.0,GUJARAT,SABAR KANTHA,114283,104704,16775,34872,53057,36591,59500,36513,59363,22748,30623,46889,271,124,16885,729498,5926,292398,7812,296670,543,663163,1318566,84,5,2258,219,2264,224,2801606,10936,101830,87465,14365,210506175,27448,19592,7856,4037,19286,95474,124496,102520,133861,167099,116736,129544,402441,26500,609,1267398,5380,15193,16177,7958,2194,4917,13291,13883,3198,2325,3423,1979,6610,7026,13607,15038,8096,6723,20702,21134,4221,2995,4392,2464,8668,9794,20566,22648,12036,3793,10758,10533,2240,1543,2754,1582,5049,5899,10860,12205,6372,43200,257404,192469,32113,21063,41125,17799,86046,102835,203579,222591,98342
164,165.0,GUJARAT,SURAT,170897,164235,3994,143165,17076,57586,73263,57535,73165,47805,53267,65765,603,218,4701,204822,796,30709,47770,1971913,5310,829588,2207444,7,548,4216,4099,4216,4099,2108919,15166,174613,174564,49,417060365,2,2,0,0,62839,140011,210684,188141,197454,190182,196765,197987,762993,56200,4188,2098879,6248,17193,19021,15310,7993,14781,32688,25391,15854,12003,13111,11451,7239,8208,11709,10881,7478,17092,39667,30639,17982,13206,14372,12323,7730,8955,12948,12138,8227,12223,29448,22793,13856,10971,12064,9866,6676,5618,10886,9768,7169,144158,533756,325723,195636,147725,163788,105061,96510,85077,179119,147172,83719
165,166.0,GUJARAT,SURENDRANAGAR,86237,76272,6331,1316,68625,31181,48675,31121,48595,19120,27820,42814,241,139,26073,1016324,1411,47772,336,13720,306,323359,1077816,4,20,1968,1062,1974,1064,28600,11014,95131,94105,1026,188994342,17662,9876,7786,4625,8322,134661,103050,77096,138702,98518,95175,102875,295304,23000,1113,988689,7359,12210,11991,8174,2846,2748,9342,9155,3192,7316,5161,5878,4327,2774,7249,8497,3466,3917,15369,15200,4071,10950,7937,8903,6418,3517,9197,11827,5134,2309,8189,8455,2564,3515,4981,4952,3920,2581,6372,8017,3455,27234,172013,169975,35939,47553,97636,78522,68921,36712,114999,174575,53737
166,167.0,GUJARAT,TAPI,179906,177134,1915,163943,11276,82445,140281,82204,139732,34587,66725,109477,342,760,3306,87049,581,23029,62838,1665619,4199,846073,1775697,2,335,2931,3240,2947,3301,7700319,13167,171950,160612,11338,253303217,29927,17528,12399,418688,145320,229033,226643,183943,171917,161355,145996,166192,305797,8300,31201,1549389,9117,29884,32883,25155,12439,19716,45046,30328,11660,10707,8147,6364,3412,3122,11307,18429,21364,28230,70492,47832,19349,18477,11220,8567,4187,3907,14724,25537,33528,13168,34922,22854,9421,8720,6597,4656,2347,2374,8463,12552,15660,139961,574914,272888,112736,110756,67238,42008,20490,20584,85915,141894,186313
167,168.0,GUJARAT,VADODARA,106528,100617,12923,27902,59792,14487,20970,14435,20876,16670,12397,17561,126,91,9602,341202,796,26577,1999,65990,325,131025,433769,10,24,861,270,863,275,2112678,8399,35164,27106,8058,83486367,17377,12606,4771,0,12077,78415,39341,18528,30241,37589,23638,40253,141081,12100,506,410830,1965,4281,6379,3564,1372,2003,2948,3378,4369,3798,3589,3230,2300,1501,2061,3335,3061,2790,4071,4296,5591,4708,4469,4517,2738,1779,2537,4398,3974,1612,2256,2860,3623,3092,2981,2494,1865,1314,1612,2385,1950,17348,34696,42574,58650,52857,49056,38631,28214,20474,25691,38872,26706
168,169.0,GUJARAT,VALSAD,194889,190460,4344,163495,22621,27553,38844,27534,38807,25350,24754,33412,133,24,3455,113278,252,10388,21047,824973,55,483585,948639,2,127,1738,492,1738,492,5694,8343,136023,135994,29,172417402,0,0,0,0,19911,89477,97252,95551,95066,97572,94009,85528,260338,7600,6335,906037,2434,9886,10919,7178,2995,5538,10704,9167,3174,3986,4575,5279,7326,8817,12559,10630,7605,7451,14666,12307,4221,5511,5786,6202,8689,10893,15620,12846,8685,4130,8375,7248,2499,3291,3653,4257,5814,7485,10620,9055,6155,49857,153835,82454,34105,37784,45129,41834,68467,93491,157633,112831,71219
169,170.0,HARYANA,AMBALA,27015,27015,14321,3,12691,4895,6271,4872,6245,928,4105,5134,40,1,1845,54218,2258,68339,2,36,167,56359,122593,16,0,314,59,314,61,649524,4320,28920,28871,49,31922043,507,506,1,4709,5079,15717,21406,11730,13740,11448,9123,5756,24594,4000,0,107799,515,1468,1731,931,489,608,1053,1746,1305,795,333,704,1003,819,774,982,859,777,1280,2153,1576,954,390,850,1252,983,886,1132,1012,475,792,1441,1178,622,215,495,731,692,551,745,629,7827,10388,23985,16335,9010,2683,6284,10963,9153,7591,11212,7162
170,171.0,HARYANA,BHIWANI,68147,68123,28095,1,40027,27198,40521,27194,40516,10222,21844,30718,179,21,10592,316084,11252,347966,0,0,38,347497,664050,92,0,1629,215,1630,215,905087,2035,79364,77284,2080,170873682,6753,6214,539,14404,30273,77234,95183,78852,72877,64747,54998,50265,121717,17700,204,593894,2810,9912,10125,5278,2593,4138,11038,11914,9135,7502,4294,2058,4105,7678,6534,5652,4187,5624,15306,16426,12631,10304,5715,2650,5736,10024,8377,7539,5432,2652,8186,8256,6651,5117,2735,1344,2997,5466,4679,4016,2571,32701,103379,100982,78385,66436,33606,16485,39069,64878,51690,47425,29014
171,172.0,HARYANA,FARIDABAD,3428,3347,1177,0,2170,706,732,702,728,1149,702,728,36,0,467,23353,235,11388,0,0,133,10456,34741,5,0,92,64,93,64,484,345,3771,3771,0,9501228,0,0,0,0,636,1436,2701,216,1989,2910,5421,1184,14648,3600,0,32719,174,229,188,89,48,291,209,206,250,188,181,305,201,66,172,120,96,307,209,206,250,192,184,313,207,66,173,121,97,291,208,206,250,188,181,305,200,66,171,120,83,3706,2636,4652,3506,4454,2767,4407,2741,1108,2309,1686,769
172,173.0,HARYANA,FATEHABAD,51100,50879,32331,10,18538,37614,66421,37561,66318,19025,32911,54053,551,83,10480,340141,22424,821895,7,193,102,686596,1162229,450,0,2722,328,2724,330,256872,2799,100505,98350,2155,316908302,0,0,0,0,37656,95761,134191,139936,135302,122527,98771,96091,246881,54800,313,1090418,4422,17015,17024,9707,5885,3335,15319,18112,6165,17313,19873,3240,4766,14176,15926,13988,12884,5063,25094,29474,9982,27551,31163,4701,7459,22042,24918,20967,19621,2677,12007,12772,4580,13520,15227,2373,3516,10677,12888,11568,9732,33758,146125,127193,42833,132427,139474,22709,32824,109236,141257,128581,105812
173,174.0,HARYANA,GURUGRAM,9644,9553,4886,2,4665,1198,1429,1198,1429,731,1170,1387,29,0,488,27894,682,30141,0,0,29,28325,58035,7,0,161,41,161,41,730,237,10704,10453,251,15024063,0,0,0,0,1198,2543,2749,3135,3803,3597,4321,5666,28123,2900,0,55650,264,415,323,216,141,132,176,261,346,398,350,274,254,258,301,357,382,154,211,308,409,456,377,296,272,288,328,388,443,132,173,280,356,406,363,289,247,254,295,344,373,1958,3200,4879,6943,8053,5275,4094,4315,4243,4909,5541,4625
174,175.0,HARYANA,HISAR,89897,89862,43754,9,46099,49269,83837,49194,83708,25585,40097,63257,134,74,17993,495432,22101,593950,3,59,100,580807,1089441,62,0,3082,1406,3083,1406,396400,6672,131828,122975,8853,319456947,309,170,139,0,64077,140589,162600,151619,128289,116444,91981,76921,143515,12800,606,975347,6742,20114,21205,10385,4811,6476,18522,20156,12716,16204,16531,12619,8572,12465,14941,11994,7461,9914,29193,30970,18908,24348,24338,18760,12568,18640,22238,17872,11124,4428,12931,14334,9186,11710,11481,8867,6070,9477,11645,8791,5383,52728,136613,138311,79622,99033,102002,89192,55160,85290,109909,82018,59563
175,176.0,HARYANA,JHAJJAR,48070,47922,18142,20,29760,6280,8841,6277,8837,2746,5554,7557,26,0,3106,125041,2444,87844,4,66,10,80371,212951,13,0,586,62,591,63,1796,961,49572,47150,2422,58294420,662,520,142,0,4957,17539,28578,12504,24715,24329,13816,9518,74395,2600,0,194523,1003,2312,2352,1341,549,319,785,2002,1181,1447,1460,942,1202,1379,1464,1580,1244,431,1174,2782,1672,1985,1846,1189,1538,1738,1758,1842,1512,309,609,1694,999,1222,1324,805,1017,1207,1241,1434,1040,6372,10966,30896,20485,20447,21021,12530,15141,18526,18261,23145,15161
176,177.0,HARYANA,JIND,50271,50271,24739,0,25532,25740,37491,25717,37455,4858,21502,29663,115,27,9443,298554,12059,362386,0,0,59,293363,660940,52,0,1980,341,1980,343,8033,3506,72915,67623,5292,204535786,0,0,0,0,33711,67570,82549,80478,72271,69638,55410,54101,133712,11500,0,601393,2659,8637,10364,5695,2308,1649,4023,13659,4521,5839,6147,9701,7963,8249,9108,6976,5635,2505,5698,18049,5834,7444,7997,12357,9989,10347,11726,8752,6990,1217,2501,9640,3246,4113,4801,7206,5668,6444,6877,4935,4101,17550,25801,110310,36884,47462,54947,84276,59040,65330,70107,48842,40391
177,178.0,HARYANA,KAITHAL,38539,38485,18535,4,19946,13697,20054,13685,20038,4990,11299,15914,17,238,5093,136534,6206,159632,0,0,304,162118,296166,11,0,786,72,787,77,3423,3131,45590,45121,469,83432519,1318,1314,4,6094,16731,45100,54751,38905,35423,32561,24942,15980,30073,1700,0,251055,1565,4727,5044,2962,1616,1295,5677,5589,2677,1961,1191,1221,1934,1126,3145,1921,1477,1721,7855,7569,3482,2622,1750,1577,2480,1458,4023,2623,2066,1005,4621,4164,1993,1498,857,878,1454,820,2414,1142,1077,17126,63753,56216,28832,19280,9700,10711,18506,10074,29766,15436,16766
178,179.0,HARYANA,KARNAL,63849,63729,32566,0,31163,32925,48302,32924,48300,13941,31414,45007,705,38,14265,555066,17149,660866,0,0,67,706292,1215932,418,0,3356,383,3359,390,10656,3854,90863,87750,3113,342205416,0,0,0,0,31932,92263,131009,108228,115806,118423,111806,89698,346245,68300,2222,1135093,5737,13878,13526,7750,4116,4037,12082,14622,12574,9556,8410,7665,4865,6403,6577,5679,5248,5064,15485,19708,16923,12041,10391,9622,6240,7798,8182,7101,6550,3448,11213,13881,11763,8187,7246,6633,4157,5636,6055,5099,4092,50318,163184,208228,173432,104316,91113,86343,55372,75377,87342,70408,50499
179,180.0,HARYANA,KURUKSHETRA,42525,42520,14513,12,27995,9512,14883,9500,14854,4960,7913,11791,9,22,5333,150554,2578,68397,2,11,103,118987,218962,2,0,637,46,639,47,1690829,2680,45804,39297,6507,75535513,2947,2005,942,7770,12804,29285,37088,22393,19541,29354,16088,10654,40854,800,101,189531,1209,3602,3729,2101,1150,849,2281,5469,2877,831,715,273,438,337,1185,1410,1394,1249,3378,8134,3863,1224,1111,397,629,499,1635,1953,1940,620,1925,4133,2447,710,590,190,386,238,721,985,1015,9533,24925,71259,33757,14276,12737,4110,6390,4727,10275,14012,12961
180,181.0,HARYANA,MAHENDRAGARH,45014,45012,10071,1,34940,10373,13717,10336,13668,4520,8560,11133,74,14,6489,249558,2071,73462,0,0,729,128448,323020,20,0,855,41,857,41,6011319,5008,41173,40695,478,130480212,26,26,0,0,9649,30284,37576,26230,35826,43490,32477,23630,76458,7400,0,295404,1046,3488,3838,1839,922,1203,1813,1908,3624,3827,3049,2606,1497,1923,2918,2724,3100,1511,2269,2452,4612,4851,3781,3210,1862,2220,3493,3234,3809,848,1372,1405,2641,2636,2214,1750,977,1397,1917,1957,2088,12903,20914,21749,40961,41888,33401,25492,15300,19331,30846,29636,30599
181,182.0,HARYANA,MEWAT,50523,50402,3896,4,46502,14258,20705,14254,20698,1226,12578,17831,1100,6,12086,700756,491,24476,1,103,456,273084,725335,28,1,1935,669,1942,670,5163,5348,43371,41944,1427,186642622,7587,6340,1247,14644591,2686,22639,35570,48688,57022,46843,75827,59860,265494,77900,32806,719740,4575,5396,4760,2465,635,1561,2873,4279,5095,3665,4477,3003,2427,1963,3067,2601,2622,2390,4155,6209,6953,4749,5918,3737,3104,2348,3798,3227,3361,1128,2269,3619,4498,3474,3397,3142,2657,1709,2370,2438,2337,28494,55143,98344,95505,77080,73652,66352,56168,33787,51060,53233,36517
182,183.0,HARYANA,PALWAL,20416,20389,4585,1,15803,4954,6160,4898,6101,3140,4366,5286,72,5,3494,166189,872,42341,0,0,208,66530,208530,24,0,521,301,526,314,3212,1162,21153,20280,873,67278676,7,7,0,0,2622,10087,16268,12656,21194,21374,26254,21309,69565,7100,101,198149,1131,1611,1298,716,454,1507,1097,877,600,644,775,1517,855,1144,1391,1678,1439,1926,1367,1042,666,756,874,1669,949,1267,1585,1956,1709,1201,864,628,535,520,712,1340,745,1082,1256,1427,1229,20560,19442,12306,9648,8626,11771,23380,12980,19059,19430,25551,22994
183,184.0,HARYANA,PANCHKULA,12241,12208,2773,0,9435,3500,4447,3500,4447,1681,3234,4053,115,4,2591,93719,643,25341,0,0,15,19471,119060,30,0,338,83,338,83,1616,1616,13236,13051,185,30326537,1202,1189,13,3740383,2644,11341,14185,10552,15774,14774,8002,8443,21845,11500,0,112121,473,1212,1185,749,434,1371,659,677,482,201,417,533,823,1040,839,851,760,1599,876,778,557,217,463,619,1000,1352,1003,989,928,1160,522,602,453,343,375,543,772,1043,834,829,749,16277,6326,8925,4220,4309,4216,7203,14002,17952,11193,11822,12615
184,185.0,HARYANA,PANIPAT,24959,24959,11909,0,13050,7080,10648,7078,10645,1948,6699,9892,217,3,3479,150477,3220,124359,0,0,165,119484,274836,91,0,728,161,729,161,61303,2144,31036,29036,2000,84700202,2,2,0,0,7349,16881,27588,22758,23185,29054,23063,21871,81387,21700,0,259062,1506,3213,2954,1700,519,1152,2245,3546,2936,1932,1711,1308,888,879,804,750,1553,1511,3059,4919,4119,2576,2312,1650,1066,1122,1030,1036,2122,1055,2016,3125,2588,1633,1568,1117,647,751,717,640,1400,17859,34466,49658,41836,24240,26428,17462,8749,11037,10328,11197,21576
185,186.0,HARYANA,REWARI,33284,33272,16519,1,16752,2375,3332,2375,3332,284,1912,2552,31,1,1006,33427,906,26696,0,0,9,24124,60123,14,0,167,67,167,67,821,692,18785,13925,4860,17644891,8,6,2,0,1384,8807,11635,4943,5582,6711,4188,3803,9970,3100,0,52026,337,749,777,457,232,545,299,461,322,269,364,347,159,687,648,829,604,715,368,611,392,345,469,425,201,921,886,1082,802,370,255,275,225,127,194,202,92,565,402,644,364,5398,4354,4471,3078,2189,3749,2813,1640,10008,8225,9464,4734
186,187.0,HARYANA,ROHTAK,23568,23561,11909,1,11651,8335,12044,8323,12027,3129,7869,11181,195,6,3536,133126,4332,140798,1,72,56,127640,273996,73,0,750,76,751,76,477434,1433,33647,32611,1036,75687143,7,2,5,0,10970,28785,28090,26426,26507,26420,21086,23931,62277,19100,404,251625,1506,3616,3375,1843,841,1109,2359,2626,2257,1749,1055,1215,2251,2789,2188,1593,2016,1612,3171,3460,3073,2299,1341,1659,3038,3566,2767,2028,2459,1052,2053,2417,2036,1560,974,1135,1985,2420,1879,1435,1800,16965,27154,31507,27604,19309,12318,16240,28643,29250,25299,18907,20800
