,Sno.,State Name,District Name,Total households applied for job card,Total job cards issued,Total job cards (SC),Total job cards (ST),Total job cards (non-SC/ST),Total households demanded work,Total persons demanded work,Total households allotted work,Total persons allotted work,Total muster rolls filled,Total households worked,Total persons worked,Total households reached 100 day limit,Total persons with disability,Total households worked (non-SC/ST),Total person-days worked (non-SC/ST),Total SC households worked,Total person-days worked by SCs,Total ST households worked,Total person-days worked by STs,Total land reform/IAY households worked,Total person-days worked by women,Total person-days,Total SC households over 100 day limit,Total ST households over 100 day limit,"Labour exp. (disbursed, Rs. In Lakhs)","Material exp. (disbursed, Rs. In Lakhs)","Labour exp. (disbursed + pending, Rs. In Lakhs)","Material exp. (disbursed + pending, Rs. In Lakhs)",Amount sanctioned (Rs. In Lakhs),Total works,Total bank accounts,Total individual bank accounts,Total joint bank accounts,Amount disbursed to bank accounts,Total post office accounts,Total individual post office accounts,Total joint post office accounts,Amount disbursed to post office accounts,Total households completed<br>person-days in range:1-10,Total households completed<br>person-days in range:11-20,Total households completed<br>person-days in range:21-30,Total households completed<br>person-days in range:31-40,Total households completed<br>person-days in range:41-50,Total households completed<br>person-days in range:51-60,Total households completed<br>person-days in range:61-70,Total households completed<br>person-days in range:71-80,Total households completed<br>person-days in range:81-99,Total households completed<br>person-days in range:100,Total households completed<br>person-days in range:>100,Total households completed<br>person-days in range:>14,Total workers employed<br>in age group:18-30yrs,Total workers employed<br>in age group:30-40yrs,Total workers employed<br>in age group:40-50yrs,Total workers employed<br>in age group:50-60yrs,Total workers employed<br>in age group:>60yrs,Total households demanded<br>work(Apr),Total households demanded<br>work(May),Total households demanded<br>work(Jun),Total households demanded<br>work(Jul),Total households demanded<br>work(Aug),Total households demanded<br>work(Sep),Total households demanded<br>work(Oct),Total households demanded<br>work(Nov),Total households demanded<br>work(Dec),Total households demanded<br>work(Jan),Total households demanded<br>work(Feb),Total households demanded<br>work(Mar),Total persons demanded work(Apr),Total persons demanded work(May),Total persons demanded work(Jun),Total persons demanded work(Jul),Total persons demanded work(Aug),Total persons demanded work(Sep),Total persons demanded work(Oct),Total persons demanded work(Nov),Total persons demanded work(Dec),Total persons demanded work(Jan),Total persons demanded work(Feb),Total persons demanded work(Mar),Total households worked(Apr),Total households worked(May),Total households worked(Jun),Total households worked(Jul),Total households worked(Aug),Total households worked(Sep),Total households worked(Oct),Total households worked(Nov),Total households worked(Dec),Total households worked(Jan),Total households worked(Feb),Total households worked(Mar),Total persons worked(Apr),Total persons worked(May),Total persons worked(Jun),Total persons worked(Jul),Total persons worked(Aug),Total persons worked(Sep),Total persons worked(Oct),Total persons worked(Nov),Total persons worked(Dec),Total persons worked(Jan),Total persons worked(Feb),Total persons worked(Mar)
358,359.0,MAHARASHTRA,LATUR,231745,227506,49429,3661,174416,49043,91063,48835,90591,43336,44977,81808,4583,98,33286,1574713,11061,392485,630,26520,635,842343,1993718,580,51,4062,2724,4100,2731,349909,46167,248466,238797,9669,408354846,0,0,0,0,48940,173847,174918,133444,146808,135024,68059,103383,151551,3600,854144,1853734,4359,24920,26447,17563,8519,14863,16306,17476,13967,12493,9064,10404,9044,6924,9450,10015,9136,26795,29454,30869,24217,21333,14966,17261,15553,11791,16470,17344,15761,12817,13987,14574,11571,10163,7494,8700,7945,4997,8049,8708,7799,260789,298183,260186,187341,161912,101919,124913,123803,82845,131890,143470,116467
359,360.0,MAHARASHTRA,NAGPUR,177793,176946,23214,18445,135287,42855,66800,42838,66767,83638,40345,61732,5098,373,30057,1525756,5709,282935,4579,217975,952,705837,2026666,671,551,4037,1185,4038,1193,32211,32103,176049,163725,12324,399068628,340,331,9,0,29585,122641,152486,135630,148089,131459,115597,123081,312003,19900,736195,1943406,6272,19430,18111,12276,5641,15234,17289,13621,12527,10102,8840,11250,10742,11007,10369,11672,9984,22331,24811,19173,16834,13050,11148,15163,14591,15090,14326,16408,13584,13272,15297,11706,10927,9381,8236,10350,9777,10132,9412,10780,9028,224133,262999,168530,167264,146456,125269,164154,143687,167847,144903,175232,136192
360,361.0,MAHARASHTRA,NANDED,404920,390514,75976,37339,277199,61890,111734,61786,111536,54841,57186,101483,7714,78,39028,2327158,12608,590784,5550,243732,1406,1431675,3161674,1260,599,5486,2802,5503,2833,3226326,56954,245216,236319,8897,595637794,119842,118254,1588,39812907,58872,200574,211722,165969,192718,171679,68814,150020,212046,3400,1725928,2990268,5287,36207,32928,19043,8018,21839,22039,20815,13335,8924,8156,8963,10183,13928,16139,18441,16126,37923,39249,36838,22874,14841,13489,14686,17085,23783,28147,31943,27468,18858,20403,19787,12473,8377,7666,8429,9554,13039,14976,16634,15231,350412,439444,390583,219104,149997,135502,136843,169917,256218,314413,328307,270934
361,362.0,MAHARASHTRA,NANDURBAR,332613,302966,10957,246138,45871,85248,141377,85115,141120,80641,78937,127500,2957,112,8939,279982,2688,87527,67310,2112571,2278,972001,2480080,100,2571,4722,687,4750,707,2405650,64784,242874,229508,13366,500546678,72074,71099,975,269730,84368,331945,383252,260632,280346,223275,136812,144947,248058,9500,376945,2221334,12852,42032,35950,24237,12429,19873,25571,24458,18401,15078,14438,16971,15295,18740,22346,23755,20768,30544,40066,38459,27336,22194,21417,25024,22602,28240,34213,36577,32260,16679,22665,21441,16841,13717,13246,14782,13488,16090,19767,20992,17341,207198,306286,271711,190603,151409,152419,165965,153313,190822,253585,249522,187247
362,363.0,MAHARASHTRA,NASHIK,417446,390837,8665,120934,261238,73977,134035,73809,133652,84782,68168,120055,4575,223,36489,1356422,2118,81061,29561,1182529,1817,963319,2620012,87,2310,5317,1830,5342,1874,31853,63500,305300,288407,16893,529629346,79039,78193,846,3739657,63339,292267,317998,211755,267019,184801,109874,143755,230687,7000,791529,2434326,13272,43749,34803,20637,7594,21855,21485,21194,17643,14645,10750,10638,9787,13346,13415,13531,10880,37157,36709,35886,28874,23959,17113,17145,15736,22432,22519,23333,18793,18936,20299,19491,16767,14302,10169,9646,9233,11719,11721,11382,9504,341077,369162,308752,248564,219770,148450,141879,139128,188555,205446,175771,133458
363,364.0,MAHARASHTRA,OSMANABAD,233033,206217,32018,2189,172010,38983,70886,38811,70546,40483,34475,61259,5266,186,29719,1646350,4576,165184,180,6363,424,738593,1817897,321,11,3778,1345,3796,1390,5337215,41364,129452,126501,2951,375089220,52810,52341,469,361125,27915,96354,115865,109659,137199,125719,85019,114167,212346,12100,781554,1743874,2400,17384,18403,14374,8698,13315,15412,13859,9174,7343,4919,7755,8820,12231,13197,13268,11042,22956,26966,23989,15781,12147,8029,13189,14767,20957,22933,23080,18951,10211,12876,8747,6912,5686,3528,5886,7160,10554,11628,11016,8940,210601,283998,145452,107952,94307,53204,82275,100742,174741,207098,230035,127492
364,365.0,MAHARASHTRA,PARBHANI,224047,211227,22688,2649,185890,35453,67344,35142,66716,26377,30769,57401,1950,84,26378,982644,4178,113397,213,4912,327,413948,1100953,76,0,2190,1446,2227,1597,7822666,34073,166134,149301,16833,225626290,9239,9015,224,19488,31878,123693,137521,98359,113261,97388,36274,71106,91229,1800,298000,1002449,7530,18806,15627,10998,4444,6335,12921,8835,3945,2551,2494,3698,5266,7430,9458,11498,9910,11476,25982,17352,7161,4449,4342,6212,9120,13324,16901,20494,17160,5162,10315,7364,2981,2039,1817,2964,4276,6412,8256,9869,8401,93991,238539,114537,41002,28393,23427,34691,49139,100462,116195,147611,112966
365,366.0,MAHARASHTRA,PUNE,225027,207928,13500,19373,175055,16929,31712,16749,31296,21080,15203,27985,1297,58,11962,537429,1663,60205,1578,53249,934,302417,650883,66,61,1297,672,1305,692,302678,24177,96922,82937,13985,126876172,17639,17361,278,804,17521,53320,65571,48158,54100,39269,33232,36828,64230,1900,234238,606027,3555,8084,7589,5556,3201,3445,3173,3356,3423,3147,3020,3274,2961,3228,3718,3834,4281,6045,5694,6208,6127,5749,5685,6087,5449,5635,6566,6903,7874,2833,2779,2669,2997,2751,2619,2840,2510,3005,3525,3360,3767,51429,54687,47577,54292,51503,47708,47449,40859,55860,68136,66850,64533
366,367.0,MAHARASHTRA,RAIGAD,108882,97350,3806,15163,78381,7620,13265,7602,13233,9527,7368,12656,349,52,5230,170970,507,13035,1631,54988,287,114082,238993,8,77,484,63,487,92,3321007,19189,52302,49717,2585,48688262,17243,16873,370,1015,10659,28934,29802,22355,23356,21250,14565,15137,18955,300,53464,214768,1431,3061,3523,2743,1897,2118,2413,1522,665,636,1030,1795,1644,1697,1526,1276,1192,3219,3808,2304,959,870,1650,3088,3089,3089,2716,2206,2079,2036,2199,1410,636,609,986,1695,1535,1618,1459,1224,1152,28840,38426,17217,6704,6843,10612,22976,24580,27645,22379,17168,15603
367,368.0,MAHARASHTRA,RATNAGIRI,166904,149462,8852,1295,139315,30908,56702,30813,56491,56374,29478,53234,1464,162,26454,922016,2782,85355,242,7409,321,473252,1014780,73,6,2098,560,2112,565,373615,37901,97718,85804,11914,210671958,22060,21839,221,997404,34834,111770,130947,108609,106111,83811,66825,63139,96513,3400,208821,926522,3945,10577,15036,13593,10083,4755,5910,4046,3443,6456,6341,10399,9272,9736,11331,9552,6676,7904,10007,6774,5995,11458,11406,18853,16879,17431,20277,17099,11938,4309,5305,3558,3006,5965,5810,9553,8565,8875,10403,8592,6047,46060,62645,38952,34949,86144,79179,127371,115021,116279,135655,103809,68716
368,369.0,MAHARASHTRA,SANGLI,208905,184568,15662,918,167988,22263,35560,22182,35413,16529,19827,31140,1657,56,18219,714556,1553,55491,55,2097,332,307508,772144,103,3,1555,573,1563,591,377548,28070,136201,123006,13195,152459704,32212,31792,420,1218,28115,71245,74987,56515,72172,50686,36131,43795,81380,8800,248318,707786,3037,7714,9332,7481,3576,5029,6025,5443,3585,3047,4044,4952,4954,5610,5757,5616,4898,7546,9061,8629,5802,4848,6126,7669,7568,8430,8609,8483,7275,3840,4828,4316,2792,2483,3433,4315,4173,4771,4944,4677,3836,77089,100796,82711,47190,38351,48420,59700,51694,70935,76065,65964,53229
369,370.0,MAHARASHTRA,SATARA,278762,250816,20887,1873,228056,30020,51651,29719,51037,36567,27588,46650,1730,237,23135,852116,4217,134160,236,8793,637,455212,995069,110,16,2004,705,2017,740,93423,29486,179307,165416,13891,193051176,13676,13423,253,2842,32722,109869,115728,80112,101206,77571,46014,52747,101493,2400,275206,905355,3721,10782,13880,11710,6557,6390,7897,9445,7619,7023,5697,5627,5686,6517,7104,7138,7016,10411,12786,15226,12376,11357,9273,9319,9501,10866,11841,11981,11504,5503,6695,8188,6410,5914,4639,4739,4525,5346,6138,6223,5867,72632,100794,113843,89512,86031,62391,62293,55094,79833,98536,92191,81919
370,371.0,MAHARASHTRA,SINDHUDURG,87196,71687,4793,336,66558,18243,32311,18212,32247,25842,17279,30197,976,219,16356,550658,851,23562,72,2139,720,237110,576359,11,1,1189,352,1191,361,14083,29137,81472,80556,916,116641372,10279,9995,284,1988111,22585,69062,68668,57978,54980,49878,28686,32247,45228,2300,144747,522187,2173,6230,9221,7708,4865,3769,5900,4246,1709,2195,2451,3623,3513,4342,6015,5589,5840,6345,10112,7295,2923,3875,4325,6180,5973,7524,10361,9390,9807,3385,5510,3800,1514,2019,2244,3307,3196,4028,5634,5100,5032,47135,85713,40099,14912,20561,24647,37494,38713,56702,84139,67489,58755
371,372.0,MAHARASHTRA,SOLAPUR,351784,280022,30870,5961,243191,19480,34115,19376,33907,20215,17937,31029,813,49,13726,424587,3973,116173,238,5944,1771,238163,546704,89,4,1104,189,1106,219,23985255,38170,121725,110242,11483,108778437,72909,71410,1499,18676,28164,72918,74004,55059,57234,35026,27310,27501,36540,1800,131148,482378,2874,8048,10066,6324,3717,1720,2392,3343,4361,4802,5362,4557,3261,3342,4210,4306,4500,2851,3998,5434,7497,8192,8934,7775,5698,5686,7123,7343,7645,1492,2016,2956,3904,4375,4890,4200,2965,2976,3812,3905,3958,20137,31090,38618,51469,53522,55610,47945,37408,39536,59152,55640,56577
372,373.0,MAHARASHTRA,THANE,102372,97895,4627,33446,59822,10492,19505,10443,19415,11685,9591,17359,923,31,5097,212778,455,12885,4039,170455,295,178671,396118,16,395,810,385,816,387,7207,13064,74972,73916,1056,80416015,27381,27194,187,186982,13485,38467,31694,26221,25287,24663,15772,18899,27431,1100,172070,361994,785,5747,5452,3615,1760,3425,3636,3560,1456,1133,1130,1786,1599,1898,2233,2491,2818,5792,6449,6147,2392,1794,1824,3082,2769,3426,3980,4360,4823,2886,3161,2912,1082,922,918,1509,1337,1738,2029,2124,2443,51454,64042,50859,16561,15749,15894,22389,21062,31236,34671,36077,36124
373,374.0,MAHARASHTRA,WARDHA,150729,119795,17600,15569,86626,26669,51203,26590,51007,60343,24024,45210,4173,191,18210,1130815,3037,221703,2777,194552,553,468759,1547070,586,534,3130,1461,3140,1504,34963564,40680,132698,114922,17776,290419608,14974,14334,640,0,26516,79314,80812,64141,74656,58512,65928,44629,96875,2600,953087,1479717,5214,12348,14439,9217,3992,9696,9661,9462,7279,5633,6457,7056,6733,7415,7538,7977,6345,17112,16848,16398,11999,8678,10652,11679,10626,12110,12360,13300,10185,8074,8088,7857,5790,5036,5589,6152,5770,6365,6649,6811,5413,183887,169169,154634,117365,93765,107692,120830,104144,130366,133559,134667,96992
374,375.0,MAHARASHTRA,WASHIM,196573,174036,22411,7758,143867,51017,99139,50922,98931,38753,45093,84963,6785,294,38003,2226032,5266,266421,1824,90499,1007,1063943,2582952,672,217,5167,1617,5229,2128,57054,24425,143644,129261,14383,500277257,14933,13582,1351,621337,35515,147271,178613,128905,168977,161462,67246,129272,195314,4400,1365881,2468912,7699,27000,27009,16955,6300,20335,21663,20827,12180,7421,7514,8579,9744,12996,14659,15728,15616,34147,36834,35819,20027,11917,12340,15342,18068,24899,27992,31815,33105,17286,17976,17009,10187,6145,6318,7132,8349,10647,12186,12841,12665,276866,303181,328284,159669,100343,106656,145387,166305,254577,244032,256170,241482
375,376.0,MAHARASHTRA,YAVATMAL,430710,412944,36579,67928,308437,88875,148911,88720,148614,83448,80125,131327,8170,629,58662,2640653,7035,273965,14428,625223,1090,1476267,3539841,528,1329,7173,4078,7215,4741,17011330,84226,302701,249060,53641,720890600,31152,24946,6206,406,86451,294376,310586,236429,276954,229553,134422,190991,311889,10000,1458190,3295590,7003,42144,45499,25816,10731,25714,30950,26370,15519,12684,13208,15741,14558,18138,26719,27634,26450,41668,50522,42002,23858,19104,20029,24080,22234,27716,42217,43588,42458,21314,25856,22902,13801,10794,11443,14027,12836,15843,24024,24535,23498,365227,471255,344306,196943,155016,163653,203680,178631,238936,438706,413833,369655
376,377.0,MANIPUR,BISHNUPUR,50445,50433,7960,134,42339,50011,55126,50011,55128,39018,49739,54378,0,158,41733,1180266,7870,191366,136,4478,320,705145,1376110,0,0,2018,1108,2023,1108,1716282,34603,58703,50024,8679,220995601,0,0,0,0,6422,65983,906038,355955,36385,4194,262,0,0,0,0,1359074,6069,14752,13231,10415,9911,7172,0,0,25976,21598,6026,41667,16683,366,477,45501,49239,7216,0,0,25991,21672,6036,41751,16759,394,477,45609,51564,6837,0,0,24778,20974,5393,40510,16246,365,477,44414,48681,17919,0,0,96692,73187,13712,223105,68304,1672,2804,397943,480772
377,378.0,MANIPUR,CHANDEL,35478,35460,82,30848,4530,35042,39714,34762,39368,4512,34735,39093,0,134,4513,89920,82,1658,30140,601276,9,262907,692854,0,0,1343,515,1345,515,8003,3403,27753,27117,636,67906323,1,1,0,0,2354,473863,148387,34869,22779,11130,0,0,0,0,0,674400,2164,9445,10775,8980,7729,190,30,2,25691,13611,896,33893,1603,573,12994,12835,16866,190,30,2,26048,13611,896,34139,1609,573,12994,12835,16876,0,0,0,25471,11399,737,32319,1562,573,11947,12822,16328,0,0,0,186878,80470,2958,173508,12646,5343,73828,82925,74298
378,379.0,MANIPUR,CHURACHANDPUR,62191,62191,7,60837,1347,59809,62998,57301,60204,8725,56161,59110,0,26,1117,19359,7,159,55037,1212692,8,453032,1232210,0,0,2000,667,2009,667,8971,6517,38567,29286,9281,108692052,30,11,19,165528,66483,123724,947255,94494,254,0,0,0,0,0,0,1112781,2386,13275,16296,13759,13394,61,0,0,0,40906,11324,43281,7283,1335,41156,15001,49670,61,0,0,0,40942,11325,43377,7283,1335,41159,15013,51064,0,0,0,0,29610,10000,37695,5748,1091,33674,12980,33767,0,0,0,0,147856,47420,261826,30675,2440,267957,109378,364658
379,380.0,MANIPUR,IMPHAL EAST,114456,114073,1647,2049,110377,105118,110040,105072,109991,46734,104646,109364,13,511,101373,2561596,1538,47263,1735,46099,229,1536519,2654958,0,0,2584,2328,2602,2333,10273,6828,122931,120802,2129,258998696,1135,1117,18,0,54258,442514,1103100,599324,277369,103438,32626,15844,20976,1300,0,2467897,12274,30176,31425,21395,14094,0,0,0,2306,43359,3458,0,64379,9176,5507,65908,97194,0,0,0,2307,43837,3604,0,65130,9468,5575,67318,100793,0,0,0,2306,42669,3043,0,63380,9063,4925,64613,96847,0,0,0,13842,271655,19077,0,428744,59289,34546,497344,1330461
380,381.0,MANIPUR,IMPHAL WEST,61523,61518,2971,871,57676,57635,68892,57633,68885,25971,55229,61360,2,43,51773,1261614,2687,65571,769,18505,8,819857,1345690,0,0,1939,1159,1950,1162,5175,6372,74054,70494,3560,191098453,3768,3742,26,0,43095,232862,495346,375695,96587,43246,27819,15477,9147,200,0,1238948,3819,17985,18444,12469,8643,356,1,0,284,49062,1598,10540,41794,0,534,49846,16265,514,1,0,313,53816,1886,11042,45249,0,617,53860,17394,350,0,0,192,42988,1348,9462,38010,0,511,46694,25835,3605,0,0,2010,262411,4011,62113,250582,0,3003,500974,256981
381,382.0,MANIPUR,SENAPATI,80695,80613,265,73795,6553,79945,91678,79780,91486,17199,76692,85385,0,110,6365,104740,239,3969,70088,1492145,15,447495,1600854,0,0,2342,965,2363,970,7090,7763,45458,44836,622,67314450,10,10,0,2299,86824,393554,640173,405085,63339,11876,0,0,0,0,0,1422210,2160,16966,22594,21730,21935,1,718,0,70571,10729,9408,27277,50161,14741,28518,41467,70207,1,718,0,70596,10729,9408,27279,52567,14743,28518,41538,70355,0,236,0,54002,6766,6332,22671,48047,12606,27762,38311,51530,0,3068,0,215407,30060,24876,131458,304399,47943,161546,228504,453593
382,383.0,MANIPUR,TAMENGLONG,31719,31718,6,29024,2688,31754,37061,31752,37058,6158,31348,36440,0,34,2675,37681,6,84,28667,405845,13,141499,443610,0,0,878,414,885,414,2175,8413,19607,19063,544,44993588,0,0,0,0,37563,397078,8969,0,0,0,0,0,0,0,0,380647,2234,8198,10478,8546,6984,0,0,0,26515,9006,1333,6984,18827,3782,292,18357,11880,0,0,0,26515,9006,1333,6984,18846,3782,292,18357,11909,0,0,0,22154,7107,1005,6687,17676,2820,0,15051,11002,0,0,0,110265,33596,4735,33434,88486,15516,0,90306,67272
383,384.0,MANIPUR,THOUBAL,83211,83197,2331,616,80250,61717,73294,61710,73280,19438,58851,68566,1,360,56675,1420261,2109,60000,67,1636,3,875065,1481897,0,0,2637,1459,2653,1459,10436,3564,108500,97837,10663,267438818,17659,14898,2761,0,83565,236840,466470,411142,125900,79410,44407,22880,11198,100,0,1360836,4860,19672,18819,13844,11371,2555,1459,643,25499,18420,4053,27356,18601,3249,26011,24468,36266,2685,1557,649,27585,19326,4198,29380,19729,3593,28350,26556,40054,2304,785,636,23126,19779,3452,26157,17839,3304,22292,23641,24461,12047,6498,4311,171249,156059,25078,235227,146129,29836,184463,226735,284265
384,385.0,MANIPUR,UKHRUL,48271,47684,63,46994,627,46786,58730,46765,58681,4195,45641,56657,0,161,515,8431,63,1374,45063,901119,15,324441,910924,0,0,1290,730,1295,730,5965,4461,43303,41466,1837,83760165,26,26,0,70015,40644,354074,473071,41840,1295,0,0,0,0,0,0,804577,2330,11741,15007,12061,15518,0,0,0,6443,24266,13804,38867,11781,827,505,33801,33811,0,0,0,6456,24345,13962,39116,11784,827,505,33925,36060,0,0,0,5615,21304,13379,37985,10863,577,11,27701,30143,0,0,0,28079,106641,68772,167672,63527,4236,110,171184,300703
385,386.0,MEGHALAYA,EAST GARO HILLS,29804,29748,23,29264,461,27121,56526,27121,56526,25757,27059,56044,10008,31,416,30859,21,1648,26622,2056412,645,952230,2088919,7,9819,3141,1722,3141,1722,7866,5264,19816,11329,8487,157524967,5,5,0,41769,1055,11297,40581,59585,81955,80012,156324,129659,516498,880100,119393,2074345,9435,18303,13608,9120,5296,4567,1436,4102,11425,13208,10863,8628,5743,2301,6224,10547,11605,5874,2288,7846,21425,24156,18092,15366,9276,3517,10739,18466,21078,4370,1433,3981,11249,13042,10407,8622,5618,2080,6216,10627,11497,39703,30750,104715,281822,343991,235961,220169,108167,41669,155379,263037,263556
386,387.0,MEGHALAYA,EAST KHASI HILLS,94842,93589,198,92126,1265,78440,90465,78440,90461,66831,76784,87008,25207,311,1082,78956,172,12249,75530,5616694,977,4003273,5707899,76,24835,9824,3833,9824,3833,25971,10773,118435,114562,3873,1027387693,2090,1939,151,0,9615,46688,85765,139637,294301,332459,365555,428726,1484443,2520100,610,5674545,14137,30220,20887,13493,8271,2561,9884,12449,15473,20012,24688,35117,45707,40391,55362,52355,40242,2731,10388,12880,16156,21084,26190,37529,48632,44208,59577,55040,41998,2419,9792,11276,14815,19457,23760,33362,44825,40033,53397,51102,41337,27274,126224,130302,210132,301698,359412,591078,790610,729422,1035508,895792,510447
387,388.0,MEGHALAYA,RI BHOI,56629,56087,428,53757,1902,40962,67353,40963,67354,25357,39933,65113,5856,48,1057,59827,164,9882,38712,2103459,182,1145048,2173168,41,5560,3680,1754,3680,1755,15982,5868,61560,59358,2202,301749008,0,0,0,0,12946,60887,137072,153182,217435,151781,132623,293644,427467,585700,611,2124106,8849,20596,15687,11310,8672,186,6222,5017,4061,5138,7680,13933,14829,10229,18515,20984,18956,226,8790,6763,6086,8399,12314,20849,22145,14790,27374,31933,28145,59,5594,4538,3664,4873,6686,13302,14475,10899,17717,20706,18464,690,90492,64501,59689,90487,128284,266432,285419,155245,325347,412732,293850
388,389.0,MEGHALAYA,SOUTH GARO HILLS,37395,37122,179,35783,1160,32077,33460,32077,33455,24339,32062,33440,19323,66,966,87231,162,13903,30934,2825651,94,763901,2926785,68,18684,5281,2188,5281,2218,15949,8080,3956,3819,137,37541253,2,1,1,0,1446,1574,11050,13205,37180,42771,99069,93647,693548,1897300,35707,2924309,5368,10206,8683,6134,3049,19,566,5649,8913,11001,7174,7026,7524,6576,7994,10921,4359,19,566,5650,8915,11006,7187,7027,7529,6604,8001,10942,4369,0,524,5943,14088,18332,17872,17139,17597,17086,16325,17545,14657,0,8031,97822,249256,318901,357871,344952,364900,363363,267409,335649,218631
389,390.0,MEGHALAYA,WEST GARO HILLS,102363,101840,2113,73247,26480,94207,136659,94207,136658,72934,93186,134905,35981,52,22850,1458596,1970,117329,68366,5689516,74,2877085,7265441,127,32311,13097,5610,13099,5638,41117,21802,57743,23368,34375,647615372,36,35,1,182330,3262,26344,87249,282382,277977,360421,484539,676211,1477964,3559300,26575,7251191,17514,36261,31871,26744,23454,3176,12010,15204,17462,20232,23480,34427,35106,31587,55311,56736,46554,3396,12970,15936,19231,22633,26484,39596,41756,36333,68244,71937,61586,2911,11311,15454,17392,20339,26077,37213,37598,36832,56372,65805,53849,29392,159609,266934,289789,340075,465184,693153,706455,688486,1189020,1456204,981140
390,391.0,MEGHALAYA,WEST JAINTIA HILLS,51097,50919,139,50692,88,37739,49160,37739,49160,21912,36609,47677,5733,113,127,6732,94,3098,36388,1936720,28,1383679,1946550,0,5688,3481,1405,3482,1409,1268670,4464,49375,40567,8808,293007249,1993,1901,92,2827048,12867,68180,135735,88631,197391,200542,179116,132007,358137,573300,0,1888636,6768,18440,10664,6901,4904,9174,6853,5118,7679,8036,8642,11131,13117,10234,16700,14619,14305,10227,7742,5531,9158,9687,9968,13308,15403,11197,19260,17080,16257,8518,6995,5446,7893,8260,8233,10942,12420,9762,15829,15758,14450,131219,91151,73707,146417,146348,124412,187160,210290,145658,259683,255693,174812
391,392.0,MEGHALAYA,WEST KHASI HILLS,63914,63082,1,63017,64,52815,80998,52815,80991,24983,52111,78038,8784,228,57,3361,1,50,52053,3280964,1213,1897529,3284375,0,8776,5997,2220,5997,2230,19327,11835,99022,98117,905,582057755,223,178,45,0,8097,66547,149955,112779,212890,312980,283635,238497,1020561,875000,3434,3234158,15730,25785,16882,11327,8316,9236,7026,6849,8956,13064,14556,17543,18609,17263,25328,24608,24703,9973,8753,9535,12350,17734,20041,23936,25610,22933,33806,32405,32025,9096,7108,6790,8847,13058,14432,17349,18557,17404,24602,24192,24690,156580,105045,118678,157202,245979,252671,328116,339379,304914,469871,428625,377315
392,393.0,MIZORAM,AIZAWL,27197,27197,0,27008,189,27753,28298,27753,28298,2097,27747,28291,25759,19,194,18128,0,0,27553,2669912,5,1006160,2688040,1,25593,7177,322,7191,322,8489,6577,28808,26347,2461,621871902,0,0,0,0,1305,3328,2904,1794,12793,23259,1329,10332,55096,2575900,0,2684988,1612,6647,6590,5619,7823,26845,26877,26815,26810,26816,26947,26955,26496,26991,26953,26980,27033,26845,26877,26815,26810,26816,26947,26955,26497,26991,26953,26980,27033,26845,26877,26815,26810,26805,26933,26913,26435,26984,26951,26966,27003,375830,376278,375410,80430,80415,80850,134565,264464,217176,163108,269726,269788
393,394.0,MIZORAM,CHAMPHAI,29313,29313,0,29302,11,29574,29835,29554,29814,2149,29516,29775,43,30,13,821,0,0,29503,2794799,313,1177882,2795620,0,43,6704,362,6717,363,7976,3351,30369,30031,338,604924866,0,0,0,0,2638,1003,2255,7254,7586,21518,20805,3508,2724433,4300,0,2792272,1183,8385,8921,5567,5719,28448,28505,28583,28476,28660,28698,28533,28453,28754,28691,28685,28817,28448,28506,28586,28476,28660,28698,28533,28453,28760,28691,28686,28817,28435,28449,28533,28404,28544,28623,28215,28314,28684,28613,28638,28582,397831,398200,145088,142020,228434,286030,28215,28314,253013,422544,237286,228645
394,395.0,MIZORAM,KOLASIB,18808,18808,10,18650,148,19150,19755,19150,19755,11766,19102,19702,0,1,154,13483,10,888,18938,1684386,2,733458,1698757,0,0,4028,209,4030,214,4552,6044,19390,19175,215,370230570,0,0,0,0,1118,3013,3918,3394,6712,11446,20701,31182,1616353,0,0,1696375,1596,5435,7038,2925,2709,18326,18430,18340,18556,8901,18563,18649,5940,18620,18637,18739,18827,18325,18429,18339,18555,8900,18562,18648,5940,18619,18636,18738,18826,18108,18080,17799,18213,8792,18222,18421,5846,18414,18350,18394,18583,217265,253060,53230,109651,26360,246256,166488,17537,129651,183500,147111,148648
395,396.0,MIZORAM,LAWNGTLAI,31373,31370,5,31182,183,31186,35503,31186,35503,21956,31181,35496,5774,4,182,15852,5,245,30994,2830828,296,872493,2846925,0,5750,7778,370,7783,370,410592,3070,34494,34399,95,686618186,0,0,0,0,778,609,3117,8266,20793,9054,29855,71999,2125054,577400,0,2846147,2397,11710,11969,5409,4011,29747,29844,30032,30174,30219,30407,30495,30859,30883,30904,26062,15733,29748,29844,30033,30175,30219,30407,30496,30860,30883,30904,26063,15733,29042,29144,29277,29990,29848,30119,29596,29016,29573,30897,26054,15729,203293,295673,204946,235527,208938,234555,361559,290170,240317,308643,156328,106976
