,Sno.,State Name,District Name,Total households applied for job card,Total job cards issued,Total job cards (SC),Total job cards (ST),Total job cards (non-SC/ST),Total households demanded work,Total persons demanded work,Total households allotted work,Total persons allotted work,Total muster rolls filled,Total households worked,Total persons worked,Total households reached 100 day limit,Total persons with disability,Total households worked (non-SC/ST),Total person-days worked (non-SC/ST),Total SC households worked,Total person-days worked by SCs,Total ST households worked,Total person-days worked by STs,Total land reform/IAY households worked,Total person-days worked by women,Total person-days,Total SC households over 100 day limit,Total ST households over 100 day limit,"Labour exp. (disbursed, Rs. In Lakhs)","Material exp. (disbursed, Rs. In Lakhs)","Labour exp. (disbursed + pending, Rs. In Lakhs)","Material exp. (disbursed + pending, Rs. In Lakhs)",Amount sanctioned (Rs. In Lakhs),Total works,Total bank accounts,Total individual bank accounts,Total joint bank accounts,Amount disbursed to bank accounts,Total post office accounts,Total individual post office accounts,Total joint post office accounts,Amount disbursed to post office accounts,Total households completed<br>person-days in range:1-10,Total households completed<br>person-days in range:11-20,Total households completed<br>person-days in range:21-30,Total households completed<br>person-days in range:31-40,Total households completed<br>person-days in range:41-50,Total households completed<br>person-days in range:51-60,Total households completed<br>person-days in range:61-70,Total households completed<br>person-days in range:71-80,Total households completed<br>person-days in range:81-99,Total households completed<br>person-days in range:100,Total households completed<br>person-days in range:>100,Total households completed<br>person-days in range:>14,Total workers employed<br>in age group:18-30yrs,Total workers employed<br>in age group:30-40yrs,Total workers employed<br>in age group:40-50yrs,Total workers employed<br>in age group:50-60yrs,Total workers employed<br>in age group:>60yrs,Total households demanded<br>work(Apr),Total households demanded<br>work(May),Total households demanded<br>work(Jun),Total households demanded<br>work(Jul),Total households demanded<br>work(Aug),Total households demanded<br>work(Sep),Total households demanded<br>work(Oct),Total households demanded<br>work(Nov),Total households demanded<br>work(Dec),Total households demanded<br>work(Jan),Total households demanded<br>work(Feb),Total households demanded<br>work(Mar),Total persons demanded work(Apr),Total persons demanded work(May),Total persons demanded work(Jun),Total persons demanded work(Jul),Total persons demanded work(Aug),Total persons demanded work(Sep),Total persons demanded work(Oct),Total persons demanded work(Nov),Total persons demanded work(Dec),Total persons demanded work(Jan),Total persons demanded work(Feb),Total persons demanded work(Mar),Total households worked(Apr),Total households worked(May),Total households worked(Jun),Total households worked(Jul),Total households worked(Aug),Total households worked(Sep),Total households worked(Oct),Total households worked(Nov),Total households worked(Dec),Total households worked(Jan),Total households worked(Feb),Total households worked(Mar),Total persons worked(Apr),Total persons worked(May),Total persons worked(Jun),Total persons worked(Jul),Total persons worked(Aug),Total persons worked(Sep),Total persons worked(Oct),Total persons worked(Nov),Total persons worked(Dec),Total persons worked(Jan),Total persons worked(Feb),Total persons worked(Mar)
353,354.0,MAHARASHTRA,GONDIA,220157,220147,20073,29019,171055,92579,170834,92576,170810,65736,83231,142926,12840,317,57532,3109718,9360,513035,16339,1073530,5541,2546706,4696283,1357,3400,7224,1782,7227,1784,9620366,12222,274092,237754,36338,679173708,7425,6610,815,650,65114,201288,279707,320815,321457,325351,307508,274364,473440,22400,2104839,4558456,16603,63046,53778,31802,8204,54027,53324,43971,14960,7786,10108,9821,9403,15307,23519,46019,34411,88768,87895,70637,20149,9550,11750,11338,10964,21211,36656,78865,56801,46150,46672,38016,12856,6768,8504,8512,8062,13323,20889,39969,28966,906119,962626,603534,153921,78872,99939,116992,127066,217815,350738,697413,381248
354,355.0,MAHARASHTRA,HINGOLI,129007,126504,37522,35187,53795,22440,45271,22436,45260,7421,21030,42173,4726,57,10587,733133,4932,317186,5511,477763,18,659378,1528082,978,1525,2811,1232,2827,1234,920292,4829,66688,60462,6226,229979413,14828,14179,649,47787243,12592,52270,74030,58806,84118,81088,39738,74111,113197,2600,935532,1488822,5643,17306,12499,6944,2878,8355,13161,10100,6975,3786,2940,2665,4209,4292,5573,6439,6854,16005,25478,19184,13271,7648,6084,5462,8324,8575,10349,11672,12596,7837,12160,9302,6278,3488,2798,2492,4068,3849,5290,6092,6305,186210,281791,201339,120262,78548,68659,51937,102739,70578,117192,126356,122471
355,356.0,MAHARASHTRA,JALGAON,261797,261456,35466,43098,182892,36004,66705,36005,66710,26215,33853,62259,5734,438,28865,1651505,2288,124568,2700,172781,191,673170,1948854,365,540,3320,1575,3321,1575,72265151,15657,17652,15504,2148,35799495,103735,102329,1406,243089927,37212,102656,97794,79891,116823,119008,68329,93207,167857,7300,1058777,1861505,10922,22146,19755,11185,3716,10206,15255,15278,12173,10679,4485,4563,9260,8519,10048,11359,11002,17505,27850,27925,22076,18805,7699,7745,16217,14584,17703,19875,18989,9068,13734,13026,10213,8988,3897,4058,8517,7490,8923,9970,9466,176603,303741,243194,172315,128254,54266,60698,146446,132923,171276,191382,167756
356,357.0,MAHARASHTRA,JALNA,242402,241465,14870,2374,224221,45081,93396,44910,92938,19192,38992,78165,3389,136,36707,1500087,1917,71873,368,10756,101,586089,1582716,159,17,2957,2336,2974,2800,72594369,22241,157404,128678,28726,286431139,4348,3011,1337,30761,49216,150819,145474,114812,126091,123057,61000,90226,140013,4800,577208,1469889,16590,31667,24964,14018,5101,13711,18284,13282,9301,5218,2019,859,1674,4147,7981,10193,12198,26553,36137,27766,18426,10463,3579,1513,3157,7983,14609,19095,23124,12159,16598,12700,7877,3947,1226,600,1406,3530,6803,7997,9395,268413,389209,224429,126128,72538,16936,7957,21074,61100,112076,130398,152458
357,358.0,MAHARASHTRA,KOLHAPUR,177225,177198,17987,514,158697,1339,1798,1339,1798,3599,1289,1720,175,3,1223,56644,55,2843,11,914,5,22310,60401,10,6,97,30,97,30,2123683,2502,32351,31639,712,7388710,38266,37784,482,1633787,1491,4034,3780,3822,3939,3524,3461,3222,7979,500,24649,57088,123,493,586,418,178,333,320,189,251,319,298,433,455,485,488,459,328,457,438,250,296,369,340,525,524,545,553,526,380,321,284,177,236,318,296,417,437,469,478,449,319,5845,4997,2497,3422,3805,4009,6588,6210,5754,6621,6412,4241
358,359.0,MAHARASHTRA,LATUR,190841,190824,48183,3524,139117,31252,58914,31198,58766,17066,29640,55039,5662,161,24552,1521618,4580,258388,508,33840,131,696199,1813846,794,127,2990,1618,2997,1623,8688149,15480,89958,81596,8362,253650062,43869,36456,7413,53673,25625,76171,85010,86897,95160,107072,91678,103948,186389,13000,942896,1754893,6986,18387,18451,11189,3780,11558,17058,17978,15411,9511,1556,1062,1490,2173,4889,5486,9241,18769,30142,31880,28377,18805,2321,1540,2437,3526,8914,10299,17268,11170,16283,17061,13755,7729,1371,962,1248,1880,4462,5067,8277,212242,442445,347693,273446,122721,14172,14592,16686,28809,83728,91730,165582
359,360.0,MAHARASHTRA,NAGPUR,137114,137097,20749,14961,101387,30365,46088,30348,46050,65848,28479,42449,6810,228,20520,1446350,4178,326400,3781,270040,262,720786,2042790,1094,854,3352,1186,3353,1195,11090290,11705,88358,79310,9048,298686142,505,482,23,0,24499,67019,70041,71993,79836,85934,89808,102755,220656,13200,1217708,1986299,6673,14766,14080,8080,2796,10611,10410,10314,8946,8012,7758,7853,8279,9870,11835,13002,12482,14129,14212,14249,11691,9849,9253,9167,9850,12371,15706,17778,17264,9619,9504,9332,8158,7438,7350,7500,7908,9321,11148,11884,11207,195515,190403,190261,139250,111551,121726,133753,142313,182448,227447,229010,179772
360,361.0,MAHARASHTRA,NANDED,367752,367623,75243,36393,255987,47216,94866,47144,94699,25022,41198,81186,7073,90,28870,1722773,7556,409743,4772,272926,423,1066744,2405442,1159,759,3877,1563,3893,1636,18161073,30750,106410,104481,1929,101249719,185145,182587,2558,245441168,37757,119903,140047,116469,146570,133730,67425,124667,208284,5100,1305490,2302359,12644,36840,26189,13886,5163,6788,11636,14262,9160,7254,4482,3701,5544,11452,17752,18237,17917,12524,22533,27816,16666,12671,7868,6467,9762,21828,34270,34862,34210,5999,10823,13013,8574,6319,3931,3272,4842,10471,15349,16604,16217,118982,219995,276862,173489,118493,57528,57999,92899,198304,373237,378797,338857
361,362.0,MAHARASHTRA,NANDURBAR,231790,231533,10126,189041,32366,43062,82004,43037,81944,27967,39027,72497,4681,46,2814,98711,2004,116261,34209,1635517,136,848371,1850489,385,4109,3112,1158,3113,1165,29101973,9991,25961,23767,2194,28682658,147092,144747,2345,278603554,42970,116371,141935,123817,135233,130606,89939,109979,178904,7100,773635,1753070,11989,30398,21974,12698,4889,8964,16088,14427,14679,10541,9124,8021,7030,10449,14768,15575,16070,15251,28143,25810,25578,17589,15766,14335,11318,18255,26500,27828,28048,7988,14755,13427,13030,9195,7891,6986,5877,8601,12684,13064,11534,115173,257429,235660,185152,116683,97581,117506,69949,113301,200669,201431,139955
362,363.0,MAHARASHTRA,NASHIK,308892,308205,4087,90246,213872,29127,55416,29104,55368,25441,26154,48901,3325,155,11864,650181,336,17458,13954,671826,84,425163,1339465,44,1532,2329,1373,2333,1377,103869803,12339,59481,56272,3209,166135875,111611,110317,1294,54332780,25887,82654,97919,82384,96408,93408,56985,67816,107046,3800,625158,1274802,11364,18951,14424,8615,2251,7183,10320,9232,11682,7375,5735,4789,5038,4723,7519,6861,6196,12462,18176,17046,21335,12655,9176,7785,8064,7532,12237,11449,10101,6286,9013,8045,10257,6332,4931,4062,4429,4820,6414,5449,4811,127482,195673,137532,181919,101100,65932,57021,77934,93270,127641,97904,76057
363,364.0,MAHARASHTRA,OSMANABAD,216963,212395,34459,2298,175638,29555,58272,29550,58262,15081,27231,53065,3300,324,24555,1185276,2446,100943,230,10234,338,543644,1296453,247,25,2262,1702,2294,1708,7084251,18865,42309,41821,488,81340632,99520,98648,872,118527141,27122,84892,100198,87157,95680,96019,69282,73031,117065,5600,540407,1223767,5884,17327,16734,11618,6886,1741,7168,5048,5477,2859,1652,1113,6639,7611,11481,11722,9374,3120,13875,9286,9938,4952,2594,1786,11985,13838,22347,23349,17707,1665,5995,4245,4834,2326,1521,1061,6024,6942,10540,10246,7986,24023,123443,73926,84597,33630,29221,25876,113854,147348,268665,220678,151192
364,365.0,MAHARASHTRA,PARBHANI,171156,170889,21344,2507,147038,31025,59432,30829,59048,15528,28145,53248,3960,70,26251,1390782,1613,73857,281,13297,41,532907,1477936,175,35,2442,2217,2480,2258,45075970,13509,106756,95764,10992,231198785,17360,17007,353,11105766,23929,87969,105257,87240,111343,105812,56282,86816,133623,4600,678078,1416914,10201,18917,16196,9905,3394,7956,13216,11198,4593,2639,1150,829,689,4049,9473,13526,12709,13952,24605,20694,7833,4662,1879,1378,1043,6885,17017,25312,24147,7251,11934,10315,3648,2460,943,626,464,3785,8919,12527,11314,138781,269517,223654,54444,46704,11983,10381,7244,62329,183195,261508,211209
365,366.0,MAHARASHTRA,PUNE,205945,205521,9473,18342,177706,9339,16823,9305,16755,7910,8412,15041,682,102,7710,286462,187,11123,515,13281,156,151149,310866,20,25,524,230,524,233,7511434,5767,43892,38130,5762,44611419,23346,22979,367,5480124,12947,33071,31133,21035,18773,18414,11663,14215,33135,1000,115480,280607,2260,4904,4574,3351,1664,1898,3360,2870,2243,2482,1950,1629,1648,1820,1976,1806,1874,3100,5636,4630,3732,4194,3200,2657,2802,3043,3386,3112,3265,1677,2819,2357,1891,2122,1767,1367,1392,1573,1447,1495,1624,22929,39541,32708,28234,29618,25045,20254,20586,22571,22598,21976,24806
366,367.0,MAHARASHTRA,RAIGAD,137931,137878,5004,20529,112345,4626,7423,4622,7411,4803,4459,7010,223,26,3849,114863,79,2612,531,26513,38,71265,143988,4,79,251,86,251,86,2603331,4545,26261,25089,1172,18729104,29711,29130,581,5047878,6689,18927,19842,12468,13172,10231,6016,7781,10258,200,38388,128614,890,2035,2070,1560,844,866,1791,1771,548,588,746,355,568,776,759,879,896,1317,2817,2813,792,879,1185,562,944,1145,1098,1291,1282,805,1724,1487,494,568,711,338,513,756,706,862,877,10377,29313,21214,6545,8297,10643,4245,6972,14251,9657,11890,10568
367,368.0,MAHARASHTRA,RATNAGIRI,137572,136932,6501,883,129548,8920,14024,8919,14022,7148,8383,13077,224,33,7817,165604,495,10929,71,1285,53,85697,177818,10,1,314,203,315,204,10265891,9203,20565,18301,2264,19875612,31337,30998,339,9958014,22597,33807,26252,15851,13277,10477,6733,5924,8452,400,34048,138964,1234,3338,4397,3073,1978,821,1731,962,592,1028,1606,1193,1267,1934,2320,1675,1524,1220,2753,1409,907,1635,2492,1869,1896,2879,3553,2584,2312,759,1642,876,555,984,1497,1104,1115,1683,2073,1449,1307,8697,22850,7557,5673,13939,18757,12065,11390,19978,24535,18511,13866
368,369.0,MAHARASHTRA,SANGLI,188037,187637,17358,971,169308,35505,61717,35449,61623,23334,33363,57282,4504,114,31846,1596540,1450,65143,67,5942,259,613966,1667625,162,19,2883,1517,2886,1520,24943679,15366,85544,76850,8694,221469559,41713,40993,720,3798759,41294,97567,105572,98055,122035,138278,72916,91930,153739,6600,739639,1588442,7901,16709,19175,13646,4191,8183,11153,15571,14491,8864,10039,6377,6570,7387,10373,9989,8118,12095,17070,25222,25221,14519,17203,10696,10744,11945,17614,16518,13439,7430,10038,13512,12502,7454,8148,5360,5720,6331,9172,8551,6450,139192,185125,257655,238400,102719,122930,72874,73768,92462,147694,144126,90680
369,370.0,MAHARASHTRA,SATARA,238379,237657,18164,1685,217808,19159,32115,19094,32014,13941,18080,30135,1343,207,17161,570457,763,26162,156,10191,78,276934,606810,70,23,1149,823,1151,824,9408360,12274,98700,93068,5632,100227087,18909,18554,355,1812992,32903,71908,55589,36752,44918,39907,24310,29867,53119,1400,216137,535215,3144,7967,9733,7627,3531,2260,5261,5766,4370,3568,3092,2272,4024,4362,4718,4632,3746,3469,8453,9186,6790,5992,5118,3758,6714,7070,7535,7511,5922,2077,4801,5153,3782,3199,2693,1932,3607,4015,4188,4230,3304,26360,69826,69346,49819,40161,33304,25128,50293,57290,63180,73255,48848
370,371.0,MAHARASHTRA,SINDHUDURG,66526,60249,4551,264,55434,15227,23862,15218,23850,19271,14544,22651,1290,200,13796,544452,699,27321,49,1546,999,231253,573319,54,2,1022,490,1023,500,11178484,15136,43053,42485,568,89759086,12633,12273,360,8478070,23383,45430,45291,42054,47147,38550,26183,32836,49001,2400,221044,529970,2287,6285,7803,5263,2207,2680,4712,4062,1473,1783,2194,1656,3190,4511,5151,5605,6150,4240,7422,6389,2221,2802,3516,2737,4840,6845,7600,8363,9383,2545,4477,3809,1299,1719,2061,1553,2999,4122,4699,5224,5632,31998,78124,56081,12290,17857,24491,19525,40698,58697,73346,76865,83347
371,372.0,MAHARASHTRA,SOLAPUR,295629,288627,29290,6463,252874,16650,27829,16583,27726,6588,14804,24534,1213,24,13627,541802,996,40531,181,5566,242,224911,587899,90,3,1102,691,1104,695,267848973,10723,61727,56806,4921,79460318,98235,96447,1788,25979931,19399,47623,53817,46269,50667,49532,37513,34934,73438,3200,171507,547929,3282,8329,8535,5301,2282,3305,8216,9348,4950,3912,2958,2527,444,884,1285,1252,1284,5004,13675,15743,7329,5715,4311,3621,640,1257,1985,1978,1862,3032,7213,8318,4226,3387,2623,2304,405,643,973,1105,1089,51511,135470,155516,73304,46271,33610,30144,5497,9666,15624,16237,15049
372,373.0,MAHARASHTRA,THANE,268212,260979,6143,173993,80843,38412,71743,38375,71673,20120,33589,61001,1753,158,7734,243292,354,8356,25501,763931,1518,493551,1015579,7,1278,1724,702,1727,710,38232371,20312,88044,86425,1619,103735910,187066,185277,1789,67672362,63743,134077,116259,83809,81183,63567,41194,44797,70751,3100,313099,886785,10662,24088,19887,12694,4425,12835,15384,10410,3973,3227,4605,2569,3286,5286,5752,7652,9470,23034,27699,17562,6388,4870,7006,3923,5303,9133,10501,12833,15474,10796,13015,8746,3201,2666,3919,1954,2428,3717,4850,6316,6792,182010,231848,119660,39610,27494,38543,20878,32503,61665,79097,98245,84026
373,374.0,MAHARASHTRA,WARDHA,129037,116807,18464,16639,81704,41857,79803,41599,79258,65701,35723,65981,4533,610,26472,1146774,4967,252513,4284,226999,459,471672,1626286,792,693,2712,1362,2717,1371,598450695,33347,85693,71946,13747,211383361,20375,19234,1141,15405888,49342,195647,82243,69763,72684,71911,63899,63826,122366,7100,827505,1516260,12237,22119,23899,15091,5440,12626,12147,13766,9883,9897,10890,6347,6646,7579,8032,8891,10084,20195,20172,23677,16171,16227,17790,9103,9724,10928,12113,14161,16681,10492,10012,11316,8157,8442,8280,5485,5844,6673,7029,7727,8313,180345,166924,185238,125287,132014,130205,87738,96463,120372,122838,138117,140745
374,375.0,MAHARASHTRA,WASHIM,155940,153642,21762,7662,124218,36646,71032,36564,70848,17798,33475,63313,6014,705,28254,1682598,3917,248779,1304,72981,179,774066,2004358,767,203,2888,2159,2932,2338,35879,7427,63928,57864,6064,179216885,26815,24220,2595,74782076,25873,98169,116186,91982,117745,125674,68554,104216,173668,5900,1076391,1923279,9069,23429,21629,12343,4599,6675,10216,13639,13104,6921,4548,4204,7721,13912,13339,12733,20622,11304,17432,23817,23200,11982,7421,7235,13428,25846,24611,22501,39188,6076,9003,12310,11702,6165,4084,3738,6643,12223,11327,11342,18150,100229,164531,218311,209910,105546,61260,65693,110819,244725,209207,227609,286518
375,376.0,MAHARASHTRA,YAVATMAL,356838,356721,35246,65608,255867,54688,99513,54488,99098,37363,47928,86098,7574,443,36784,2155591,3145,170781,7999,429578,1241,1071992,2755950,462,1167,5011,2369,5023,2378,72534275,22411,127157,97370,29787,351299549,50084,39438,10646,71494505,46603,147348,172361,118500,180569,149538,58350,164876,234575,2700,1480555,2627097,9661,35134,31288,16968,6003,15471,22861,22041,10990,5441,3607,3428,5258,9808,15005,16194,15318,26829,39764,38216,18429,8822,5828,5580,9306,17766,26898,29769,27427,13428,21269,19891,8864,4397,3006,2862,4482,8938,13361,15603,15102,266403,473545,384723,162517,75097,58260,59734,110057,226815,296650,341872,300302
376,377.0,MANIPUR,BISHNUPUR,45462,45462,7922,124,37416,45298,51532,45298,51531,4891,45438,51788,0,74,37414,889670,7900,191790,124,2704,327,340860,1084164,0,0,1893,921,1893,923,43591018,979,12952,12193,759,49393225,217,204,13,807975,29,46777,1020000,17358,0,0,0,0,0,0,0,1083017,8465,13755,12566,9513,7501,0,44980,0,43791,25564,31646,420,45024,1,0,13400,10858,0,45091,0,43869,25772,31948,420,45852,1,0,13418,10858,0,45427,0,43993,25739,31704,418,45085,0,0,1303,1532,0,284098,0,205513,135377,143398,4596,307044,0,0,2606,1532
377,378.0,MANIPUR,CHANDEL,35408,35400,18,30778,4604,34385,35614,34371,35599,3001,34647,35428,0,24,4589,73074,17,248,30041,469283,26,165234,542605,0,0,931,250,942,250,200541904,1321,99,94,5,219345,2,2,0,5145,5642,531228,5735,0,0,0,0,0,0,0,0,518683,2462,9141,10208,8360,5257,0,0,0,0,532,34125,28,25471,8555,0,0,34232,0,0,0,0,971,34665,28,25471,8555,0,0,34746,0,0,0,0,327,33894,0,25126,8531,0,0,33186,0,0,0,0,1733,136318,0,225534,76840,0,0,102180
378,379.0,MANIPUR,CHURACHANDPUR,58283,58283,3,57045,1235,57398,57398,56723,56723,4447,56625,56625,0,46,1221,23893,2,40,55402,1074647,7,307534,1098580,0,0,1707,392,1713,392,6039,1894,290,290,0,516600,0,0,0,0,9001,1088949,630,0,0,0,0,0,0,0,0,1087440,2928,13781,16875,13809,9232,0,0,55523,0,3,55724,1,0,0,0,51589,56405,0,0,55523,0,3,55724,1,0,0,0,51589,56405,0,0,54763,0,0,54966,0,0,0,0,50261,55335,0,0,273815,0,0,549689,0,0,0,0,150783,124293
379,380.0,MANIPUR,IMPHAL EAST,93890,93771,1492,2035,90244,74382,77815,74376,77786,14096,73983,77408,0,326,71367,784054,1136,15136,1480,14724,171,435511,813914,0,0,1406,776,1406,776,2605,1038,86376,70420,15956,129293828,5064,5004,60,5337115,227171,442794,99708,22821,20706,648,66,0,0,0,0,311913,8816,24298,22806,14814,7560,0,867,2,0,46615,11384,4341,7136,17596,17339,22116,4635,0,867,2,0,47243,11435,4344,7216,17936,17351,22638,4640,0,0,0,0,45865,11322,4354,7121,16786,17056,21508,4629,0,0,0,0,284370,68216,26142,43204,107835,112156,144195,27796
380,381.0,MANIPUR,IMPHAL WEST,54725,54721,2468,752,51501,47737,55274,47737,55275,27350,46707,51499,41,21,43641,1276203,2376,67978,690,21707,9,806285,1365888,0,0,2371,1508,2374,1508,318233,1289,55371,53651,1720,232513199,6032,5974,58,291771,8837,87138,623210,392462,152475,55180,22798,11507,8019,200,4062,1340624,5553,17181,16594,10158,6014,4862,5457,21259,17468,35280,39041,4727,7008,40248,3205,15674,27991,5156,5754,22138,18257,36443,40975,4870,7216,42558,3466,16219,29158,3955,4499,20076,16921,34222,38148,4547,6636,39359,2487,15052,26855,20517,21985,89966,99373,185896,291205,26727,59127,359111,13130,77307,121544
381,382.0,MANIPUR,SENAPATI,81265,80877,265,74234,6378,77742,78210,77662,78130,20627,77682,78377,0,79,3846,100504,264,6696,73572,1884132,19,512812,1991332,0,0,3472,1159,3487,1160,16975271,2290,250,80,170,1028300,3,3,0,0,1979,37432,1876684,75237,0,0,0,0,0,0,0,1986955,4626,17442,22292,19933,14084,0,0,77084,0,77653,0,77485,7,76878,77210,77490,0,0,0,77084,0,77662,0,77485,7,76878,77210,77490,0,0,0,75841,0,76986,0,76963,3914,74284,73991,938,0,0,0,379160,0,683932,0,534893,3914,222828,162671,3934,0
382,383.0,MANIPUR,TAMENGLONG,29487,29487,6,26782,2699,29426,29448,29386,29408,10038,29334,29380,0,34,2643,52384,6,120,26685,510300,12,147019,562804,0,0,982,340,982,340,51156,4020,0,0,0,0,0,0,0,0,947,560680,1177,0,0,0,0,0,0,0,0,558432,2061,8151,9130,6533,3505,0,0,0,29253,0,29390,3753,0,25597,822,24491,22115,0,0,0,29253,0,29390,3753,0,25597,822,24491,22115,0,0,0,29020,0,28972,3749,0,24737,656,24483,21156,0,0,0,116080,0,260774,3749,0,36593,1312,97931,46365
383,384.0,MANIPUR,THOUBAL,80207,80205,2258,1027,76920,60019,73328,60004,73262,25196,59966,73560,3,171,57586,1363783,2074,37759,306,8026,3,749232,1409568,0,0,2452,1464,2452,1465,7317,1288,69275,66265,3010,229973959,37075,26535,10540,10405150,66829,318457,355484,273474,183289,95159,74853,31491,10228,200,104,1243681,9741,22630,19095,13346,9041,4292,21627,1522,23438,13221,24001,24695,8204,6768,3289,43544,34961,4343,22578,1539,24337,13703,25089,25781,8519,6920,3439,45169,41589,4216,21820,1464,23499,12605,24026,24702,7553,6558,3251,43488,34436,46055,175169,10363,171992,87968,249224,217571,45863,32211,15493,216132,141527
384,385.0,MANIPUR,UKHRUL,53375,50514,68,49629,817,45200,45487,44851,45137,4296,44482,44768,0,134,380,10615,59,1704,44043,1236035,5,406083,1248354,0,0,2175,875,2175,875,7918,2020,0,0,0,0,0,0,0,0,2122,26421,1215911,3900,0,0,0,0,0,0,0,1243263,2270,10158,12193,9735,10412,0,0,43866,44313,0,0,0,43810,0,0,44367,40737,0,0,43866,44313,0,0,0,43810,0,0,44367,40738,0,0,43875,43769,0,0,0,42821,0,0,43612,39645,0,0,219375,306406,0,0,0,429212,0,0,174448,118913
385,386.0,MEGHALAYA,EAST GARO HILLS,29784,29781,22,29416,343,25430,34974,25407,34951,18315,25276,34694,4,16,307,12716,20,720,24949,1024991,770,275251,1038427,0,4,1520,1179,1520,1180,6329,1842,3614,2141,1473,20663182,108,108,0,294930,772,22314,197780,113157,162493,480706,37005,9250,14543,200,207,1035257,6269,11021,8967,5683,2948,0,0,5280,1481,626,1107,2023,6174,8198,12439,13298,7899,0,0,6640,1767,710,1344,2660,8008,10651,14851,16069,10382,0,0,5235,5383,817,1272,2101,6272,8437,12471,14041,8096,0,0,71046,91206,13578,18839,28701,98201,147930,204152,242516,122258
386,387.0,MEGHALAYA,EAST KHASI HILLS,82054,81738,187,80596,955,52680,62641,52680,62640,31970,50669,59426,5007,63,617,18251,136,4278,49916,2448596,726,1505412,2471125,4,4992,2469,2162,2469,2162,10473300,1547,46527,40898,5629,141347174,22695,20180,2515,40334954,27204,112590,184820,258377,190986,205297,224953,219981,549549,498400,2333,2396992,12608,20932,14815,8945,5189,0,25,56,1975,3059,9665,20327,28661,27463,27255,26200,23005,0,37,68,2038,3278,10317,21621,31252,30904,31932,29945,25934,0,25,56,1973,2540,9026,20116,27323,26652,25086,24757,23408,0,434,888,18437,27106,105564,235078,424133,461494,440033,472514,288809
387,388.0,MEGHALAYA,RI BHOI,51967,51828,377,49816,1635,31642,50179,31642,50178,12999,30397,47921,2058,9,702,33312,178,8134,29517,1247824,156,618604,1289270,16,1973,1571,965,1571,965,1352859,1129,15571,15204,367,29868750,73,73,0,210044,15427,77933,141329,133962,169224,106615,43985,133038,261880,204700,1177,1225742,9409,15462,12147,7973,5280,0,0,229,837,3550,4975,11833,14124,10189,10369,10590,10232,0,0,381,1263,4323,6338,17373,20478,14968,14915,15660,13730,0,0,144,838,3478,4834,11296,13211,9543,9996,10140,10068,0,0,1588,14394,49355,80270,188967,241701,168495,207070,185915,151515
388,389.0,MEGHALAYA,SOUTH GARO HILLS,30192,30113,167,29138,808,23346,30299,23316,30236,13330,23194,29895,6812,28,558,36020,109,6786,22527,1362550,82,409378,1405356,22,6586,1670,627,1670,627,35326691,1386,4,3,1,23316,5,2,3,2142,23582,38914,35608,36368,72272,74949,80138,107261,253107,632900,50257,1363544,4342,10629,8201,5018,1857,756,3729,2366,10917,4999,6572,2984,4122,3179,5069,4529,1274,1088,4750,3011,11956,5732,7796,4341,5262,3557,5867,5390,1428,749,3889,4703,12447,9105,9079,8034,5579,5691,6963,7440,3387,11783,77369,93331,219046,154084,197283,142141,108256,102792,130795,127203,41273
389,390.0,MEGHALAYA,WEST GARO HILLS,87197,87137,2160,66638,18339,79522,93341,79509,93323,34647,78481,92070,13615,32,15732,531174,1987,69364,60762,3839368,49,1381062,4439906,18,13429,5932,187,5934,208,1924313,6325,4176,4012,164,16176238,44,43,1,137968,19891,94317,367397,290352,532781,295125,387987,381853,702868,1230000,137335,4369286,10198,24259,24733,19515,14693,29,3466,9891,20712,31294,33013,28130,33590,25581,29305,49690,31347,29,3499,10455,21889,34250,35825,30259,35671,27519,32672,53914,33170,27,3458,9782,20072,30379,31905,27452,32821,24318,28056,48200,29845,189,56596,159791,325763,485744,505652,455106,472429,344472,449035,839646,345483
390,391.0,MEGHALAYA,WEST JAINTIA HILLS,45206,45197,132,44761,304,26945,34553,26942,34548,9754,26406,33866,800,24,189,5554,112,3218,26105,772588,24,510229,781360,0,798,814,652,814,659,24475101,454,15277,14878,399,25753539,7237,6881,356,12329586,32906,108376,180229,52718,57532,72763,33619,47368,115423,68700,11726,670403,7960,11239,7798,4471,3075,1216,2792,3449,666,3475,3116,4567,5075,5578,5934,10031,10000,1308,3927,5075,706,3819,3291,5629,5838,6743,6943,12191,11500,1187,2698,3444,527,3328,3128,4660,4873,5517,6274,10425,10583,19126,41255,40630,7675,55253,40038,53384,67675,70292,99718,163797,122517
391,392.0,MEGHALAYA,WEST KHASI HILLS,54078,54068,1,54066,1,31093,49915,31091,49911,11399,30605,48711,2559,45,0,0,1,72,30604,1538238,820,849290,1538310,1,2558,1655,948,1661,956,1809106,1372,31663,30204,1459,94353836,7546,7267,279,27056271,10213,62618,139753,87039,157880,177948,154864,132296,358582,246200,10308,1482706,13391,14652,10693,6778,4376,6,2630,2930,1412,1313,5174,8864,11990,11246,13884,13979,10430,11,4355,4967,2442,2153,7470,13247,16958,15273,19180,20753,15753,0,2579,2527,1327,1205,4968,8648,11457,10676,13331,12958,10002,0,53327,55028,26854,24764,89077,194267,216846,204020,255336,244645,173537
