,Sno.,State Name,District Name,Total households applied for job card,Total job cards issued,Total job cards (SC),Total job cards (ST),Total job cards (non-SC/ST),Total households demanded work,Total persons demanded work,Total households allotted work,Total persons allotted work,Total muster rolls filled,Total households worked,Total persons worked,Total households reached 100 day limit,Total persons with disability,Total households worked (non-SC/ST),Total person-days worked (non-SC/ST),Total SC households worked,Total person-days worked by SCs,Total ST households worked,Total person-days worked by STs,Total land reform/IAY households worked,Total person-days worked by women,Total person-days,Total SC households over 100 day limit,Total ST households over 100 day limit,"Labour exp. (disbursed, Rs. In Lakhs)","Material exp. (disbursed, Rs. In Lakhs)","Labour exp. (disbursed + pending, Rs. In Lakhs)","Material exp. (disbursed + pending, Rs. In Lakhs)",Amount sanctioned (Rs. In Lakhs),Total works,Total bank accounts,Total individual bank accounts,Total joint bank accounts,Amount disbursed to bank accounts,Total post office accounts,Total individual post office accounts,Total joint post office accounts,Amount disbursed to post office accounts,Total households completed<br>person-days in range:1-10,Total households completed<br>person-days in range:11-20,Total households completed<br>person-days in range:21-30,Total households completed<br>person-days in range:31-40,Total households completed<br>person-days in range:41-50,Total households completed<br>person-days in range:51-60,Total households completed<br>person-days in range:61-70,Total households completed<br>person-days in range:71-80,Total households completed<br>person-days in range:81-99,Total households completed<br>person-days in range:100,Total households completed<br>person-days in range:>100,Total households completed<br>person-days in range:>14,Total workers employed<br>in age group:18-30yrs,Total workers employed<br>in age group:30-40yrs,Total workers employed<br>in age group:40-50yrs,Total workers employed<br>in age group:50-60yrs,Total workers employed<br>in age group:>60yrs,Total households demanded<br>work(Apr),Total households demanded<br>work(May),Total households demanded<br>work(Jun),Total households demanded<br>work(Jul),Total households demanded<br>work(Aug),Total households demanded<br>work(Sep),Total households demanded<br>work(Oct),Total households demanded<br>work(Nov),Total households demanded<br>work(Dec),Total households demanded<br>work(Jan),Total households demanded<br>work(Feb),Total households demanded<br>work(Mar),Total persons demanded work(Apr),Total persons demanded work(May),Total persons demanded work(Jun),Total persons demanded work(Jul),Total persons demanded work(Aug),Total persons demanded work(Sep),Total persons demanded work(Oct),Total persons demanded work(Nov),Total persons demanded work(Dec),Total persons demanded work(Jan),Total persons demanded work(Feb),Total persons demanded work(Mar),Total households worked(Apr),Total households worked(May),Total households worked(Jun),Total households worked(Jul),Total households worked(Aug),Total households worked(Sep),Total households worked(Oct),Total households worked(Nov),Total households worked(Dec),Total households worked(Jan),Total households worked(Feb),Total households worked(Mar),Total persons worked(Apr),Total persons worked(May),Total persons worked(Jun),Total persons worked(Jul),Total persons worked(Aug),Total persons worked(Sep),Total persons worked(Oct),Total persons worked(Nov),Total persons worked(Dec),Total persons worked(Jan),Total persons worked(Feb),Total persons worked(Mar)
359,360.0,MAHARASHTRA,NAGPUR,130872,128975,20027,13830,95118,30301,46892,30273,46827,43588,29690,45748,2902,316,20693,813808,4706,212949,4291,173539,142,499190,1200296,591,402,1909,1053,1914,1058,27999831,13477,63196,57266,5930,148625654,614,583,31,596486,43516,104223,93824,84013,84787,74949,65042,72125,118023,6500,453294,1112650,7512,14269,13574,7972,3192,10349,9358,7029,4020,3649,4277,3468,3088,4313,5689,8528,13305,14873,13240,10100,5465,4931,6190,4464,3884,5548,7656,12064,19138,10216,9279,6994,4016,3633,4269,3460,3073,4297,5620,8388,12190,178344,161536,117278,53489,46732,60948,50221,43818,65279,92701,139993,189957
360,361.0,MAHARASHTRA,NANDED,360740,360707,75088,35997,249622,98951,232688,98938,232653,46959,98608,231517,24768,245,70451,5484758,18297,1361577,9860,776677,1181,3511555,7623012,4381,2500,14764,2482,15043,5108,8426284,26409,66673,66417,256,284748605,175019,172716,2303,844376286,37365,193611,322431,282170,424291,442672,167934,459991,729579,12100,4550868,7485543,48955,83380,56840,30367,12144,67676,62941,40878,15429,10161,10227,4457,3823,3062,2012,2208,1596,153961,146102,89330,31373,20077,19270,8338,7269,6064,3797,3998,2990,67387,65014,43654,16174,11437,10234,4648,4029,3149,2138,2267,1818,2626001,2426918,1154842,440552,279318,210664,115914,113685,89206,62086,59946,43880
361,362.0,MAHARASHTRA,NANDURBAR,232411,232147,10278,190964,30905,46793,92057,46793,92057,27348,45979,90173,5632,33,3572,176119,2656,157181,39751,1919346,127,1012515,2252646,437,4738,5353,1614,5355,1636,19754274,9311,12989,12554,435,34393822,137388,135239,2149,454999045,45903,143005,174632,152526,168571,158703,113629,125713,194988,9400,965576,2142206,19420,30646,23230,12824,5285,18021,17733,13844,15316,10648,8389,7901,2352,6207,7407,9566,13680,33901,32365,24966,28069,18841,15190,13235,3751,11078,13317,17354,24972,17741,17830,14030,15261,10639,8443,7823,2362,5840,6981,8921,12256,343469,351113,246917,287465,179395,144706,117678,37772,89387,110675,136187,207882
362,363.0,MAHARASHTRA,NASHIK,294474,279680,2665,66130,210885,59343,129695,59316,129625,52970,58469,127443,10367,654,32762,2060308,832,55877,24875,1657073,195,1592704,3773258,157,4700,6159,2496,6170,2513,139313545,17343,32548,30605,1943,91047638,121418,119934,1484,423696511,54132,164679,198717,172021,204805,187333,121570,172122,294948,8500,2194431,3646439,34310,40285,31351,17894,4937,23579,25108,20840,17188,14653,10418,6889,8263,6989,7682,9748,12829,49574,50349,42860,34516,28694,20462,13296,17009,13563,15069,19602,24849,23390,25390,21242,17339,14845,10425,7106,8385,7064,7243,9226,11931,639051,639627,529716,369233,281926,204515,165501,185635,160366,176007,196510,225171
363,364.0,MAHARASHTRA,OSMANABAD,215002,211906,34903,2298,174705,54963,115842,54939,115776,41466,54785,115334,15912,789,49499,4217665,4974,369574,312,24566,595,2051694,4611805,1246,88,8093,4001,8445,4070,5430091,16576,11711,11597,114,47960438,111515,110662,853,649053356,16558,92192,156718,158852,230211,249143,117900,256910,413705,7900,2911716,4550859,16974,32519,32370,21408,12107,21129,29417,30342,21132,13309,10036,6774,4420,4234,8624,9963,7649,41956,60492,61705,41661,26342,19772,13452,8449,8182,17094,19570,14771,21025,30113,31410,23038,13880,10860,7115,4731,4789,9328,11066,8466,611877,979301,815766,510471,342667,241168,189181,116181,114791,256165,267917,166320
364,365.0,MAHARASHTRA,PARBHANI,143458,133242,21030,2333,109879,22442,44676,22256,44273,15626,24051,48153,4011,81,22066,1357374,1494,82721,491,36736,47,599948,1476831,223,114,2321,753,2337,800,48794126,7789,44491,43289,1202,94729619,20833,20415,418,88739691,13160,66009,105304,87915,101112,82285,37986,100428,114233,3800,764599,1428825,9601,15301,12721,7618,2945,6848,6504,4410,3706,2938,4345,6434,1900,1760,3563,3380,4530,13310,12383,8136,6965,5551,8149,13048,3497,3166,6459,6002,8348,6807,6733,4711,3971,3620,5138,7872,2972,1960,3644,3588,4554,229250,192465,127832,102385,89469,120821,194536,82611,49116,102043,76686,109617
365,366.0,MAHARASHTRA,PUNE,194895,192704,9007,17508,166189,28966,49953,28942,49915,23715,28834,49711,5431,103,26057,1664835,642,44722,2135,135383,201,807779,1844940,149,414,2988,1045,2997,1051,26281842,9851,36462,32392,4070,176495070,23456,23088,368,85179708,17265,64192,110784,108720,85738,137120,90597,126215,128981,8900,966428,1790310,7338,14239,14152,9549,4456,8052,8658,7728,7271,6571,6399,5310,4961,5609,4342,4643,4720,13079,13977,12422,12125,10762,10733,8567,8348,9056,6872,7602,7732,8012,9016,8155,7401,6637,6472,5360,4973,5673,4367,4778,4797,233501,236944,204768,182936,162427,155596,124047,116802,129410,97049,100015,101445
366,367.0,MAHARASHTRA,RAIGAD,134293,131652,4845,20154,106653,22702,33585,22702,33584,22474,22669,33519,1750,82,18759,689737,620,22197,3290,155785,287,387040,867719,39,387,1441,631,1441,631,77840357,9967,22897,21952,945,58484226,29836,29227,609,62395300,30718,81009,88376,72030,73672,65879,44275,53815,64238,2900,290807,797545,4234,9250,9437,6758,3842,7425,10704,6263,3363,3157,1669,671,3170,5474,3663,1974,2576,10787,15509,8963,5106,4662,2399,943,4494,7359,5007,2703,3500,7413,10700,6332,3357,3166,1669,665,3151,5470,3667,1973,2573,157479,218008,93829,59304,49095,26056,10930,57298,75066,51308,31568,37778
367,368.0,MAHARASHTRA,RATNAGIRI,127375,110855,4817,697,105341,16583,25116,16583,25115,15120,16516,25016,910,118,15700,511686,766,22599,50,1330,75,271318,535615,26,1,830,313,830,314,39671061,7054,11263,10479,784,18070112,31930,31575,355,52199291,28477,62101,61273,42190,49681,37459,25489,25699,41568,1300,160378,476705,2961,6415,7601,5134,2959,4485,6395,3550,4118,3942,2242,744,472,1847,3703,2614,1552,6663,9325,5389,6364,6166,3454,1182,692,2652,5086,3829,2458,4454,6374,3547,4098,3927,2239,724,461,1804,3681,2578,1457,72929,105740,48561,66118,59657,30978,9863,6173,32023,43350,36628,23595
368,369.0,MAHARASHTRA,SANGLI,164098,158276,16792,968,140516,40412,74334,40412,74334,23748,39447,72155,5970,199,37209,2046152,2122,105202,116,5636,364,808189,2156990,267,15,3828,2148,3828,2148,102639290,9868,58833,55260,3573,174804368,47726,46818,908,115776608,31594,117739,144144,132714,142620,145683,93848,119122,192131,12900,1024495,2060608,12559,20451,21527,14425,4854,7836,12899,13526,12325,11436,9481,4373,4921,6197,6001,7301,10248,13097,22126,23527,22139,21364,17166,7791,8276,10251,9607,11478,16629,7581,12612,13212,11922,11127,9358,3910,4433,5796,5486,6548,9136,157522,302497,305255,306414,272352,212001,71194,72983,106671,101144,111989,136968
369,370.0,MAHARASHTRA,SATARA,204395,193801,16932,1517,175352,37053,59401,37052,59400,25464,37009,59323,5011,270,34427,1869132,2384,106533,198,13490,135,963787,1989155,252,41,3283,1141,3283,1143,42830811,7032,81418,77138,4280,224186882,20117,19736,381,58173032,27856,117123,149292,118449,150139,132823,61545,121709,177415,5700,927104,1902725,5954,14659,17646,13874,7215,12418,16708,16895,13879,13040,11443,7792,5111,3065,2424,2010,4325,19174,26258,27021,21795,20570,18205,12382,8106,4601,3741,3086,6911,12399,16672,16781,13839,13025,11432,7778,5091,3065,2412,1982,4212,254174,339878,320748,273970,240920,201575,128106,70163,43581,33154,27020,55866
370,371.0,MAHARASHTRA,SINDHUDURG,63445,58916,4960,290,53666,17152,23226,17142,23197,16400,17068,23106,640,117,15824,412039,1180,27105,64,1504,1555,195077,440648,39,1,678,327,678,330,14599797,9474,29468,29059,409,44089383,13821,13404,417,17190513,34501,58608,57198,40493,38442,30438,23642,24827,33102,1200,98197,379015,2213,6440,7948,4714,1808,3955,4614,3500,998,1009,989,553,1670,3931,4956,5434,7135,5295,6213,4665,1308,1352,1380,707,2335,5102,6382,7243,9212,3917,4553,3495,944,999,967,564,1664,3914,4908,5396,7106,51790,67746,39474,9820,11095,10963,4957,18214,39098,49431,63994,74066
371,372.0,MAHARASHTRA,SOLAPUR,282453,278811,29223,6530,243058,61439,101583,61347,101429,28222,60764,100384,7407,138,56553,2752859,3266,163715,945,39176,652,987849,2955750,457,86,5294,2106,5294,2122,709497402,19564,47246,44805,2441,114373270,101300,99430,1870,287387556,57649,187125,249089,205426,199588,247207,140820,150012,217362,10900,1290572,2788694,15428,31269,29987,18170,5763,4843,13425,17551,17446,19748,15354,10756,9174,9374,10782,11651,14778,7240,20318,27063,27492,31430,25249,16731,13832,15152,17619,18422,24109,4759,13209,17263,17135,19463,15229,10640,9061,9181,10601,11425,14410,96238,232759,325843,342664,407136,310169,191818,174410,203155,196697,215270,259591
372,373.0,MAHARASHTRA,THANE,262143,258357,6040,172991,79326,88000,175682,87997,175671,63414,85786,169757,7703,549,17892,775388,865,32882,67029,2746167,3693,1796144,3554437,64,5839,5758,2654,5759,2670,33409581,30183,55110,54152,958,158855354,197657,195731,1926,360343051,108315,283608,334140,276066,281776,261292,195634,205758,307950,11600,1288298,3326056,37118,53675,45046,29099,10101,36903,42629,25865,11800,13843,4462,2455,4758,21637,22788,24108,24859,67770,80538,45313,19650,25338,7288,3362,6876,33782,37327,41965,42556,36545,42365,25925,11631,13730,4444,2027,4412,19796,20001,20663,21176,708765,812601,426089,147367,183346,50931,23699,52816,230842,264914,329893,323174
373,374.0,MAHARASHTRA,WARDHA,108965,102178,15616,14473,72089,37257,58929,37069,58591,22009,34938,54604,2594,159,25906,956858,4559,164864,4473,154779,51,452426,1276501,334,275,1939,1093,1944,1094,511120969,11180,51323,44710,6613,81152554,25780,23994,1786,54169433,47922,139787,138671,98053,106319,97004,69723,66696,101141,6500,404685,1162213,8440,19353,18329,8762,2605,14685,12208,9677,5294,4463,4078,3515,3999,3086,4040,6043,9747,21444,17354,13541,7046,5798,5592,4755,5941,4331,6052,9659,16683,14218,11789,9399,5126,4333,3954,3300,3550,2645,3352,5054,7376,298003,226173,162574,76148,63631,57530,48084,68675,39469,49926,77661,108627
374,375.0,MAHARASHTRA,WASHIM,128088,114234,20136,7054,87044,24848,50590,24776,50453,14703,24520,49868,3413,102,20359,1159630,3199,186762,962,52788,222,572946,1399180,491,112,3100,937,3133,996,6722,8962,26510,24352,2158,137032452,22664,19122,3542,123175766,10022,61937,100824,91827,118247,127051,45405,115603,140394,2600,585270,1355185,8281,16260,14509,7932,2917,13937,12510,9280,2058,898,889,884,1670,1659,4561,6973,2373,27342,24996,18162,3641,1450,1509,1525,2964,3150,9551,14499,4314,13742,12332,9135,1999,862,870,831,1623,1565,4434,6760,2235,384149,338823,215736,36336,19211,20470,20003,34619,40345,93572,164519,31397
375,376.0,MAHARASHTRA,YAVATMAL,344472,343658,35231,65376,243051,55409,103832,55236,103435,42530,54696,102475,9117,639,39561,2441203,3591,217305,11544,737147,1122,1360130,3395655,586,1975,6375,1331,6979,1381,159689944,16353,54536,44513,10023,211493906,61349,48911,12438,283194507,24416,117023,213326,181318,278971,290335,74028,262096,390215,5000,1558927,3312931,14823,34842,31349,15839,6066,20545,24676,12145,5078,3037,3731,5964,5727,6399,5594,5178,5725,37787,45811,20932,8463,4658,5835,10041,9850,10859,9691,8752,8750,20352,27841,20843,7276,3972,4233,6886,7097,8024,7246,6240,4990,699934,837871,520356,168879,89251,102406,187152,161782,214217,175296,150457,88054
376,377.0,MANIPUR,BISHNUPUR,36277,36277,5069,189,31019,36276,39057,36276,39057,4169,36276,38392,0,11,31018,1138629,5069,187521,189,7122,451,379078,1333272,0,0,1908,1070,1909,1070,19024394,458,9048,8693,355,0,217,204,13,0,984,36359,134419,530580,630309,621,0,0,0,0,0,1331705,3305,10353,10923,8487,5557,20695,7615,2870,853,1725,0,0,1268,35708,27805,35733,29978,20720,7635,2871,853,1725,0,0,1268,36130,27861,35903,30413,17988,5287,2870,0,440,0,0,0,35065,24659,31954,28666,72000,21185,26572,0,4400,0,0,0,383976,276910,267895,280334
377,378.0,MANIPUR,CHANDEL,34660,34620,17,29774,4829,34140,38721,34065,38593,7645,34037,38387,1381,26,4816,381912,14,1131,29207,2257507,26,885327,2640550,0,1351,3752,1325,3814,1326,57456223,4450,98,93,5,0,2,2,0,0,116,414,11970,60484,35423,40048,88053,1936908,323718,27400,116016,2640434,4184,10208,10853,8362,4807,62,296,44,0,27,20751,13250,0,4168,29224,2337,26,95,468,63,0,31,23499,13414,0,4280,29269,2337,26,0,75,24,0,0,20286,32689,16032,12652,29864,27295,2430,0,2099,645,0,0,400187,837965,165024,164575,702018,342278,25759
378,379.0,MANIPUR,CHURACHANDPUR,58495,58455,1,57202,1252,57694,57695,57693,57694,19176,57687,57688,428,13,1245,112815,0,0,56442,5026777,9,1426058,5139592,0,419,7397,2294,7397,2294,116971,5369,292,292,0,0,0,0,0,0,100,800,12231,4696,124151,44816,46792,118039,4745010,27800,15157,5139492,4204,14655,17285,13577,7967,0,0,57518,3,28970,23,219,28019,0,54446,11178,19542,0,0,57518,3,28970,23,219,28019,0,54446,11178,19543,0,0,56864,56882,28577,20299,178,27689,0,53170,16853,48434,0,0,571418,1133188,361477,202332,2398,547842,0,1326172,254573,740192
379,380.0,MANIPUR,IMPHAL EAST,82542,81262,1585,1378,78299,72808,85240,72808,85240,28989,72731,84918,225,244,69856,2557747,1526,76672,1349,48189,51,1243103,2682608,0,0,3851,2634,3860,2644,414604,1667,55902,49334,6568,0,24057,23780,277,0,31773,163947,390940,508172,504826,452664,301701,126780,178748,3000,20057,2586023,10040,25672,24071,15964,9208,130,18642,49221,45241,8252,3673,500,1817,7750,24174,20630,49631,130,19787,51212,49470,8416,3674,500,1819,7776,24396,20848,49972,130,18455,49056,44942,8239,3655,500,1816,7588,24026,20485,48617,1267,220700,598925,733508,128551,49363,7500,29822,66051,193983,189454,463484
380,381.0,MANIPUR,IMPHAL WEST,53215,53190,1916,727,50547,51531,81958,51531,81953,26878,51515,81759,319,70,48952,2153106,1864,80922,699,33413,6,1162915,2267441,9,7,3264,2015,3264,2015,6478,1269,18147,18058,89,0,18610,18176,434,0,7945,41862,130417,443803,715205,472606,233687,106687,81709,5700,27820,2250501,15357,25600,20883,12460,7466,60,451,35261,46764,9890,3731,5130,407,2085,864,27953,36942,60,483,40762,63977,11825,4111,5405,444,2613,1011,29996,43378,60,451,35234,46754,9839,3725,5108,407,2085,864,27905,36360,240,3250,409135,965901,142452,49219,47726,6329,36439,10791,243298,352661
381,382.0,MANIPUR,SENAPATI,77946,77946,280,73901,3765,77498,92387,77404,92274,30687,76852,91657,5,104,3760,240174,280,18587,72812,4808408,6,1384269,5067169,0,0,6843,1440,7209,1762,11476,3339,250,80,170,0,0,0,0,0,413,1181,29935,44578,285231,772649,1310209,2606633,16340,0,0,5066744,10308,21946,25027,21491,12885,0,0,0,0,64755,38449,63435,65974,73082,76003,15305,24187,0,0,0,0,67890,39317,65683,67307,73495,84896,15305,24187,0,0,0,0,63290,38133,62509,64924,70298,70011,11479,17195,0,0,0,0,1065711,371377,504420,893880,770624,1167367,187833,105957
382,383.0,MANIPUR,TAMENGLONG,27182,27179,6,24613,2560,26405,26486,26403,26484,15194,26403,26484,0,29,2544,217976,6,516,23853,2035573,9,597289,2254065,0,0,3244,924,3244,924,389506,1595,0,0,0,0,0,0,0,0,0,123,755,677,1578,838,12904,54383,2182807,0,0,2254052,1571,7587,8607,5817,2902,0,0,0,26296,214,8988,19430,9321,11398,26342,12934,26,0,0,0,26296,214,8988,19430,9321,11398,26342,12936,26,0,0,0,26266,5897,8944,19429,9209,11296,26338,26316,45,0,0,0,580583,71425,102693,238799,92798,111436,556766,499130,435
383,384.0,MANIPUR,THOUBAL,62253,62253,1002,1576,59675,56787,102337,56787,102337,29954,56742,101982,38,24,54881,2983397,978,54561,883,35320,4,1294315,3073278,0,0,4428,1718,4428,1718,5135676,1619,44368,41521,2847,0,46124,30095,16029,0,3345,39927,140256,189556,543854,576647,628354,320294,627151,500,3394,3044927,14226,29366,26294,18877,13220,1275,3924,14967,19798,2320,6487,3416,5008,28205,41881,32471,44192,1296,4139,15637,22207,2498,7642,3582,5389,30991,51957,40618,69158,1274,3873,14935,19603,2304,6479,3404,4998,28057,41443,32404,43512,16370,48920,177272,241857,31316,82711,41100,43102,357760,735577,513105,784188
384,385.0,MANIPUR,UKHRUL,52456,46840,64,45961,815,44755,45486,44741,45472,11670,44667,45398,26,145,469,37071,63,5770,44135,4010624,5,1323326,4053465,0,26,5835,2276,5835,2276,10735,1209,0,0,0,0,0,0,0,0,3284,1250,8626,6883,19475,5789,22206,94590,3888626,400,2336,4050181,3446,10761,12001,9496,9696,0,1,43727,43304,43607,43707,43721,43705,102,43575,28011,1,0,1,43740,43313,43607,43707,43721,43705,102,43575,28011,1,0,1,43647,43045,43509,43667,43128,43213,0,43015,27781,1,0,11,654676,645619,434131,440809,610775,468993,0,643306,155143,2
385,386.0,MEGHALAYA,EAST GARO HILLS,55395,55395,36,54732,627,52150,85661,52147,85645,86354,52146,85637,38880,23,574,54701,35,2689,51537,4964372,2134,1526988,5021762,17,38412,5535,1206,5760,1420,20682881,3361,1,1,0,0,0,0,0,0,1204,2297,5109,5130,13083,21505,48495,90949,937925,3577800,318265,5019425,18478,26759,21951,12784,5665,10257,21088,35125,31995,27601,28683,36463,30160,20137,12935,5585,1867,14054,30563,49587,45583,38953,39351,50737,39397,23697,15633,6561,2224,10251,21071,35074,32883,27784,29183,37056,30599,20375,12921,5706,1884,127267,424696,735435,683834,547372,514433,835205,589586,276688,189048,78619,19579
386,387.0,MEGHALAYA,EAST KHASI HILLS,82136,82017,186,80882,949,57564,68962,57563,68947,31505,57409,68753,2999,89,574,25614,153,6635,56682,2489833,708,1497967,2522082,0,2996,3159,1511,3185,1593,17425546,1975,20187,18120,2067,0,35337,31622,3715,0,26539,103848,220511,251340,352021,592477,210033,243737,220788,266700,34088,2445273,16005,21649,16223,9396,5360,16986,26596,15100,24112,13949,16630,18516,19395,19758,17047,8712,4335,18050,27920,16683,25498,15121,17562,19894,21277,23033,20643,10853,5450,16933,26572,15095,24076,14223,16407,20386,20680,19854,16664,8676,4311,231815,335174,202336,300384,145425,173212,258217,240874,234321,232119,120108,48097
387,388.0,MEGHALAYA,RI BHOI,49012,49012,342,47604,1066,33026,46008,33028,46010,13770,32979,45911,1460,13,673,30885,96,4289,32210,1335935,48,621461,1371109,3,1408,1362,1060,1425,1081,15312216,2410,0,0,0,0,179,178,1,0,19637,89744,174950,104225,160544,161525,84830,146642,282380,133800,12832,1311790,9148,14459,11414,6715,4098,12546,7798,5098,5336,9461,11299,12531,9063,5247,3638,2841,2083,16061,9343,5886,6716,12551,14659,16640,10945,6341,4520,3451,2189,12477,7797,4986,5336,9461,11231,12532,8940,5236,3585,2764,2082,215442,111898,65124,79607,159743,185146,246413,128779,63026,56787,36223,22921
388,389.0,MEGHALAYA,SOUTH GARO HILLS,28054,28052,146,27189,717,11000,13828,10995,13815,2769,10916,13726,137,7,149,3193,79,1261,10688,252939,25,84634,257393,1,133,328,150,329,155,4225265,2119,4,3,1,0,5,2,3,0,23015,39331,46610,35997,29260,29993,22488,4513,12355,10600,3231,216442,2434,4986,3573,2057,675,2313,2289,1256,1489,4474,3828,876,241,56,88,268,667,2562,2527,1398,1505,5703,4522,979,312,99,124,448,1130,2312,2235,1283,1458,4449,4087,984,294,63,86,267,656,38007,41280,18277,15179,57448,49803,13894,4477,869,1130,4655,12374
389,390.0,MEGHALAYA,WEST GARO HILLS,127334,127334,3073,94091,30170,107770,137041,107660,136872,30440,107613,136572,7195,41,23131,992111,2483,99431,81999,4462694,63,1942377,5554236,18,6785,4505,1597,7077,2033,4003003,7738,136,131,5,0,51,50,1,0,15203,183067,382747,420923,734231,769661,817894,575382,925911,565800,163417,5458937,19430,35953,36120,25923,19288,32265,44286,24325,18626,25394,29987,27142,37137,34606,37790,36669,22860,35133,47404,25953,20536,28847,33634,31279,41750,37743,41574,38755,23854,32167,44197,24263,18577,25319,29918,27068,36726,34240,37507,36278,22573,453248,700176,360949,276727,442480,441666,404276,583919,483204,619644,546897,241050
390,391.0,MEGHALAYA,WEST JAINTIA HILLS,60474,60158,137,58381,1640,35838,47282,35811,47253,17550,35313,46525,429,8,748,31625,35,728,34530,1093952,43,636474,1126305,0,425,1400,878,1437,881,33983191,967,2680,2532,148,0,4474,3343,1131,0,33024,101287,214192,156654,174754,118979,97308,68654,118159,31900,11394,1022427,11724,14000,10456,5842,4308,9060,7286,5549,9221,8968,6459,6443,6705,5719,9444,5780,9664,10568,8476,5815,10507,10505,7412,7146,8387,6147,11541,6123,13692,9018,7182,5710,9066,8745,6297,6249,6756,5618,9835,5903,9947,122903,104897,73990,105230,95093,82760,79533,79329,69652,117159,61273,134486
391,392.0,MEGHALAYA,WEST KHASI HILLS,65030,65021,2,65015,4,36251,56727,36233,56639,4153,36076,56357,2310,37,2,80,2,66,36072,1578266,718,849269,1578412,0,2310,1441,569,1458,682,4104659,1863,7446,6704,742,0,15123,14295,828,0,10298,86773,187374,169017,218899,239826,97446,91806,243872,200900,32201,1512426,13042,16236,12755,8324,6000,6810,6181,8827,8430,7785,7161,8526,8973,5039,6238,5465,3956,10616,8767,10722,9779,9776,8944,12282,13879,7951,8822,7511,4849,6720,6127,8793,8376,7781,7074,8439,8850,4892,6044,5387,3943,151820,101257,155520,130171,149248,138414,192699,188094,95900,121017,101468,52804
392,393.0,MIZORAM,AIZAWL,38767,38760,5,38647,108,25622,28951,25622,25629,3395,25594,25599,19807,20,90,8582,4,400,25500,2440866,41,475610,2449848,4,19722,3331,737,3332,737,526602,3300,2,2,0,0,21536,2836,18700,269897984,16,580,2832,6020,20986,0,5946,17104,415664,1980700,0,2449252,2305,5862,5462,5543,6427,0,0,24806,2628,24959,24959,0,0,0,25239,25306,25294,0,0,28135,2628,24959,24959,0,0,0,25239,25306,25294,0,0,24778,2628,24959,24959,0,0,0,25239,25306,25294,0,0,508436,36792,349426,349426,0,0,0,476624,425616,303528
393,394.0,MIZORAM,CHAMPHAI,32022,32022,0,32022,0,27556,29099,27555,29090,1057,27555,29090,1,4,0,0,0,0,27555,2637733,284,854761,2637733,0,1,3587,895,3587,895,32854,1278,0,0,0,0,23732,6614,17118,283144384,140,1172,1740,1980,12714,0,15273,2227,2602376,0,111,2637215,2224,8550,7258,5510,5545,0,0,22398,26991,27147,27159,0,0,0,27305,27388,27367,0,0,22406,26991,27147,27159,0,0,0,27305,27389,27367,0,0,22397,26990,27146,27158,0,0,0,27304,27372,27366,0,0,447940,315600,271460,317390,0,0,0,382256,438556,464531
394,395.0,MIZORAM,KOLASIB,18442,18442,118,18253,71,15745,20825,15745,15745,669,15745,15745,14335,0,25,2416,3,81,15717,1531751,0,409843,1534248,0,14314,2094,839,2094,843,4498,497,135,121,14,477962,6885,1473,5412,62262296,36,59,1428,368,7322,9702,12264,6385,63184,1433500,0,1534212,1780,6247,4752,1452,1514,0,0,14870,14961,15163,15302,0,256,0,15520,15674,15726,0,0,14870,14961,15163,15302,0,256,0,15520,20735,20318,0,0,14870,14961,15163,15302,0,256,0,15520,15674,15726,0,0,133830,149600,181789,183609,0,3584,0,217280,313330,351226
395,396.0,MIZORAM,LAWNGTLAI,30521,30521,0,30482,39,26519,26519,26509,26509,996,26509,26509,0,5,39,2391,0,0,26470,1917616,1,203368,1920007,0,0,2611,789,2611,794,6091,2241,0,0,0,0,2178,2178,0,20136296,381,4170,22903,13450,10714,2110,27654,1838625,0,0,0,1917723,2900,8080,6644,4949,3919,0,0,0,25307,16769,25198,24856,0,25392,0,7272,25960,0,0,0,25307,16769,25198,24856,0,25392,0,7272,25960,0,0,0,25307,16769,25198,24856,0,25382,0,7272,25960,0,0,0,379605,231800,294125,350905,0,380730,0,58176,224666
396,397.0,MIZORAM,LUNGLEI,42975,42965,6,42919,40,33608,33617,33608,33617,5931,33607,33608,0,2,33,2856,6,504,33568,2943076,0,932934,2946436,0,0,3839,655,4007,656,10895,2336,4073,1231,2842,51697408,16898,9873,7025,193343584,0,0,0,0,14742,280,105932,6396,2819086,0,0,2946436,4781,9805,7987,5710,5285,0,0,0,33371,33371,33371,25251,31906,31863,8195,0,0,0,0,0,33379,33379,33379,25259,31914,31871,8195,0,0,0,0,0,33370,33370,33370,25250,31862,31817,8195,0,0,0,0,0,467180,467180,578074,427766,446068,445438,114730,0,0
397,398.0,MIZORAM,MAMIT,25697,25697,0,25670,27,18986,18997,18986,18997,3710,18986,18997,3,6,6,506,0,0,18980,1492615,2322,494903,1493121,0,3,2062,627,2065,627,2138,1919,1977,1977,0,26743176,14194,14166,28,166199528,20,1146,1034,758,7178,79064,383198,54822,965589,0,312,1491955,2194,5739,5073,3150,1892,0,0,18497,18791,18752,18757,0,0,0,17453,11568,11566,0,0,18501,18791,18752,18757,0,0,0,17453,11568,11566,0,0,18496,18791,18751,18757,0,0,0,17453,11568,11037,0,0,258997,263159,262566,262588,0,0,0,174543,138816,132452
