,Sno.,State Name,District Name,Total households applied for job card,Total job cards issued,Total job cards (SC),Total job cards (ST),Total job cards (non-SC/ST),Total households demanded work,Total persons demanded work,Total households allotted work,Total persons allotted work,Total muster rolls filled,Total households worked,Total persons worked,Total households reached 100 day limit,Total persons with disability,Total households worked (non-SC/ST),Total person-days worked (non-SC/ST),Total SC households worked,Total person-days worked by SCs,Total ST households worked,Total person-days worked by STs,Total land reform/IAY households worked,Total person-days worked by women,Total person-days,Total SC households over 100 day limit,Total ST households over 100 day limit,"Labour exp. (disbursed, Rs. In Lakhs)","Material exp. (disbursed, Rs. In Lakhs)","Labour exp. (disbursed + pending, Rs. In Lakhs)","Material exp. (disbursed + pending, Rs. In Lakhs)",Amount sanctioned (Rs. In Lakhs),Total works,Total bank accounts,Total individual bank accounts,Total joint bank accounts,Amount disbursed to bank accounts,Total post office accounts,Total individual post office accounts,Total joint post office accounts,Amount disbursed to post office accounts,Total households completed person-days in range:1-10,Total households completed<br>person-days in range:11-20,Total households completed<br>person-days in range:21-30,Total households completed<br>person-days in range:31-40,Total households completed<br>person-days in range:41-50,Total households completed<br>person-days in range:51-60,Total households completed<br>person-days in range:61-70,Total households completed<br>person-days in range:71-80,Total households completed<br>person-days in range:81-99,Total households completed<br>person-days in range:100,Total households completed<br>person-days in range:>100,Total households completed<br>person-days in range:>14,Total workers employed<br>in age group:18-30yrs,Total workers employed<br>in age group:30-40yrs,Total workers employed<br>in age group:40-50yrs,Total workers employed<br>in age group:50-60yrs,Total workers employed<br>in age group:>60yrs,Total households demanded<br>work(Apr),Total households demanded<br>work(May),Total households demanded<br>work(Jun),Total households demanded<br>work(Jul),Total households demanded<br>work(Aug),Total households demanded<br>work(Sep),Total households demanded<br>work(Oct),Total households demanded<br>work(Nov),Total households demanded<br>work(Dec),Total households demanded<br>work(Jan),Total households demanded<br>work(Feb),Total households demanded<br>work(Mar),Total persons demanded work(Apr),Total persons demanded work(May),Total persons demanded work(Jun),Total persons demanded work(Jul),Total persons demanded work(Aug),Total persons demanded work(Sep),Total persons demanded work(Oct),Total persons demanded work(Nov),Total persons demanded work(Dec),Total persons demanded work(Jan),Total persons demanded work(Feb),Total persons demanded work(Mar),Total households worked(Apr),Total households worked(May),Total households worked(Jun),Total households worked(Jul),Total households worked(Aug),Total households worked(Sep),Total households worked(Oct),Total households worked(Nov),Total households worked(Dec),Total households worked(Jan),Total households worked(Feb),Total households worked(Mar),Total persons worked(Apr),Total persons worked(May),Total persons worked(Jun),Total persons worked(Jul),Total persons worked(Aug),Total persons worked(Sep),Total persons worked(Oct),Total persons worked(Nov),Total persons worked(Dec),Total persons worked(Jan),Total persons worked(Feb),Total persons worked(Mar)
39,40.0,ARUNACHAL PRADESH,PAPUM PARE,17021,17019,9,16775,235,17135,17468,17128,17460,7370,16749,17053,0,3,223,9828,9,430,16517,595912,0,235961,606170,0,0,803,423,803,433,3032,451,13226,12930,296,59510367,0,0,0,0,1430,8131,32336,357162,144224,50629,134,9224,2900,0,0,599316,,,,,,0,16397,385,7194,10959,1019,7660,10043,15307,5255,32,3338,0,16404,385,7200,11042,1019,7662,10044,15308,5255,32,3341,0,15324,7455,7028,10071,795,7627,9377,14745,5135,32,3261,0,94326,29870,40023,75979,6358,69064,64445,156704,56243,448,12710
40,41.0,ARUNACHAL PRADESH,TAWANG,7985,7975,1,7866,108,7807,8410,7805,8407,405,7804,8398,0,5,47,1422,1,48,7756,235028,0,116571,236498,0,0,420,133,420,140,1371,641,7522,7477,45,40874336,933,933,0,5598930,1150,41100,73242,31606,31187,37460,16921,0,3832,0,0,235123,,,,,,2153,2155,3208,3838,6003,871,1328,170,160,45,1134,0,2158,2178,3221,3846,6089,871,1328,170,160,45,1204,0,2148,2150,2779,3812,6012,1238,1302,155,160,45,1167,0,21500,28028,27144,31089,94181,14856,9746,290,602,720,8342,0
41,42.0,ARUNACHAL PRADESH,TIRAP,8865,8864,0,8864,0,7600,8594,7243,8210,1968,7072,7966,1,0,0,0,0,0,7072,226175,12,58178,226175,0,1,308,191,308,191,614,291,9213,5383,3830,33734173,169,169,0,280432,1478,26704,46312,59048,25369,23553,21908,6363,15340,100,0,221364,,,,,,1081,2176,1116,439,48,5443,2042,140,262,1542,110,9,1186,2342,1192,498,48,5575,2097,143,264,1575,127,10,741,1714,1106,539,109,5258,4321,665,365,775,266,98,4799,18834,11143,5037,1470,102768,48504,8427,6543,11656,5652,1342
42,43.0,ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2775,2774,7,2693,74,2746,2841,2709,2804,374,2701,2775,0,15,70,2167,7,225,2624,77330,1,40076,79722,0,0,82,14,88,17,239,184,243,243,0,879264,1293,1293,0,3179248,1710,9578,13377,28509,12052,7456,4635,1946,459,0,0,71764,,,,,,0,0,57,1577,1989,0,0,0,0,499,1932,0,0,0,70,1661,1989,0,0,0,0,499,1932,0,0,0,57,1549,1988,0,0,0,0,499,1430,0,0,0,744,20186,32404,0,0,0,0,6986,19402,0
43,44.0,ARUNACHAL PRADESH,UPPER SIANG,5044,5042,1,5030,11,4940,4951,4913,4924,1450,4908,4919,0,1,8,206,0,0,4900,100586,2,24290,100792,0,0,131,79,131,80,1206,308,5987,5944,43,7257679,1200,1166,34,5341299,10114,14429,41917,8214,14636,1392,7017,3073,0,0,0,90482,,,,,,0,0,0,24,28,985,2718,1400,361,678,3044,2987,0,0,0,24,28,985,2718,1400,361,678,3044,2987,0,0,0,24,24,893,2746,1352,164,678,3027,2982,0,0,0,360,309,4359,11101,7860,3125,11583,32100,29995
44,45.0,ARUNACHAL PRADESH,UPPER SUBANSIRI,17337,17326,1,16953,372,16628,21570,16626,21498,11762,16623,21210,0,383,36,2406,1,50,16586,942824,5,395966,945280,0,0,1058,672,1058,678,6398172,875,14678,14388,290,46006295,1,1,0,3562,5413,11807,1894,1140,6444,451948,78937,346967,40730,0,0,934601,,,,,,16588,14635,14716,10942,9615,12307,14049,7004,9427,0,0,0,17208,15099,14780,10990,9632,12325,14068,7005,9433,0,0,0,16478,14435,14671,10866,7194,10216,12013,3869,6632,0,0,0,154172,147884,127723,102897,57035,99180,125465,34274,96650,0,0,0
45,46.0,ARUNACHAL PRADESH,WEST KAMENG,10377,10163,3,10070,90,9897,10250,9502,9695,731,9418,9608,0,0,60,1592,3,81,9355,278213,2,91579,279886,0,0,279,200,282,210,98764,796,5611,3892,1719,38527087,3496,2696,800,8213005,1827,33381,106414,44794,53344,18022,9763,8075,4266,0,0,271851,,,,,,4474,1005,1798,1468,312,1016,1419,939,5836,493,3761,228,4480,1008,1798,1478,312,1030,1420,962,5858,493,3762,228,4231,1233,1606,1311,263,927,1206,945,4701,493,1486,262,51179,7278,15666,12310,2162,12503,24764,11847,108441,3257,27898,2581
46,47.0,ARUNACHAL PRADESH,WEST SIANG,13374,13194,13,12934,247,10888,15887,10545,15399,1754,10520,14852,44,5,198,7369,5,230,10317,376186,53,127269,383785,0,42,488,288,491,303,502454,637,13448,13291,157,24082348,995,969,26,2158428,9965,23626,50003,64028,43371,79731,38476,22041,48122,2500,1922,361583,,,,,,1549,1390,4500,4864,3864,743,841,320,429,2984,1779,2697,1596,1426,5471,6822,4242,748,1097,392,770,3210,1876,3000,1187,1305,3715,4305,4874,1083,788,316,413,3041,2711,2587,11380,14583,32700,70777,65861,9227,13656,3719,10387,52098,56158,43239
47,48.0,ASSAM,BAKSA,227032,211228,17615,79851,113762,107301,132415,107280,132385,29024,100180,122234,204,240,50182,1414604,7708,174587,42290,1197046,1965,1226118,2786237,3,103,4998,313,5052,318,300622,13315,187215,166839,20376,608330998,13093,12612,481,15969565,128351,394821,486862,367075,363219,270343,165042,202498,387617,19900,509,2439415,,,,,,14535,33905,24770,10099,6640,14938,11615,6511,19789,27793,35299,24044,18119,41725,28696,12644,8379,17515,13435,7016,23605,33301,41511,26268,12982,30589,24083,10599,6659,14087,12256,6869,18126,25565,31500,21933,162707,449202,305137,135860,84168,185192,131699,62147,232247,388366,428662,220850
48,49.0,ASSAM,BARPETA,277095,272501,8088,3404,261009,46511,130980,46486,130925,9556,35575,98505,308,1946,34037,1332682,1135,41228,403,14761,2051,564614,1388671,8,1,4797,353,4826,371,16638,10591,171276,58291,112985,450188059,24309,16026,8283,8159730,12792,93142,203882,183011,204366,202224,57171,150878,250364,29300,1541,1326827,,,,,,8711,8009,5497,1543,877,1592,1541,1442,7650,13108,12758,13991,26505,24654,14304,4159,2801,4308,4029,3179,19311,34403,31821,34473,7097,6344,4001,980,712,1022,755,874,5798,9144,10674,11376,193935,174449,85332,22310,21043,22691,15534,14173,147444,220225,235012,236523
49,50.0,ASSAM,BONGAIGAON,109846,107680,7635,1946,98099,28400,65983,28379,65954,13650,22706,51661,178,84,20872,569713,1447,32160,387,7028,103,232074,608901,7,0,2992,208,2995,215,8336,15102,87951,25617,62334,283677382,6656,3436,3220,22332,26396,111336,95365,66332,66447,60201,22561,53836,90869,16800,1032,518473,,,,,,8272,5567,6179,5349,4579,6348,3127,3897,4934,4164,5235,4125,19502,12279,14278,11730,9871,15027,7050,8428,10513,9177,11651,7999,6989,3944,3930,3721,2728,5226,2355,1859,3796,1988,1311,2697,110539,57536,60498,55109,40430,84768,36195,27555,55041,29555,18896,35053
50,51.0,ASSAM,CACHAR,247218,231982,17152,2810,212020,111535,124182,111505,124147,26297,86129,94321,640,53,79768,2923913,5529,201612,832,22476,145,699832,3148001,25,3,6587,1957,6820,2199,804224,7050,125489,119436,6053,600668665,45157,44269,888,71625047,29985,402761,409590,268221,492876,294470,345658,362381,490029,43700,21282,2979295,,,,,,31810,32223,27565,16390,24179,24026,20572,17504,15550,24891,17423,9738,33758,34211,29325,17136,25302,25882,21680,18204,16190,26124,18266,10059,24961,26502,18973,11660,17689,17441,13687,12519,10898,15231,9398,5092,450989,501199,360023,201431,293193,282103,214047,226023,170957,243475,153853,63660
51,52.0,ASSAM,CHIRANG,111000,106333,6708,45908,53717,64710,109696,64671,109610,23412,59686,100096,882,46,28898,1107217,4134,143815,26654,1063729,1727,979673,2314761,54,517,5067,1771,5094,1878,16164,11100,91876,39661,52215,516139882,4417,3505,912,11594,32518,162003,296558,273783,390702,241327,134382,280047,414355,79700,9425,2199018,,,,,,1703,6954,6020,10508,15488,10672,14163,13873,19811,18855,18961,2752,3002,13327,11017,13882,19793,15189,20147,22968,33883,33212,29830,4914,1447,6434,4818,9322,15777,10681,12473,14648,18486,19447,18896,694,23206,131482,91891,119736,222172,145592,187144,294479,344254,370564,378199,6081
52,53.0,ASSAM,DARRANG,149844,148057,5227,813,142017,43217,85644,43204,85616,18784,34344,68343,731,51,33424,1273934,774,23194,146,4896,246,512137,1302024,3,1,3674,240,3706,454,115131,36743,109188,78147,31041,396954030,28778,27554,1224,16913808,24260,120483,147018,117291,154509,115343,69354,144213,342072,73100,422,1212069,,,,,,8917,9166,8150,9103,12177,15262,12716,7338,9963,8232,4340,5645,17608,17698,14595,16312,21885,29410,25574,13755,17732,14800,7779,9149,6254,4166,5138,5392,9573,11884,9722,4986,6835,4269,2229,2659,116341,81087,87393,87504,170183,231212,193878,83063,108880,71368,37737,39419
53,54.0,ASSAM,DHEMAJI,110741,101101,3610,40872,56619,82315,162736,82301,162669,15355,71983,133649,370,108,35797,1207046,2107,66886,34079,1149233,454,1082716,2423165,21,157,6831,22,6889,216,522718,6454,161288,157551,3737,445157521,32968,31191,1777,11030423,66292,278323,311707,253521,291053,266352,162395,220876,535334,26100,11308,2214312,,,,,,14828,36102,28238,15338,24710,35510,20477,10432,20865,10427,9190,4141,24242,63983,44922,24085,39296,59057,33600,16399,35273,17586,15727,7589,11054,27682,20352,11501,19188,24815,16120,8006,16848,4671,3864,3249,185784,578940,358959,157078,244142,313538,169705,83482,192921,50984,45850,41878
54,55.0,ASSAM,DHUBRI,182067,175298,1810,138,173350,37057,99355,37056,99346,20865,33124,89685,434,193,32711,1436422,391,12436,22,899,154,554606,1449757,1,0,2764,195,2772,246,451507,4653,139970,55103,84867,347883787,31989,21824,10165,39837,25385,110040,210163,163820,193455,157400,56157,197833,489836,39800,9790,1563469,,,,,,3713,3497,2784,1375,4098,5843,5207,6400,12078,12081,13386,18464,7713,7990,5409,2462,7820,10996,14056,17395,25327,22790,27026,40270,2666,2427,1585,1110,3639,5496,4970,6340,11101,11959,12216,17201,47994,48663,27645,16549,62472,83243,140183,161424,264752,231362,235690,333702
55,56.0,ASSAM,DIBRUGARH,163702,162268,5643,15495,141130,64905,82914,64837,82835,13394,59097,73188,440,132,50400,1037387,1974,44269,6723,150676,140,496450,1232332,27,53,3111,268,3125,357,6571529,25136,172439,168023,4416,335394514,19505,18880,625,7068570,149323,247360,208103,146483,107146,89925,66866,54240,119565,41400,2844,991744,,,,,,6130,11766,10055,5654,7889,9952,5599,9871,17805,15144,18165,27340,7343,13944,11953,6746,9032,11421,6393,11396,20830,17894,21774,33722,4600,9396,8096,4631,6721,8673,4972,8394,15521,12331,16287,23673,44059,95151,77416,44500,64214,83132,45869,82357,169312,121464,160010,245771
56,57.0,ASSAM,Dima Hasao,29794,29617,952,25374,3291,11646,16054,11567,15975,1458,11304,15561,79,8,850,23673,242,6847,10212,290603,22,133721,321123,2,60,791,108,796,110,2246,3203,25095,14604,10491,67505858,1887,1562,325,372141,14529,39720,73468,43429,45790,29473,19344,15907,31563,7900,0,284193,,,,,,1005,1657,1230,1023,1651,4320,2957,1800,1186,673,1698,1822,1556,2118,1499,1196,2250,5845,3927,2186,1391,835,1946,2192,998,1618,1237,1107,1693,4274,2829,1760,1005,665,1487,2260,17569,20797,19082,15639,26844,78165,43780,27807,13763,10357,17959,29361
57,58.0,ASSAM,GOALPARA,137388,132774,5893,35858,91023,47618,82131,47542,81998,24521,42760,70541,178,98,31481,979760,1471,27569,9808,241409,1171,454408,1248738,1,18,1918,27,1950,98,6087,7843,128218,119734,8484,219595771,3914,3466,448,5278,54413,165268,201914,136794,152552,138180,103262,95458,183979,9800,8304,1118817,,,,,,9834,19964,20169,7428,6528,13301,11783,7554,8681,7009,11744,12754,13815,29532,29888,12351,10386,20509,18359,9903,11746,9743,16477,18514,8152,17203,15025,5104,4387,11467,8195,5263,6830,4672,9481,9914,103651,265728,186657,62268,54850,126470,94034,46760,66391,45362,98471,99282
58,59.0,ASSAM,GOLAGHAT,159463,154096,6792,15316,131988,81325,117710,81312,117677,38134,73672,103330,181,76,61125,1357611,3204,65125,9343,237357,1298,549895,1660093,16,35,4306,213,4314,287,1555551,16808,139654,104134,35520,424157877,12034,9047,2987,13563,134150,327135,342671,246385,199315,123199,81285,70006,117821,16500,1809,1405212,,,,,,7869,10889,10689,7950,5143,7738,5110,3607,16086,29876,42201,47535,12419,17069,15322,11677,7840,11571,6270,4165,18764,36321,51108,58722,6125,8857,8051,5918,4521,6529,4197,2648,13561,26032,36364,42246,60641,96731,86551,58762,45679,64488,34347,24905,122311,246530,386507,432824
59,60.0,ASSAM,HAILAKANDI,119903,118707,11059,2701,104947,59530,66995,59507,66955,12099,52521,58422,10,43,47719,1220890,3837,64848,965,19353,278,283974,1305091,1,0,2084,43,2097,82,4082327,12128,118240,116747,1493,271264517,8261,8199,62,50056,58637,234996,244239,192882,169661,135508,53531,80909,133721,700,307,1053589,,,,,,10672,9676,8964,8452,13453,28944,7889,2643,5353,6959,12354,16056,11201,10172,9475,8959,14453,31991,8757,2834,5810,7664,13014,16909,5813,7089,6841,5810,11485,26170,6221,1831,4575,6139,10968,13048,66638,85257,78175,67065,134991,341199,77723,20182,56692,81305,138349,157515
60,61.0,ASSAM,JORHAT,160178,160147,11125,22372,126650,67080,83936,67037,83880,15962,56887,68791,125,45,42488,919846,4033,90536,10366,227131,1265,459917,1237513,5,38,3345,336,3348,340,13002,7691,157115,153996,3119,313549786,15416,15310,106,11466,126020,229559,214438,155083,118322,107789,88967,73992,110820,10500,2031,1022909,,,,,,4862,8044,9943,6325,10212,11285,6468,13767,28821,25250,18818,27432,5752,9630,11586,7019,11664,12690,7709,15828,33281,28836,21861,32813,1821,4847,5232,3760,7999,8989,4662,10935,23240,19558,15212,23015,15026,44737,46215,33343,73171,77654,43909,98701,260261,188219,141253,215032
61,62.0,ASSAM,KAMRUP,235254,231775,18232,27277,186266,66304,119232,66272,119183,7807,54180,96395,268,108,44541,1319601,4130,123617,5509,122116,597,549381,1565334,25,37,4500,320,4553,365,117010,18856,131697,73183,58514,427744839,28994,23167,5827,10577700,53697,237958,255597,186584,185216,171475,70546,136054,243085,23100,3789,1376176,,,,,,12610,13766,11005,7310,6057,8554,6390,14779,24876,23369,24687,22048,21936,23385,18328,11433,9893,13539,9649,25040,42981,39391,40154,36628,8483,8311,7073,5319,4381,4965,4696,10293,18277,15474,15275,16460,121573,125965,94383,67873,52516,55273,51973,131075,258330,198153,198972,211015
62,63.0,ASSAM,KAMRUP (METRO),42360,42113,8185,9890,24038,4103,4818,4103,4818,342,3797,4414,0,2,2080,28019,724,10628,993,14270,100,26492,52917,0,0,128,19,128,19,671,1544,20076,17776,2300,13305114,7928,3833,4095,1074,10152,15792,13077,4884,5133,1833,332,913,1008,0,0,34142,,,,,,451,504,707,456,494,1190,202,484,622,957,845,1020,509,586,751,474,499,1283,227,601,731,1076,989,1219,436,411,682,330,124,1152,201,422,436,899,682,775,2911,4127,5146,3826,804,8382,1515,3367,3441,6525,5807,7273
63,64.0,ASSAM,KARBI ANGLONG,174361,167306,8171,120091,39044,57114,60121,57111,60119,5047,53298,55750,20,30,9723,108597,1573,12479,42002,545828,4053,257732,666904,0,19,1552,325,1561,345,5231,13263,125622,121551,4071,134494398,8743,8027,716,1709118,154917,193934,140170,79127,40136,21420,13989,8850,12361,2000,0,417101,,,,,,3595,3843,2846,12687,20786,18858,9895,7637,2920,2538,2226,8966,3710,4176,2932,12900,21384,19899,10444,8159,3174,2617,2369,9289,3355,3578,2758,11508,19092,18057,9078,7061,2700,1779,2057,8485,25687,26572,20744,97985,129324,133689,63793,53523,23799,13344,16210,62234
64,65.0,ASSAM,KARIMGANJ,235325,217864,31955,2535,183374,54934,60045,54932,60042,14817,49419,53353,211,43,41670,1226433,7274,221170,475,10130,226,287030,1457733,17,0,2380,129,2388,158,6663,8992,124829,121742,3087,207790458,509,509,0,1092,43539,214176,325297,118409,202598,186535,104104,78574,163386,19700,1415,1275397,,,,,,83,421,2108,2058,3309,3879,4201,5282,11377,16749,21606,35925,90,422,2255,2276,3633,4251,4831,6012,11832,17185,22249,38802,73,384,2038,1992,2919,3972,3571,4610,10462,15146,19810,32007,789,2675,27378,28538,39011,54847,52990,62966,173003,251117,310147,454272
65,66.0,ASSAM,KOKRAJHAR,185146,168575,3538,56425,108612,94197,229596,94191,229580,61572,84650,209386,1787,466,51388,2209024,1162,46180,32100,1394335,4821,1544763,3649539,31,1164,10804,871,10842,1048,26820,15343,152485,75603,76882,933764247,3763,3136,627,0,41437,222641,387689,328177,469272,409296,150360,431332,1002891,76400,130488,3481567,,,,,,13399,32718,22547,11026,17903,26367,16600,10216,11865,10700,16223,7985,21244,87294,62125,30432,35806,60585,42869,27314,21954,22577,29754,13077,12845,33210,22115,11269,17184,26993,17087,11286,8471,7728,5287,2691,195614,790220,526873,236798,326859,545698,368436,250078,141358,139596,86626,41827
66,67.0,ASSAM,LAKHIMPUR,178315,175146,9755,43267,122124,65201,118685,65200,118683,39491,59847,106065,2184,298,41161,1444043,2993,102680,15693,538543,1562,857711,2085266,109,408,4499,26,4523,168,20396,10979,165979,157661,8318,360393557,32547,30964,1583,76270138,54737,236270,252459,174887,232941,234672,95978,182308,405242,216300,2651,1911938,,,,,,13259,18263,15308,12145,16838,18386,13263,10969,14331,10767,22355,33132,22050,29031,23554,17931,24828,28787,20201,16634,21826,16228,38421,58733,10305,14181,10421,8405,13897,14252,11541,9563,12750,9159,19937,30680,127864,180474,120710,86144,159296,171583,137477,100092,145930,92877,285144,480854
67,68.0,ASSAM,Morigaon,159447,155003,16766,21994,116243,77583,113127,77580,113122,4814,68200,98012,59,59,53177,1297197,5952,132878,9071,203158,1300,609909,1633233,13,12,5722,1208,5741,1350,31415,18962,145222,110017,35205,530025256,329,328,1,0,94269,314522,345976,254185,236017,152865,63680,81251,92452,5200,712,1368716,,,,,,24651,26890,19203,13763,6021,12783,10049,11447,22398,19347,7503,2157,34766,36269,28194,18604,6927,15771,13693,14948,31654,26533,9523,3464,19508,21892,16142,10105,5194,11229,8452,8685,21223,17205,2792,1971,234557,276934,176515,107551,45523,114322,88894,94626,264936,188179,26722,22370
68,69.0,ASSAM,NAGAON,213844,193741,10660,7812,175269,109200,127301,109232,127333,7007,95776,111098,267,84,88860,2749079,4316,92754,2600,63608,6417,872158,2905441,78,9,7617,2323,7718,3011,1033913,17148,223714,202152,21562,1033768215,60738,54716,6022,154497053,152120,542249,683332,469231,601055,650733,336377,524587,913221,111200,202,4605540,,,,,,37700,59095,49470,40952,38829,36901,38872,35417,29424,39813,26234,23718,49722,68478,56279,45302,43142,40863,42129,37196,32342,44198,29393,26754,30872,53048,48852,42325,32669,36473,38224,33535,27114,35124,19897,20723,483429,802577,609248,435580,366529,367585,480293,396075,264706,356882,202655,218748
69,70.0,ASSAM,NALBARI,118344,112930,4668,2980,105282,33511,39555,33508,39549,7680,27416,31721,90,14,25943,618693,884,19097,589,13730,90,154195,651520,3,3,1289,52,1302,60,5048,8803,92939,91247,1692,140942919,25422,24492,930,66374,38587,133276,136297,71188,82636,47512,49139,34748,51134,8100,913,534467,,,,,,4635,6096,4369,3594,2711,3689,5154,8274,6702,5376,12200,15554,5251,6678,4713,3987,2968,3998,5664,9118,7476,6055,14052,18423,3163,4499,3121,2168,1705,3061,4195,5467,5347,3701,9574,12669,32943,55050,33599,20345,16065,26186,45699,57286,57583,36153,120367,152254
70,71.0,ASSAM,SIVASAGAR,99766,95583,3804,5279,86500,31910,43069,31903,43057,10808,29482,38597,122,132,26505,532122,970,18095,2007,27918,356,214145,578135,8,3,1504,64,1507,75,341200,9592,141006,122386,18620,234338010,18462,16862,1600,31668,121697,200651,171956,135810,92488,78026,50336,44152,64229,21100,913,784091,,,,,,1983,2179,4347,3337,7306,7554,3859,5844,17367,16151,18140,28761,2333,2708,5145,4144,8840,10074,5164,7748,22190,20255,22433,36850,1380,1825,3382,2748,5979,6588,3277,5074,15991,14311,15835,25965,8805,13042,24470,24373,52041,64271,33007,50733,162892,138858,157044,251822
71,72.0,ASSAM,SONITPUR,153471,151784,7086,10308,134390,63822,65729,63812,65719,23493,55762,56695,2,49,48459,1041359,2358,39875,4945,97805,677,457172,1179039,0,0,2601,343,2612,427,7223,8790,217372,208360,9012,416713058,22751,21914,837,1929896,199860,493538,461056,218807,247804,152686,67663,92721,97368,400,101,1594802,,,,,,12576,20120,11536,9821,17070,27167,17608,27937,39739,32173,40758,53672,13013,20659,11876,10124,17376,28015,18611,29664,41145,33426,42610,56559,8562,12795,6131,6688,11651,22268,12768,23638,32780,25141,34007,45051,60904,95043,41153,49393,84794,165053,96373,215241,307104,232668,278238,406040
